Time (CET/CEST),BZN|IE(SEM) > BZN|GB [MW],BZN|GB > BZN|IE(SEM) [MW]
21.01.2022 08:00 - 21.01.2022 09:00,150,0
21.01.2022 09:00 - 21.01.2022 10:00,328,0
21.01.2022 10:00 - 21.01.2022 11:00,267,0
21.01.2022 11:00 - 21.01.2022 12:00,85,0
21.01.2022 12:00 - 21.01.2022 13:00,39,45
21.01.2022 13:00 - 21.01.2022 14:00,0,129
21.01.2022 14:00 - 21.01.2022 15:00,0,365
21.01.2022 15:00 - 21.01.2022 16:00,31,365
21.01.2022 16:00 - 21.01.2022 17:00,0,165
21.01.2022 17:00 - 21.01.2022 18:00,192,0
21.01.2022 18:00 - 21.01.2022 19:00,347,0
21.01.2022 19:00 - 21.01.2022 20:00,233,8
21.01.2022 20:00 - 21.01.2022 21:00,291,0
21.01.2022 21:00 - 21.01.2022 22:00,273,0
21.01.2022 22:00 - 21.01.2022 23:00,366,0
21.01.2022 23:00 - 22.01.2022 00:00,433,0
22.01.2022 00:00 - 22.01.2022 01:00,402,100
22.01.2022 01:00 - 22.01.2022 02:00,252,33
22.01.2022 02:00 - 22.01.2022 03:00,10,49
22.01.2022 03:00 - 22.01.2022 04:00,24,49
22.01.2022 04:00 - 22.01.2022 05:00,0,182
22.01.2022 05:00 - 22.01.2022 06:00,0,212
22.01.2022 06:00 - 22.01.2022 07:00,0,191
22.01.2022 07:00 - 22.01.2022 08:00,0,124
22.01.2022 08:00 - 22.01.2022 09:00,88,0
22.01.2022 09:00 - 22.01.2022 10:00,336,0
22.01.2022 10:00 - 22.01.2022 11:00,492,0
22.01.2022 11:00 - 22.01.2022 12:00,411,0
22.01.2022 12:00 - 22.01.2022 13:00,285,0
22.01.2022 13:00 - 22.01.2022 14:00,234,0
22.01.2022 14:00 - 22.01.2022 15:00,268,0
22.01.2022 15:00 - 22.01.2022 16:00,377,0
22.01.2022 16:00 - 22.01.2022 17:00,351,0
22.01.2022 17:00 - 22.01.2022 18:00,164,31
22.01.2022 18:00 - 22.01.2022 19:00,112,0
22.01.2022 19:00 - 22.01.2022 20:00,58,0
22.01.2022 20:00 - 22.01.2022 21:00,87,0
22.01.2022 21:00 - 22.01.2022 22:00,129,0
22.01.2022 22:00 - 22.01.2022 23:00,189,0
22.01.2022 23:00 - 23.01.2022 00:00,144,0
23.01.2022 00:00 - 23.01.2022 01:00,307,52
23.01.2022 01:00 - 23.01.2022 02:00,158,19
23.01.2022 02:00 - 23.01.2022 03:00,92,19
23.01.2022 03:00 - 23.01.2022 04:00,88,13
23.01.2022 04:00 - 23.01.2022 05:00,0,39
23.01.2022 05:00 - 23.01.2022 06:00,0,40
23.01.2022 06:00 - 23.01.2022 07:00,24,0
23.01.2022 07:00 - 23.01.2022 08:00,86,0
23.01.2022 08:00 - 23.01.2022 09:00,301,0
23.01.2022 09:00 - 23.01.2022 10:00,321,0
23.01.2022 10:00 - 23.01.2022 11:00,398,0
23.01.2022 11:00 - 23.01.2022 12:00,626,0
23.01.2022 12:00 - 23.01.2022 13:00,653,0
23.01.2022 13:00 - 23.01.2022 14:00,788,0
23.01.2022 14:00 - 23.01.2022 15:00,547,0
23.01.2022 15:00 - 23.01.2022 16:00,509,0
23.01.2022 16:00 - 23.01.2022 17:00,558,0
23.01.2022 17:00 - 23.01.2022 18:00,865,0
23.01.2022 18:00 - 23.01.2022 19:00,902,0
23.01.2022 19:00 - 23.01.2022 20:00,862,0
23.01.2022 20:00 - 23.01.2022 21:00,892,0
23.01.2022 21:00 - 23.01.2022 22:00,850,0
23.01.2022 22:00 - 23.01.2022 23:00,573,0
23.01.2022 23:00 - 24.01.2022 00:00,269,7
24.01.2022 00:00 - 24.01.2022 01:00,129,12
24.01.2022 01:00 - 24.01.2022 02:00,131,0
24.01.2022 02:00 - 24.01.2022 03:00,256,0
24.01.2022 03:00 - 24.01.2022 04:00,200,0
24.01.2022 04:00 - 24.01.2022 05:00,179,0
24.01.2022 05:00 - 24.01.2022 06:00,201,0
24.01.2022 06:00 - 24.01.2022 07:00,373,0
24.01.2022 07:00 - 24.01.2022 08:00,715,0
24.01.2022 08:00 - 24.01.2022 09:00,900,0
24.01.2022 09:00 - 24.01.2022 10:00,902,0
24.01.2022 10:00 - 24.01.2022 11:00,900,0
24.01.2022 11:00 - 24.01.2022 12:00,829,0
24.01.2022 12:00 - 24.01.2022 13:00,819,0
24.01.2022 13:00 - 24.01.2022 14:00,826,0
24.01.2022 14:00 - 24.01.2022 15:00,802,0
24.01.2022 15:00 - 24.01.2022 16:00,764,0
24.01.2022 16:00 - 24.01.2022 17:00,618,0
24.01.2022 17:00 - 24.01.2022 18:00,488,0
24.01.2022 18:00 - 24.01.2022 19:00,221,0
24.01.2022 19:00 - 24.01.2022 20:00,184,0
24.01.2022 20:00 - 24.01.2022 21:00,309,0
24.01.2022 21:00 - 24.01.2022 22:00,506,0
24.01.2022 22:00 - 24.01.2022 23:00,501,0
24.01.2022 23:00 - 25.01.2022 00:00,468,0
25.01.2022 00:00 - 25.01.2022 01:00,305,26
25.01.2022 01:00 - 25.01.2022 02:00,51,17
25.01.2022 02:00 - 25.01.2022 03:00,12,8
25.01.2022 03:00 - 25.01.2022 04:00,32,25
25.01.2022 04:00 - 25.01.2022 05:00,0,59
25.01.2022 05:00 - 25.01.2022 06:00,0,52
25.01.2022 06:00 - 25.01.2022 07:00,111,27
25.01.2022 07:00 - 25.01.2022 08:00,577,0
25.01.2022 08:00 - 25.01.2022 09:00,892,0
25.01.2022 09:00 - 25.01.2022 10:00,823,0
25.01.2022 10:00 - 25.01.2022 11:00,715,0
25.01.2022 11:00 - 25.01.2022 12:00,468,0
25.01.2022 12:00 - 25.01.2022 13:00,456,0
25.01.2022 13:00 - 25.01.2022 14:00,530,0
25.01.2022 14:00 - 25.01.2022 15:00,485,0
25.01.2022 15:00 - 25.01.2022 16:00,356,0
25.01.2022 16:00 - 25.01.2022 17:00,466,0
25.01.2022 17:00 - 25.01.2022 18:00,518,0
25.01.2022 18:00 - 25.01.2022 19:00,239,0
25.01.2022 19:00 - 25.01.2022 20:00,224,0
25.01.2022 20:00 - 25.01.2022 21:00,276,13
25.01.2022 21:00 - 25.01.2022 22:00,186,0
25.01.2022 22:00 - 25.01.2022 23:00,129,0
25.01.2022 23:00 - 26.01.2022 00:00,46,11
26.01.2022 00:00 - 26.01.2022 01:00,77,112
26.01.2022 01:00 - 26.01.2022 02:00,54,270
26.01.2022 02:00 - 26.01.2022 03:00,0,307
26.01.2022 03:00 - 26.01.2022 04:00,0,348
26.01.2022 04:00 - 26.01.2022 05:00,0,291
26.01.2022 05:00 - 26.01.2022 06:00,0,241
26.01.2022 06:00 - 26.01.2022 07:00,0,338
26.01.2022 07:00 - 26.01.2022 08:00,0,249
26.01.2022 08:00 - 26.01.2022 09:00,0,318
26.01.2022 09:00 - 26.01.2022 10:00,0,316
26.01.2022 10:00 - 26.01.2022 11:00,0,175
26.01.2022 11:00 - 26.01.2022 12:00,0,208
26.01.2022 12:00 - 26.01.2022 13:00,31,36
26.01.2022 13:00 - 26.01.2022 14:00,147,0
26.01.2022 14:00 - 26.01.2022 15:00,332,0
26.01.2022 15:00 - 26.01.2022 16:00,511,0
26.01.2022 16:00 - 26.01.2022 17:00,784,0
26.01.2022 17:00 - 26.01.2022 18:00,676,0
26.01.2022 18:00 - 26.01.2022 19:00,534,0
26.01.2022 19:00 - 26.01.2022 20:00,475,0
26.01.2022 20:00 - 26.01.2022 21:00,443,0
26.01.2022 21:00 - 26.01.2022 22:00,167,0
26.01.2022 22:00 - 26.01.2022 23:00,80,0
26.01.2022 23:00 - 27.01.2022 00:00,249,0
27.01.2022 00:00 - 27.01.2022 01:00,269,73
27.01.2022 01:00 - 27.01.2022 02:00,127,31
27.01.2022 02:00 - 27.01.2022 03:00,46,8
27.01.2022 03:00 - 27.01.2022 04:00,90,0
27.01.2022 04:00 - 27.01.2022 05:00,0,112
27.01.2022 05:00 - 27.01.2022 06:00,0,287
27.01.2022 06:00 - 27.01.2022 07:00,0,318
27.01.2022 07:00 - 27.01.2022 08:00,0,397
27.01.2022 08:00 - 27.01.2022 09:00,31,168
27.01.2022 09:00 - 27.01.2022 10:00,105,0
27.01.2022 10:00 - 27.01.2022 11:00,79,0
27.01.2022 11:00 - 27.01.2022 12:00,12,31
27.01.2022 12:00 - 27.01.2022 13:00,0,41
27.01.2022 13:00 - 27.01.2022 14:00,0,79
27.01.2022 14:00 - 27.01.2022 15:00,0,235
27.01.2022 15:00 - 27.01.2022 16:00,0,267
27.01.2022 16:00 - 27.01.2022 17:00,0,196
27.01.2022 17:00 - 27.01.2022 18:00,11,352
27.01.2022 18:00 - 27.01.2022 19:00,0,413
27.01.2022 19:00 - 27.01.2022 20:00,0,591
27.01.2022 20:00 - 27.01.2022 21:00,0,568
27.01.2022 21:00 - 27.01.2022 22:00,0,521
27.01.2022 22:00 - 27.01.2022 23:00,0,509
27.01.2022 23:00 - 28.01.2022 00:00,0,349
28.01.2022 00:00 - 28.01.2022 01:00,0,309
28.01.2022 01:00 - 28.01.2022 02:00,0,499
28.01.2022 02:00 - 28.01.2022 03:00,0,442
28.01.2022 03:00 - 28.01.2022 04:00,0,331
28.01.2022 04:00 - 28.01.2022 05:00,0,277
28.01.2022 05:00 - 28.01.2022 06:00,0,141
28.01.2022 06:00 - 28.01.2022 07:00,0,38
28.01.2022 07:00 - 28.01.2022 08:00,83,0
28.01.2022 08:00 - 28.01.2022 09:00,209,0
28.01.2022 09:00 - 28.01.2022 10:00,48,0
28.01.2022 10:00 - 28.01.2022 11:00,211,0
28.01.2022 11:00 - 28.01.2022 12:00,226,0
28.01.2022 12:00 - 28.01.2022 13:00,475,0
28.01.2022 13:00 - 28.01.2022 14:00,642,0
28.01.2022 14:00 - 28.01.2022 15:00,605,0
28.01.2022 15:00 - 28.01.2022 16:00,813,0
28.01.2022 16:00 - 28.01.2022 17:00,839,0
28.01.2022 17:00 - 28.01.2022 18:00,791,0
28.01.2022 18:00 - 28.01.2022 19:00,631,0
28.01.2022 19:00 - 28.01.2022 20:00,445,0
28.01.2022 20:00 - 28.01.2022 21:00,600,0
28.01.2022 21:00 - 28.01.2022 22:00,681,0
28.01.2022 22:00 - 28.01.2022 23:00,706,0
28.01.2022 23:00 - 29.01.2022 00:00,725,0
29.01.2022 00:00 - 29.01.2022 01:00,518,0
29.01.2022 01:00 - 29.01.2022 02:00,583,0
29.01.2022 02:00 - 29.01.2022 03:00,695,0
29.01.2022 03:00 - 29.01.2022 04:00,653,0
29.01.2022 04:00 - 29.01.2022 05:00,631,0
29.01.2022 05:00 - 29.01.2022 06:00,660,0
29.01.2022 06:00 - 29.01.2022 07:00,629,0
29.01.2022 07:00 - 29.01.2022 08:00,573,0
29.01.2022 08:00 - 29.01.2022 09:00,764,0
29.01.2022 09:00 - 29.01.2022 10:00,771,0
29.01.2022 10:00 - 29.01.2022 11:00,771,0
29.01.2022 11:00 - 29.01.2022 12:00,734,0
29.01.2022 12:00 - 29.01.2022 13:00,610,0
29.01.2022 13:00 - 29.01.2022 14:00,437,0
29.01.2022 14:00 - 29.01.2022 15:00,276,0
29.01.2022 15:00 - 29.01.2022 16:00,76,0
29.01.2022 16:00 - 29.01.2022 17:00,0,182
29.01.2022 17:00 - 29.01.2022 18:00,0,380
29.01.2022 18:00 - 29.01.2022 19:00,0,669
29.01.2022 19:00 - 29.01.2022 20:00,0,969
29.01.2022 20:00 - 29.01.2022 21:00,0,984
29.01.2022 21:00 - 29.01.2022 22:00,0,984
29.01.2022 22:00 - 29.01.2022 23:00,0,984
29.01.2022 23:00 - 30.01.2022 00:00,0,984
30.01.2022 00:00 - 30.01.2022 01:00,0,929
30.01.2022 01:00 - 30.01.2022 02:00,0,727
30.01.2022 02:00 - 30.01.2022 03:00,0,540
30.01.2022 03:00 - 30.01.2022 04:00,0,467
30.01.2022 04:00 - 30.01.2022 05:00,0,442
30.01.2022 05:00 - 30.01.2022 06:00,0,313
30.01.2022 06:00 - 30.01.2022 07:00,0,122
30.01.2022 07:00 - 30.01.2022 08:00,41,8
30.01.2022 08:00 - 30.01.2022 09:00,191,0
30.01.2022 09:00 - 30.01.2022 10:00,245,0
30.01.2022 10:00 - 30.01.2022 11:00,469,0
30.01.2022 11:00 - 30.01.2022 12:00,642,0
30.01.2022 12:00 - 30.01.2022 13:00,796,0
30.01.2022 13:00 - 30.01.2022 14:00,743,0
30.01.2022 14:00 - 30.01.2022 15:00,728,0
30.01.2022 15:00 - 30.01.2022 16:00,873,0
30.01.2022 16:00 - 30.01.2022 17:00,865,0
30.01.2022 17:00 - 30.01.2022 18:00,772,0
30.01.2022 18:00 - 30.01.2022 19:00,772,0
30.01.2022 19:00 - 30.01.2022 20:00,769,0
30.01.2022 20:00 - 30.01.2022 21:00,771,0
30.01.2022 21:00 - 30.01.2022 22:00,772,0
30.01.2022 22:00 - 30.01.2022 23:00,772,0
30.01.2022 23:00 - 31.01.2022 00:00,772,0
31.01.2022 00:00 - 31.01.2022 01:00,772,0
31.01.2022 01:00 - 31.01.2022 02:00,699,0
31.01.2022 02:00 - 31.01.2022 03:00,722,0
31.01.2022 03:00 - 31.01.2022 04:00,721,0
31.01.2022 04:00 - 31.01.2022 05:00,719,0
31.01.2022 05:00 - 31.01.2022 06:00,761,0
31.01.2022 06:00 - 31.01.2022 07:00,771,0
31.01.2022 07:00 - 31.01.2022 08:00,663,0
31.01.2022 08:00 - 31.01.2022 09:00,529,0
31.01.2022 09:00 - 31.01.2022 10:00,306,0
31.01.2022 10:00 - 31.01.2022 11:00,203,0
31.01.2022 11:00 - 31.01.2022 12:00,21,31
31.01.2022 12:00 - 31.01.2022 13:00,0,295
31.01.2022 13:00 - 31.01.2022 14:00,0,470
31.01.2022 14:00 - 31.01.2022 15:00,0,513
31.01.2022 15:00 - 31.01.2022 16:00,0,427
31.01.2022 16:00 - 31.01.2022 17:00,0,198
31.01.2022 17:00 - 31.01.2022 18:00,0,116
31.01.2022 18:00 - 31.01.2022 19:00,0,50
31.01.2022 19:00 - 31.01.2022 20:00,112,66
31.01.2022 20:00 - 31.01.2022 21:00,451,0
31.01.2022 21:00 - 31.01.2022 22:00,672,0
31.01.2022 22:00 - 31.01.2022 23:00,715,0
31.01.2022 23:00 - 01.02.2022 00:00,743,0
01.02.2022 00:00 - 01.02.2022 01:00,796,0
01.02.2022 01:00 - 01.02.2022 02:00,771,0
01.02.2022 02:00 - 01.02.2022 03:00,772,0
01.02.2022 03:00 - 01.02.2022 04:00,771,0
01.02.2022 04:00 - 01.02.2022 05:00,771,0
01.02.2022 05:00 - 01.02.2022 06:00,771,0
01.02.2022 06:00 - 01.02.2022 07:00,771,0
01.02.2022 07:00 - 01.02.2022 08:00,771,0
01.02.2022 08:00 - 01.02.2022 09:00,771,0
01.02.2022 09:00 - 01.02.2022 10:00,771,0
01.02.2022 10:00 - 01.02.2022 11:00,660,0
01.02.2022 11:00 - 01.02.2022 12:00,485,0
01.02.2022 12:00 - 01.02.2022 13:00,429,0
01.02.2022 13:00 - 01.02.2022 14:00,303,0
01.02.2022 14:00 - 01.02.2022 15:00,259,0
01.02.2022 15:00 - 01.02.2022 16:00,249,0
01.02.2022 16:00 - 01.02.2022 17:00,200,0
01.02.2022 17:00 - 01.02.2022 18:00,280,0
01.02.2022 18:00 - 01.02.2022 19:00,326,0
01.02.2022 19:00 - 01.02.2022 20:00,261,0
01.02.2022 20:00 - 01.02.2022 21:00,313,0
01.02.2022 21:00 - 01.02.2022 22:00,401,0
01.02.2022 22:00 - 01.02.2022 23:00,614,0
01.02.2022 23:00 - 02.02.2022 00:00,660,0
02.02.2022 00:00 - 02.02.2022 01:00,464,0
02.02.2022 01:00 - 02.02.2022 02:00,187,0
02.02.2022 02:00 - 02.02.2022 03:00,314,0
02.02.2022 03:00 - 02.02.2022 04:00,357,0
02.02.2022 04:00 - 02.02.2022 05:00,312,0
02.02.2022 05:00 - 02.02.2022 06:00,319,0
02.02.2022 06:00 - 02.02.2022 07:00,247,0
02.02.2022 07:00 - 02.02.2022 08:00,404,0
02.02.2022 08:00 - 02.02.2022 09:00,372,0
02.02.2022 09:00 - 02.02.2022 10:00,222,33
02.02.2022 10:00 - 02.02.2022 11:00,14,155
02.02.2022 11:00 - 02.02.2022 12:00,0,324
02.02.2022 12:00 - 02.02.2022 13:00,0,527
02.02.2022 13:00 - 02.02.2022 14:00,0,555
02.02.2022 14:00 - 02.02.2022 15:00,0,455
02.02.2022 15:00 - 02.02.2022 16:00,0,438
02.02.2022 16:00 - 02.02.2022 17:00,0,426
02.02.2022 17:00 - 02.02.2022 18:00,0,449
02.02.2022 18:00 - 02.02.2022 19:00,0,563
02.02.2022 19:00 - 02.02.2022 20:00,0,567
02.02.2022 20:00 - 02.02.2022 21:00,1,462
02.02.2022 21:00 - 02.02.2022 22:00,0,430
02.02.2022 22:00 - 02.02.2022 23:00,0,243
02.02.2022 23:00 - 03.02.2022 00:00,81,0
03.02.2022 00:00 - 03.02.2022 01:00,46,8
03.02.2022 01:00 - 03.02.2022 02:00,0,19
03.02.2022 02:00 - 03.02.2022 03:00,31,15
03.02.2022 03:00 - 03.02.2022 04:00,29,0
03.02.2022 04:00 - 03.02.2022 05:00,73,0
03.02.2022 05:00 - 03.02.2022 06:00,68,0
03.02.2022 06:00 - 03.02.2022 07:00,231,0
03.02.2022 07:00 - 03.02.2022 08:00,411,0
03.02.2022 08:00 - 03.02.2022 09:00,360,0
03.02.2022 09:00 - 03.02.2022 10:00,228,0
03.02.2022 10:00 - 03.02.2022 11:00,177,0
03.02.2022 11:00 - 03.02.2022 12:00,60,0
03.02.2022 12:00 - 03.02.2022 13:00,144,0
03.02.2022 13:00 - 03.02.2022 14:00,220,0
03.02.2022 14:00 - 03.02.2022 15:00,388,0
03.02.2022 15:00 - 03.02.2022 16:00,428,0
03.02.2022 16:00 - 03.02.2022 17:00,556,0
03.02.2022 17:00 - 03.02.2022 18:00,705,0
03.02.2022 18:00 - 03.02.2022 19:00,522,0
03.02.2022 19:00 - 03.02.2022 20:00,219,18
03.02.2022 20:00 - 03.02.2022 21:00,92,18
03.02.2022 21:00 - 03.02.2022 22:00,0,148
03.02.2022 22:00 - 03.02.2022 23:00,0,386
03.02.2022 23:00 - 04.02.2022 00:00,N/A,N/A
04.02.2022 00:00 - 04.02.2022 01:00,0,490
04.02.2022 01:00 - 04.02.2022 02:00,0,476
04.02.2022 02:00 - 04.02.2022 03:00,0,232
04.02.2022 03:00 - 04.02.2022 04:00,0,88
04.02.2022 04:00 - 04.02.2022 05:00,25,17
04.02.2022 05:00 - 04.02.2022 06:00,89,0
04.02.2022 06:00 - 04.02.2022 07:00,124,0
04.02.2022 07:00 - 04.02.2022 08:00,372,0
04.02.2022 08:00 - 04.02.2022 09:00,282,0
04.02.2022 09:00 - 04.02.2022 10:00,163,9
04.02.2022 10:00 - 04.02.2022 11:00,23,0
04.02.2022 11:00 - 04.02.2022 12:00,16,8
04.02.2022 12:00 - 04.02.2022 13:00,106,128
04.02.2022 13:00 - 04.02.2022 14:00,55,62
04.02.2022 14:00 - 04.02.2022 15:00,300,0
04.02.2022 15:00 - 04.02.2022 16:00,362,0
04.02.2022 16:00 - 04.02.2022 17:00,297,0
04.02.2022 17:00 - 04.02.2022 18:00,177,18
04.02.2022 18:00 - 04.02.2022 19:00,69,42
04.02.2022 19:00 - 04.02.2022 20:00,0,370
04.02.2022 20:00 - 04.02.2022 21:00,0,515
04.02.2022 21:00 - 04.02.2022 22:00,0,607
04.02.2022 22:00 - 04.02.2022 23:00,0,535
04.02.2022 23:00 - 05.02.2022 00:00,0,308
05.02.2022 00:00 - 05.02.2022 01:00,0,196
05.02.2022 01:00 - 05.02.2022 02:00,12,103
05.02.2022 02:00 - 05.02.2022 03:00,208,0
05.02.2022 03:00 - 05.02.2022 04:00,N/A,N/A
05.02.2022 04:00 - 05.02.2022 05:00,831,0
05.02.2022 05:00 - 05.02.2022 06:00,778,0
05.02.2022 06:00 - 05.02.2022 07:00,778,0
05.02.2022 07:00 - 05.02.2022 08:00,778,0
05.02.2022 08:00 - 05.02.2022 09:00,N/A,N/A
05.02.2022 09:00 - 05.02.2022 10:00,772,0
05.02.2022 10:00 - 05.02.2022 11:00,772,0
05.02.2022 11:00 - 05.02.2022 12:00,768,0
05.02.2022 12:00 - 05.02.2022 13:00,727,0
05.02.2022 13:00 - 05.02.2022 14:00,709,0
05.02.2022 14:00 - 05.02.2022 15:00,757,0
05.02.2022 15:00 - 05.02.2022 16:00,N/A,N/A
05.02.2022 16:00 - 05.02.2022 17:00,N/A,N/A
05.02.2022 17:00 - 05.02.2022 18:00,N/A,N/A
05.02.2022 18:00 - 05.02.2022 19:00,772,0
05.02.2022 19:00 - 05.02.2022 20:00,763,0
05.02.2022 20:00 - 05.02.2022 21:00,771,0
05.02.2022 21:00 - 05.02.2022 22:00,652,0
05.02.2022 22:00 - 05.02.2022 23:00,N/A,N/A
05.02.2022 23:00 - 06.02.2022 00:00,N/A,N/A
06.02.2022 00:00 - 06.02.2022 01:00,N/A,N/A
06.02.2022 01:00 - 06.02.2022 02:00,N/A,N/A
06.02.2022 02:00 - 06.02.2022 03:00,N/A,N/A
06.02.2022 03:00 - 06.02.2022 04:00,N/A,N/A
06.02.2022 04:00 - 06.02.2022 05:00,N/A,N/A
06.02.2022 05:00 - 06.02.2022 06:00,N/A,N/A
06.02.2022 06:00 - 06.02.2022 07:00,N/A,N/A
06.02.2022 07:00 - 06.02.2022 08:00,762,0
06.02.2022 08:00 - 06.02.2022 09:00,N/A,N/A
06.02.2022 09:00 - 06.02.2022 10:00,771,0
06.02.2022 10:00 - 06.02.2022 11:00,771,0
06.02.2022 11:00 - 06.02.2022 12:00,771,0
06.02.2022 12:00 - 06.02.2022 13:00,771,0
06.02.2022 13:00 - 06.02.2022 14:00,N/A,N/A
06.02.2022 14:00 - 06.02.2022 15:00,771,0
06.02.2022 15:00 - 06.02.2022 16:00,N/A,N/A
06.02.2022 16:00 - 06.02.2022 17:00,606,0
06.02.2022 17:00 - 06.02.2022 18:00,N/A,N/A
06.02.2022 18:00 - 06.02.2022 19:00,N/A,N/A
06.02.2022 19:00 - 06.02.2022 20:00,N/A,N/A
06.02.2022 20:00 - 06.02.2022 21:00,132,12
06.02.2022 21:00 - 06.02.2022 22:00,0,404
06.02.2022 22:00 - 06.02.2022 23:00,0,794
06.02.2022 23:00 - 07.02.2022 00:00,0,967
07.02.2022 00:00 - 07.02.2022 01:00,0,984
07.02.2022 01:00 - 07.02.2022 02:00,0,920
07.02.2022 02:00 - 07.02.2022 03:00,0,717
07.02.2022 03:00 - 07.02.2022 04:00,0,664
07.02.2022 04:00 - 07.02.2022 05:00,0,502
07.02.2022 05:00 - 07.02.2022 06:00,9,191
07.02.2022 06:00 - 07.02.2022 07:00,345,0
07.02.2022 07:00 - 07.02.2022 08:00,575,0
07.02.2022 08:00 - 07.02.2022 09:00,429,0
07.02.2022 09:00 - 07.02.2022 10:00,258,0
07.02.2022 10:00 - 07.02.2022 11:00,111,0
07.02.2022 11:00 - 07.02.2022 12:00,202,0
07.02.2022 12:00 - 07.02.2022 13:00,462,0
07.02.2022 13:00 - 07.02.2022 14:00,340,0
07.02.2022 14:00 - 07.02.2022 15:00,485,0
07.02.2022 15:00 - 07.02.2022 16:00,432,0
07.02.2022 16:00 - 07.02.2022 17:00,394,0
07.02.2022 17:00 - 07.02.2022 18:00,558,0
07.02.2022 18:00 - 07.02.2022 19:00,376,0
07.02.2022 19:00 - 07.02.2022 20:00,296,0
07.02.2022 20:00 - 07.02.2022 21:00,436,0
07.02.2022 21:00 - 07.02.2022 22:00,560,0
07.02.2022 22:00 - 07.02.2022 23:00,597,0
07.02.2022 23:00 - 08.02.2022 00:00,284,0
08.02.2022 00:00 - 08.02.2022 01:00,300,0
08.02.2022 01:00 - 08.02.2022 02:00,594,0
08.02.2022 02:00 - 08.02.2022 03:00,775,0
08.02.2022 03:00 - 08.02.2022 04:00,775,0
08.02.2022 04:00 - 08.02.2022 05:00,665,0
08.02.2022 05:00 - 08.02.2022 06:00,670,0
08.02.2022 06:00 - 08.02.2022 07:00,756,0
08.02.2022 07:00 - 08.02.2022 08:00,753,0
08.02.2022 08:00 - 08.02.2022 09:00,643,0
08.02.2022 09:00 - 08.02.2022 10:00,322,0
08.02.2022 10:00 - 08.02.2022 11:00,N/A,N/A
08.02.2022 11:00 - 08.02.2022 12:00,277,0
08.02.2022 12:00 - 08.02.2022 13:00,171,31
08.02.2022 13:00 - 08.02.2022 14:00,N/A,N/A
08.02.2022 14:00 - 08.02.2022 15:00,68,0
08.02.2022 15:00 - 08.02.2022 16:00,38,19
08.02.2022 16:00 - 08.02.2022 17:00,9,121
08.02.2022 17:00 - 08.02.2022 18:00,23,23
08.02.2022 18:00 - 08.02.2022 19:00,0,31
08.02.2022 19:00 - 08.02.2022 20:00,0,234
08.02.2022 20:00 - 08.02.2022 21:00,0,274
08.02.2022 21:00 - 08.02.2022 22:00,0,139
08.02.2022 22:00 - 08.02.2022 23:00,2,119
08.02.2022 23:00 - 09.02.2022 00:00,149,0
09.02.2022 00:00 - 09.02.2022 01:00,184,0
09.02.2022 01:00 - 09.02.2022 02:00,N/A,N/A
09.02.2022 02:00 - 09.02.2022 03:00,167,0
09.02.2022 03:00 - 09.02.2022 04:00,215,0
09.02.2022 04:00 - 09.02.2022 05:00,30,35
09.02.2022 05:00 - 09.02.2022 06:00,0,227
09.02.2022 06:00 - 09.02.2022 07:00,11,228
09.02.2022 07:00 - 09.02.2022 08:00,39,15
09.02.2022 08:00 - 09.02.2022 09:00,N/A,N/A
09.02.2022 09:00 - 09.02.2022 10:00,N/A,N/A
09.02.2022 10:00 - 09.02.2022 11:00,N/A,N/A
09.02.2022 11:00 - 09.02.2022 12:00,N/A,N/A
09.02.2022 12:00 - 09.02.2022 13:00,N/A,N/A
09.02.2022 13:00 - 09.02.2022 14:00,N/A,N/A
09.02.2022 14:00 - 09.02.2022 15:00,N/A,N/A
09.02.2022 15:00 - 09.02.2022 16:00,N/A,N/A
09.02.2022 16:00 - 09.02.2022 17:00,N/A,N/A
09.02.2022 17:00 - 09.02.2022 18:00,N/A,N/A
09.02.2022 18:00 - 09.02.2022 19:00,N/A,N/A
09.02.2022 19:00 - 09.02.2022 20:00,N/A,N/A
09.02.2022 20:00 - 09.02.2022 21:00,N/A,N/A
09.02.2022 21:00 - 09.02.2022 22:00,N/A,N/A
09.02.2022 22:00 - 09.02.2022 23:00,N/A,N/A
09.02.2022 23:00 - 10.02.2022 00:00,N/A,N/A
10.02.2022 00:00 - 10.02.2022 01:00,N/A,N/A
10.02.2022 01:00 - 10.02.2022 02:00,N/A,N/A
10.02.2022 02:00 - 10.02.2022 03:00,N/A,N/A
10.02.2022 03:00 - 10.02.2022 04:00,N/A,N/A
10.02.2022 04:00 - 10.02.2022 05:00,N/A,N/A
10.02.2022 05:00 - 10.02.2022 06:00,N/A,N/A
10.02.2022 06:00 - 10.02.2022 07:00,N/A,N/A
10.02.2022 07:00 - 10.02.2022 08:00,N/A,N/A
10.02.2022 08:00 - 10.02.2022 09:00,N/A,N/A
10.02.2022 09:00 - 10.02.2022 10:00,N/A,N/A
10.02.2022 10:00 - 10.02.2022 11:00,N/A,N/A
10.02.2022 11:00 - 10.02.2022 12:00,N/A,N/A
10.02.2022 12:00 - 10.02.2022 13:00,658,0
10.02.2022 13:00 - 10.02.2022 14:00,644,0
10.02.2022 14:00 - 10.02.2022 15:00,583,0
10.02.2022 15:00 - 10.02.2022 16:00,571,0
10.02.2022 16:00 - 10.02.2022 17:00,N/A,N/A
10.02.2022 17:00 - 10.02.2022 18:00,N/A,N/A
