"Time (CET/CEST)","BZN|IE(SEM) > BZN|GB [MW]","BZN|GB > BZN|IE(SEM) [MW]"
"26.09.2018 07:00 - 26.09.2018 08:00","646","0"
"26.09.2018 08:00 - 26.09.2018 09:00","374","41"
"26.09.2018 09:00 - 26.09.2018 10:00","53","319"
"26.09.2018 10:00 - 26.09.2018 11:00","0","613"
"26.09.2018 11:00 - 26.09.2018 12:00","0","772"
"26.09.2018 12:00 - 26.09.2018 13:00","0","819"
"26.09.2018 13:00 - 26.09.2018 14:00","0","822"
"26.09.2018 14:00 - 26.09.2018 15:00","0","768"
"26.09.2018 15:00 - 26.09.2018 16:00","0","745"
"26.09.2018 16:00 - 26.09.2018 17:00","0","784"
"26.09.2018 17:00 - 26.09.2018 18:00","0","804"
"26.09.2018 18:00 - 26.09.2018 19:00","0","808"
"26.09.2018 19:00 - 26.09.2018 20:00","0","824"
"26.09.2018 20:00 - 26.09.2018 21:00","0","609"
"26.09.2018 21:00 - 26.09.2018 22:00","0","640"
"26.09.2018 22:00 - 26.09.2018 23:00","0","544"
"26.09.2018 23:00 - 27.09.2018 00:00","35","136"
"27.09.2018 00:00 - 27.09.2018 01:00","453","0"
"27.09.2018 01:00 - 27.09.2018 02:00","636","0"
"27.09.2018 02:00 - 27.09.2018 03:00","636","0"
"27.09.2018 03:00 - 27.09.2018 04:00","609","0"
"27.09.2018 04:00 - 27.09.2018 05:00","427","0"
"27.09.2018 05:00 - 27.09.2018 06:00","422","0"
"27.09.2018 06:00 - 27.09.2018 07:00","612","0"
"27.09.2018 07:00 - 27.09.2018 08:00","447","0"
"27.09.2018 08:00 - 27.09.2018 09:00","75","100"
"27.09.2018 09:00 - 27.09.2018 10:00","0","549"
"27.09.2018 10:00 - 27.09.2018 11:00","0","694"
"27.09.2018 11:00 - 27.09.2018 12:00","0","787"
"27.09.2018 12:00 - 27.09.2018 13:00","0","851"
"27.09.2018 13:00 - 27.09.2018 14:00","0","851"
"27.09.2018 14:00 - 27.09.2018 15:00","0","851"
"27.09.2018 15:00 - 27.09.2018 16:00","0","851"
"27.09.2018 16:00 - 27.09.2018 17:00","0","851"
"27.09.2018 17:00 - 27.09.2018 18:00","0","851"
"27.09.2018 18:00 - 27.09.2018 19:00","0","850"
"27.09.2018 19:00 - 27.09.2018 20:00","0","823"
"27.09.2018 20:00 - 27.09.2018 21:00","0","729"
"27.09.2018 21:00 - 27.09.2018 22:00","0","853"
"27.09.2018 22:00 - 27.09.2018 23:00","0","773"
"27.09.2018 23:00 - 28.09.2018 00:00","0","401"
"28.09.2018 00:00 - 28.09.2018 01:00","154","4"
"28.09.2018 01:00 - 28.09.2018 02:00","589","0"
"28.09.2018 02:00 - 28.09.2018 03:00","592","0"
"28.09.2018 03:00 - 28.09.2018 04:00","528","0"
"28.09.2018 04:00 - 28.09.2018 05:00","559","0"
"28.09.2018 05:00 - 28.09.2018 06:00","555","0"
"28.09.2018 06:00 - 28.09.2018 07:00","622","0"
"28.09.2018 07:00 - 28.09.2018 08:00","307","0"
"28.09.2018 08:00 - 28.09.2018 09:00","0","259"
"28.09.2018 09:00 - 28.09.2018 10:00","0","634"
"28.09.2018 10:00 - 28.09.2018 11:00","0","815"
"28.09.2018 11:00 - 28.09.2018 12:00","0","862"
"28.09.2018 12:00 - 28.09.2018 13:00","0","868"
"28.09.2018 13:00 - 28.09.2018 14:00","0","868"
"28.09.2018 14:00 - 28.09.2018 15:00","0","866"
"28.09.2018 15:00 - 28.09.2018 16:00","0","863"
"28.09.2018 16:00 - 28.09.2018 17:00","0","863"
"28.09.2018 17:00 - 28.09.2018 18:00","0","862"
"28.09.2018 18:00 - 28.09.2018 19:00","0","889"
"28.09.2018 19:00 - 28.09.2018 20:00","0","900"
"28.09.2018 20:00 - 28.09.2018 21:00","0","915"
"28.09.2018 21:00 - 28.09.2018 22:00","0","893"
"28.09.2018 22:00 - 28.09.2018 23:00","0","878"
"28.09.2018 23:00 - 29.09.2018 00:00","0","630"
"29.09.2018 00:00 - 29.09.2018 01:00","0","247"
"29.09.2018 01:00 - 29.09.2018 02:00","125","103"
"29.09.2018 02:00 - 29.09.2018 03:00","86","0"
"29.09.2018 03:00 - 29.09.2018 04:00","182","0"
"29.09.2018 04:00 - 29.09.2018 05:00","118","140"
"29.09.2018 05:00 - 29.09.2018 06:00","146","83"
"29.09.2018 06:00 - 29.09.2018 07:00","209","2"
"29.09.2018 07:00 - 29.09.2018 08:00","244","68"
"29.09.2018 08:00 - 29.09.2018 09:00","107","44"
"29.09.2018 09:00 - 29.09.2018 10:00","13","204"
"29.09.2018 10:00 - 29.09.2018 11:00","0","566"
"29.09.2018 11:00 - 29.09.2018 12:00","0","758"
"29.09.2018 12:00 - 29.09.2018 13:00","0","816"
"29.09.2018 13:00 - 29.09.2018 14:00","0","822"
"29.09.2018 14:00 - 29.09.2018 15:00","0","806"
"29.09.2018 15:00 - 29.09.2018 16:00","0","633"
"29.09.2018 16:00 - 29.09.2018 17:00","0","564"
"29.09.2018 17:00 - 29.09.2018 18:00","0","586"
"29.09.2018 18:00 - 29.09.2018 19:00","0","541"
"29.09.2018 19:00 - 29.09.2018 20:00","0","530"
"29.09.2018 20:00 - 29.09.2018 21:00","0","503"
"29.09.2018 21:00 - 29.09.2018 22:00","0","677"
"29.09.2018 22:00 - 29.09.2018 23:00","0","740"
"29.09.2018 23:00 - 30.09.2018 00:00","0","494"
"30.09.2018 00:00 - 30.09.2018 01:00","56","98"
"30.09.2018 01:00 - 30.09.2018 02:00","188","120"
"30.09.2018 02:00 - 30.09.2018 03:00","133","61"
"30.09.2018 03:00 - 30.09.2018 04:00","176","38"
"30.09.2018 04:00 - 30.09.2018 05:00","215","80"
"30.09.2018 05:00 - 30.09.2018 06:00","222","33"
"30.09.2018 06:00 - 30.09.2018 07:00","333","0"
"30.09.2018 07:00 - 30.09.2018 08:00","355","7"
"30.09.2018 08:00 - 30.09.2018 09:00","263","55"
"30.09.2018 09:00 - 30.09.2018 10:00","166","60"
"30.09.2018 10:00 - 30.09.2018 11:00","392","82"
"30.09.2018 11:00 - 30.09.2018 12:00","365","77"
"30.09.2018 12:00 - 30.09.2018 13:00","442","120"
"30.09.2018 13:00 - 30.09.2018 14:00","495","138"
"30.09.2018 14:00 - 30.09.2018 15:00","372","5"
"30.09.2018 15:00 - 30.09.2018 16:00","360","0"
"30.09.2018 16:00 - 30.09.2018 17:00","373","99"
"30.09.2018 17:00 - 30.09.2018 18:00","490","21"
"30.09.2018 18:00 - 30.09.2018 19:00","398","21"
"30.09.2018 19:00 - 30.09.2018 20:00","251","96"
"30.09.2018 20:00 - 30.09.2018 21:00","21","118"
"30.09.2018 21:00 - 30.09.2018 22:00","0","351"
"30.09.2018 22:00 - 30.09.2018 23:00","0","293"
"30.09.2018 23:00 - 01.10.2018 00:00","53","74"
"01.10.2018 00:00 - 01.10.2018 01:00","4","193"
"01.10.2018 01:00 - 01.10.2018 02:00","0","770"
"01.10.2018 02:00 - 01.10.2018 03:00","0","858"
"01.10.2018 03:00 - 01.10.2018 04:00","0","772"
"01.10.2018 04:00 - 01.10.2018 05:00","0","496"
"01.10.2018 05:00 - 01.10.2018 06:00","0","396"
"01.10.2018 06:00 - 01.10.2018 07:00","0","132"
"01.10.2018 07:00 - 01.10.2018 08:00","28","35"
"01.10.2018 08:00 - 01.10.2018 09:00","0","359"
"01.10.2018 09:00 - 01.10.2018 10:00","0","823"
"01.10.2018 10:00 - 01.10.2018 11:00","0","942"
"01.10.2018 11:00 - 01.10.2018 12:00","0","943"
"01.10.2018 12:00 - 01.10.2018 13:00","0","943"
"01.10.2018 13:00 - 01.10.2018 14:00","0","929"
"01.10.2018 14:00 - 01.10.2018 15:00","0","825"
"01.10.2018 15:00 - 01.10.2018 16:00","0","867"
"01.10.2018 16:00 - 01.10.2018 17:00","0","515"
"01.10.2018 17:00 - 01.10.2018 18:00","0","145"
"01.10.2018 18:00 - 01.10.2018 19:00","145","0"
"01.10.2018 19:00 - 01.10.2018 20:00","322","0"
"01.10.2018 20:00 - 01.10.2018 21:00","443","0"
"01.10.2018 21:00 - 01.10.2018 22:00","214","0"
"01.10.2018 22:00 - 01.10.2018 23:00","0","171"
"01.10.2018 23:00 - 02.10.2018 00:00","18","252"
"02.10.2018 00:00 - 02.10.2018 01:00","0","248"
"02.10.2018 01:00 - 02.10.2018 02:00","0","25"
"02.10.2018 02:00 - 02.10.2018 03:00","15","8"
"02.10.2018 03:00 - 02.10.2018 04:00","8","25"
"02.10.2018 04:00 - 02.10.2018 05:00","0","67"
"02.10.2018 05:00 - 02.10.2018 06:00","0","24"
"02.10.2018 06:00 - 02.10.2018 07:00","0","56"
"02.10.2018 07:00 - 02.10.2018 08:00","165","0"
"02.10.2018 08:00 - 02.10.2018 09:00","0","167"
"02.10.2018 09:00 - 02.10.2018 10:00","0","644"
"02.10.2018 10:00 - 02.10.2018 11:00","0","712"
"02.10.2018 11:00 - 02.10.2018 12:00","0","673"
"02.10.2018 12:00 - 02.10.2018 13:00","0","588"
"02.10.2018 13:00 - 02.10.2018 14:00","0","621"
"02.10.2018 14:00 - 02.10.2018 15:00","0","562"
"02.10.2018 15:00 - 02.10.2018 16:00","0","651"
"02.10.2018 16:00 - 02.10.2018 17:00","0","718"
"02.10.2018 17:00 - 02.10.2018 18:00","0","879"
"02.10.2018 18:00 - 02.10.2018 19:00","0","896"
"02.10.2018 19:00 - 02.10.2018 20:00","0","651"
"02.10.2018 20:00 - 02.10.2018 21:00","0","640"
"02.10.2018 21:00 - 02.10.2018 22:00","0","883"
"02.10.2018 22:00 - 02.10.2018 23:00","0","942"
"02.10.2018 23:00 - 03.10.2018 00:00","0","872"
"03.10.2018 00:00 - 03.10.2018 01:00","0","671"
"03.10.2018 01:00 - 03.10.2018 02:00","0","341"
"03.10.2018 02:00 - 03.10.2018 03:00","26","39"
"03.10.2018 03:00 - 03.10.2018 04:00","144","0"
"03.10.2018 04:00 - 03.10.2018 05:00","324","0"
"03.10.2018 05:00 - 03.10.2018 06:00","377","0"
"03.10.2018 06:00 - 03.10.2018 07:00","453","0"
"03.10.2018 07:00 - 03.10.2018 08:00","505","0"
"03.10.2018 08:00 - 03.10.2018 09:00","103","0"
"03.10.2018 09:00 - 03.10.2018 10:00","0","268"
"03.10.2018 10:00 - 03.10.2018 11:00","0","360"
"03.10.2018 11:00 - 03.10.2018 12:00","0","301"
"03.10.2018 12:00 - 03.10.2018 13:00","0","159"
"03.10.2018 13:00 - 03.10.2018 14:00","0","150"
"03.10.2018 14:00 - 03.10.2018 15:00","0","55"
"03.10.2018 15:00 - 03.10.2018 16:00","2","211"
"03.10.2018 16:00 - 03.10.2018 17:00","0","405"
"03.10.2018 17:00 - 03.10.2018 18:00","0","197"
"03.10.2018 18:00 - 03.10.2018 19:00","0","435"
"03.10.2018 19:00 - 03.10.2018 20:00","0","425"
"03.10.2018 20:00 - 03.10.2018 21:00","0","501"
"03.10.2018 21:00 - 03.10.2018 22:00","0","507"
"03.10.2018 22:00 - 03.10.2018 23:00","0","538"
"03.10.2018 23:00 - 04.10.2018 00:00","0","465"
"04.10.2018 00:00 - 04.10.2018 01:00","99","262"
"04.10.2018 01:00 - 04.10.2018 02:00","66","14"
"04.10.2018 02:00 - 04.10.2018 03:00","134","0"
"04.10.2018 03:00 - 04.10.2018 04:00","254","0"
"04.10.2018 04:00 - 04.10.2018 05:00","458","0"
"04.10.2018 05:00 - 04.10.2018 06:00","513","0"
"04.10.2018 06:00 - 04.10.2018 07:00","679","0"
"04.10.2018 07:00 - 04.10.2018 08:00","686","0"
"04.10.2018 08:00 - 04.10.2018 09:00","390","0"
"04.10.2018 09:00 - 04.10.2018 10:00","45","50"
"04.10.2018 10:00 - 04.10.2018 11:00","153","0"
"04.10.2018 11:00 - 04.10.2018 12:00","352","0"
"04.10.2018 12:00 - 04.10.2018 13:00","474","0"
"04.10.2018 13:00 - 04.10.2018 14:00","237","0"
"04.10.2018 14:00 - 04.10.2018 15:00","82","0"
"04.10.2018 15:00 - 04.10.2018 16:00","0","110"
"04.10.2018 16:00 - 04.10.2018 17:00","0","205"
"04.10.2018 17:00 - 04.10.2018 18:00","0","391"
"04.10.2018 18:00 - 04.10.2018 19:00","0","708"
"04.10.2018 19:00 - 04.10.2018 20:00","0","919"
"04.10.2018 20:00 - 04.10.2018 21:00","0","942"
"04.10.2018 21:00 - 04.10.2018 22:00","0","942"
"04.10.2018 22:00 - 04.10.2018 23:00","0","845"
"04.10.2018 23:00 - 05.10.2018 00:00","0","674"
"05.10.2018 00:00 - 05.10.2018 01:00","0","524"
"05.10.2018 01:00 - 05.10.2018 02:00","0","672"
"05.10.2018 02:00 - 05.10.2018 03:00","0","466"
"05.10.2018 03:00 - 05.10.2018 04:00","0","213"
"05.10.2018 04:00 - 05.10.2018 05:00","0","192"
"05.10.2018 05:00 - 05.10.2018 06:00","0","153"
"05.10.2018 06:00 - 05.10.2018 07:00","0","299"
"05.10.2018 07:00 - 05.10.2018 08:00","88","32"
"05.10.2018 08:00 - 05.10.2018 09:00","0","354"
"05.10.2018 09:00 - 05.10.2018 10:00","0","839"
"05.10.2018 10:00 - 05.10.2018 11:00","0","818"
"05.10.2018 11:00 - 05.10.2018 12:00","0","902"
"05.10.2018 12:00 - 05.10.2018 13:00","0","782"
"05.10.2018 13:00 - 05.10.2018 14:00","0","921"
"05.10.2018 14:00 - 05.10.2018 15:00","0","898"
"05.10.2018 15:00 - 05.10.2018 16:00","0","942"
"05.10.2018 16:00 - 05.10.2018 17:00","0","940"
"05.10.2018 17:00 - 05.10.2018 18:00","0","811"
"05.10.2018 18:00 - 05.10.2018 19:00","0","887"
"05.10.2018 19:00 - 05.10.2018 20:00","0","898"
"05.10.2018 20:00 - 05.10.2018 21:00","0","872"
"05.10.2018 21:00 - 05.10.2018 22:00","0","873"
"05.10.2018 22:00 - 05.10.2018 23:00","0","942"
"05.10.2018 23:00 - 06.10.2018 00:00","0","942"
"06.10.2018 00:00 - 06.10.2018 01:00","0","713"
"06.10.2018 01:00 - 06.10.2018 02:00","0","621"
"06.10.2018 02:00 - 06.10.2018 03:00","0","477"
"06.10.2018 03:00 - 06.10.2018 04:00","0","403"
"06.10.2018 04:00 - 06.10.2018 05:00","0","390"
"06.10.2018 05:00 - 06.10.2018 06:00","0","415"
"06.10.2018 06:00 - 06.10.2018 07:00","0","375"
"06.10.2018 07:00 - 06.10.2018 08:00","0","180"
"06.10.2018 08:00 - 06.10.2018 09:00","0","368"
"06.10.2018 09:00 - 06.10.2018 10:00","0","241"
"06.10.2018 10:00 - 06.10.2018 11:00","0","372"
"06.10.2018 11:00 - 06.10.2018 12:00","0","443"
"06.10.2018 12:00 - 06.10.2018 13:00","0","386"
"06.10.2018 13:00 - 06.10.2018 14:00","0","258"
"06.10.2018 14:00 - 06.10.2018 15:00","0","406"
"06.10.2018 15:00 - 06.10.2018 16:00","0","605"
"06.10.2018 16:00 - 06.10.2018 17:00","0","660"
"06.10.2018 17:00 - 06.10.2018 18:00","0","582"
"06.10.2018 18:00 - 06.10.2018 19:00","0","318"
"06.10.2018 19:00 - 06.10.2018 20:00","0","188"
"06.10.2018 20:00 - 06.10.2018 21:00","0","384"
"06.10.2018 21:00 - 06.10.2018 22:00","0","559"
"06.10.2018 22:00 - 06.10.2018 23:00","0","295"
"06.10.2018 23:00 - 07.10.2018 00:00","0","487"
"07.10.2018 00:00 - 07.10.2018 01:00","0","324"
"07.10.2018 01:00 - 07.10.2018 02:00","0","496"
"07.10.2018 02:00 - 07.10.2018 03:00","4","148"
"07.10.2018 03:00 - 07.10.2018 04:00","27","33"
"07.10.2018 04:00 - 07.10.2018 05:00","0","229"
"07.10.2018 05:00 - 07.10.2018 06:00","0","280"
"07.10.2018 06:00 - 07.10.2018 07:00","0","109"
"07.10.2018 07:00 - 07.10.2018 08:00","117","0"
"07.10.2018 08:00 - 07.10.2018 09:00","301","0"
"07.10.2018 09:00 - 07.10.2018 10:00","597","0"
"07.10.2018 10:00 - 07.10.2018 11:00","648","0"
"07.10.2018 11:00 - 07.10.2018 12:00","648","0"
"07.10.2018 12:00 - 07.10.2018 13:00","592","0"
"07.10.2018 13:00 - 07.10.2018 14:00","631","0"
"07.10.2018 14:00 - 07.10.2018 15:00","514","0"
"07.10.2018 15:00 - 07.10.2018 16:00","613","0"
"07.10.2018 16:00 - 07.10.2018 17:00","642","0"
"07.10.2018 17:00 - 07.10.2018 18:00","645","0"
"07.10.2018 18:00 - 07.10.2018 19:00","648","0"
"07.10.2018 19:00 - 07.10.2018 20:00","648","0"
"07.10.2018 20:00 - 07.10.2018 21:00","648","0"
"07.10.2018 21:00 - 07.10.2018 22:00","646","0"
"07.10.2018 22:00 - 07.10.2018 23:00","647","0"
"07.10.2018 23:00 - 08.10.2018 00:00","646","0"
"08.10.2018 00:00 - 08.10.2018 01:00","648","0"
"08.10.2018 01:00 - 08.10.2018 02:00","648","0"
"08.10.2018 02:00 - 08.10.2018 03:00","648","0"
"08.10.2018 03:00 - 08.10.2018 04:00","648","0"
"08.10.2018 04:00 - 08.10.2018 05:00","648","0"
"08.10.2018 05:00 - 08.10.2018 06:00","648","0"
"08.10.2018 06:00 - 08.10.2018 07:00","648","0"
"08.10.2018 07:00 - 08.10.2018 08:00","648","0"
"08.10.2018 08:00 - 08.10.2018 09:00","608","0"
"08.10.2018 09:00 - 08.10.2018 10:00","480","0"
"08.10.2018 10:00 - 08.10.2018 11:00","372","0"
"08.10.2018 11:00 - 08.10.2018 12:00","214","0"
"08.10.2018 12:00 - 08.10.2018 13:00","279","0"
"08.10.2018 13:00 - 08.10.2018 14:00","219","0"
"08.10.2018 14:00 - 08.10.2018 15:00","451","0"
"08.10.2018 15:00 - 08.10.2018 16:00","504","0"
"08.10.2018 16:00 - 08.10.2018 17:00","526","0"
"08.10.2018 17:00 - 08.10.2018 18:00","506","0"
"08.10.2018 18:00 - 08.10.2018 19:00","442","8"
"08.10.2018 19:00 - 08.10.2018 20:00","648","0"
"08.10.2018 20:00 - 08.10.2018 21:00","648","0"
"08.10.2018 21:00 - 08.10.2018 22:00","557","0"
"08.10.2018 22:00 - 08.10.2018 23:00","619","0"
"08.10.2018 23:00 - 09.10.2018 00:00","648","0"
"09.10.2018 00:00 - 09.10.2018 01:00","632","0"
"09.10.2018 01:00 - 09.10.2018 02:00","632","0"
"09.10.2018 02:00 - 09.10.2018 03:00","632","0"
"09.10.2018 03:00 - 09.10.2018 04:00","632","0"
"09.10.2018 04:00 - 09.10.2018 05:00","632","0"
"09.10.2018 05:00 - 09.10.2018 06:00","632","0"
"09.10.2018 06:00 - 09.10.2018 07:00","632","0"
"09.10.2018 07:00 - 09.10.2018 08:00","632","0"
"09.10.2018 08:00 - 09.10.2018 09:00","632","0"
"09.10.2018 09:00 - 09.10.2018 10:00","632","0"
"09.10.2018 10:00 - 09.10.2018 11:00","632","0"
"09.10.2018 11:00 - 09.10.2018 12:00","632","0"
"09.10.2018 12:00 - 09.10.2018 13:00","632","0"
"09.10.2018 13:00 - 09.10.2018 14:00","630","0"
"09.10.2018 14:00 - 09.10.2018 15:00","632","0"
"09.10.2018 15:00 - 09.10.2018 16:00","632","0"
"09.10.2018 16:00 - 09.10.2018 17:00","632","0"
"09.10.2018 17:00 - 09.10.2018 18:00","632","0"
"09.10.2018 18:00 - 09.10.2018 19:00","613","0"
"09.10.2018 19:00 - 09.10.2018 20:00","632","0"
"09.10.2018 20:00 - 09.10.2018 21:00","561","0"
"09.10.2018 21:00 - 09.10.2018 22:00","419","0"
"09.10.2018 22:00 - 09.10.2018 23:00","482","0"
"09.10.2018 23:00 - 10.10.2018 00:00","621","0"
"10.10.2018 00:00 - 10.10.2018 01:00","675","0"
"10.10.2018 01:00 - 10.10.2018 02:00","679","0"
"10.10.2018 02:00 - 10.10.2018 03:00","679","0"
"10.10.2018 03:00 - 10.10.2018 04:00","679","0"
"10.10.2018 04:00 - 10.10.2018 05:00","679","0"
"10.10.2018 05:00 - 10.10.2018 06:00","679","0"
"10.10.2018 06:00 - 10.10.2018 07:00","679","0"
"10.10.2018 07:00 - 10.10.2018 08:00","679","0"
"10.10.2018 08:00 - 10.10.2018 09:00","635","0"
"10.10.2018 09:00 - 10.10.2018 10:00","285","0"
"10.10.2018 10:00 - 10.10.2018 11:00","163","0"
"10.10.2018 11:00 - 10.10.2018 12:00","116","0"
"10.10.2018 12:00 - 10.10.2018 13:00","237","0"
"10.10.2018 13:00 - 10.10.2018 14:00","243","0"
"10.10.2018 14:00 - 10.10.2018 15:00","445","0"
"10.10.2018 15:00 - 10.10.2018 16:00","621","0"
"10.10.2018 16:00 - 10.10.2018 17:00","555","0"
"10.10.2018 17:00 - 10.10.2018 18:00","580","0"
"10.10.2018 18:00 - 10.10.2018 19:00","644","0"
"10.10.2018 19:00 - 10.10.2018 20:00","679","0"
"10.10.2018 20:00 - 10.10.2018 21:00","679","0"
"10.10.2018 21:00 - 10.10.2018 22:00","629","0"
"10.10.2018 22:00 - 10.10.2018 23:00","664","0"
"10.10.2018 23:00 - 11.10.2018 00:00","678","0"
"11.10.2018 00:00 - 11.10.2018 01:00","651","0"
"11.10.2018 01:00 - 11.10.2018 02:00","651","0"
"11.10.2018 02:00 - 11.10.2018 03:00","651","0"
"11.10.2018 03:00 - 11.10.2018 04:00","651","0"
"11.10.2018 04:00 - 11.10.2018 05:00","651","0"
"11.10.2018 05:00 - 11.10.2018 06:00","651","0"
"11.10.2018 06:00 - 11.10.2018 07:00","651","0"
"11.10.2018 07:00 - 11.10.2018 08:00","631","0"
"11.10.2018 08:00 - 11.10.2018 09:00","324","43"
"11.10.2018 09:00 - 11.10.2018 10:00","50","308"
"11.10.2018 10:00 - 11.10.2018 11:00","0","384"
"11.10.2018 11:00 - 11.10.2018 12:00","0","416"
"11.10.2018 12:00 - 11.10.2018 13:00","0","617"
"11.10.2018 13:00 - 11.10.2018 14:00","0","649"
"11.10.2018 14:00 - 11.10.2018 15:00","0","544"
"11.10.2018 15:00 - 11.10.2018 16:00","0","569"
"11.10.2018 16:00 - 11.10.2018 17:00","0","339"
"11.10.2018 17:00 - 11.10.2018 18:00","0","547"
"11.10.2018 18:00 - 11.10.2018 19:00","0","701"
"11.10.2018 19:00 - 11.10.2018 20:00","0","602"
"11.10.2018 20:00 - 11.10.2018 21:00","0","497"
"11.10.2018 21:00 - 11.10.2018 22:00","19","120"
"11.10.2018 22:00 - 11.10.2018 23:00","382","0"
"11.10.2018 23:00 - 12.10.2018 00:00","637","0"
"12.10.2018 00:00 - 12.10.2018 01:00","628","0"
"12.10.2018 01:00 - 12.10.2018 02:00","628","0"
"12.10.2018 02:00 - 12.10.2018 03:00","628","0"
"12.10.2018 03:00 - 12.10.2018 04:00","628","0"
"12.10.2018 04:00 - 12.10.2018 05:00","628","0"
"12.10.2018 05:00 - 12.10.2018 06:00","628","0"
"12.10.2018 06:00 - 12.10.2018 07:00","628","0"
"12.10.2018 07:00 - 12.10.2018 08:00","628","0"
"12.10.2018 08:00 - 12.10.2018 09:00","606","0"
"12.10.2018 09:00 - 12.10.2018 10:00","291","0"
"12.10.2018 10:00 - 12.10.2018 11:00","348","0"
"12.10.2018 11:00 - 12.10.2018 12:00","339","0"
"12.10.2018 12:00 - 12.10.2018 13:00","340","0"
"12.10.2018 13:00 - 12.10.2018 14:00","254","0"
"12.10.2018 14:00 - 12.10.2018 15:00","119","0"
"12.10.2018 15:00 - 12.10.2018 16:00","26","0"
"12.10.2018 16:00 - 12.10.2018 17:00","0","155"
"12.10.2018 17:00 - 12.10.2018 18:00","44","179"
"12.10.2018 18:00 - 12.10.2018 19:00","7","274"
"12.10.2018 19:00 - 12.10.2018 20:00","0","456"
"12.10.2018 20:00 - 12.10.2018 21:00","0","763"
"12.10.2018 21:00 - 12.10.2018 22:00","0","942"
"12.10.2018 22:00 - 12.10.2018 23:00","0","927"
"12.10.2018 23:00 - 13.10.2018 00:00","0","829"
"13.10.2018 00:00 - 13.10.2018 01:00","0","608"
"13.10.2018 01:00 - 13.10.2018 02:00","0","525"
"13.10.2018 02:00 - 13.10.2018 03:00","0","536"
"13.10.2018 03:00 - 13.10.2018 04:00","0","531"
"13.10.2018 04:00 - 13.10.2018 05:00","0","539"
"13.10.2018 05:00 - 13.10.2018 06:00","0","521"
"13.10.2018 06:00 - 13.10.2018 07:00","0","338"
"13.10.2018 07:00 - 13.10.2018 08:00","0","167"
"13.10.2018 08:00 - 13.10.2018 09:00","117","0"
"13.10.2018 09:00 - 13.10.2018 10:00","17","134"
"13.10.2018 10:00 - 13.10.2018 11:00","0","289"
"13.10.2018 11:00 - 13.10.2018 12:00","0","405"
"13.10.2018 12:00 - 13.10.2018 13:00","0","525"
"13.10.2018 13:00 - 13.10.2018 14:00","0","663"
"13.10.2018 14:00 - 13.10.2018 15:00","0","886"
"13.10.2018 15:00 - 13.10.2018 16:00","0","932"
"13.10.2018 16:00 - 13.10.2018 17:00","0","705"
"13.10.2018 17:00 - 13.10.2018 18:00","0","222"
"13.10.2018 18:00 - 13.10.2018 19:00","0","93"
"13.10.2018 19:00 - 13.10.2018 20:00","101","0"
"13.10.2018 20:00 - 13.10.2018 21:00","70","0"
"13.10.2018 21:00 - 13.10.2018 22:00","186","0"
"13.10.2018 22:00 - 13.10.2018 23:00","526","0"
"13.10.2018 23:00 - 14.10.2018 00:00","554","0"
"14.10.2018 00:00 - 14.10.2018 01:00","318","72"
"14.10.2018 01:00 - 14.10.2018 02:00","42","272"
"14.10.2018 02:00 - 14.10.2018 03:00","0","332"
"14.10.2018 03:00 - 14.10.2018 04:00","0","196"
"14.10.2018 04:00 - 14.10.2018 05:00","0","82"
"14.10.2018 05:00 - 14.10.2018 06:00","114","0"
"14.10.2018 06:00 - 14.10.2018 07:00","276","0"
"14.10.2018 07:00 - 14.10.2018 08:00","355","0"
"14.10.2018 08:00 - 14.10.2018 09:00","47","0"
"14.10.2018 09:00 - 14.10.2018 10:00","30","0"
"14.10.2018 10:00 - 14.10.2018 11:00","21","6"
"14.10.2018 11:00 - 14.10.2018 12:00","0","73"
"14.10.2018 12:00 - 14.10.2018 13:00","0","191"
"14.10.2018 13:00 - 14.10.2018 14:00","0","279"
"14.10.2018 14:00 - 14.10.2018 15:00","0","148"
"14.10.2018 15:00 - 14.10.2018 16:00","0","188"
"14.10.2018 16:00 - 14.10.2018 17:00","0","209"
"14.10.2018 17:00 - 14.10.2018 18:00","0","310"
"14.10.2018 18:00 - 14.10.2018 19:00","0","500"
"14.10.2018 19:00 - 14.10.2018 20:00","0","593"
"14.10.2018 20:00 - 14.10.2018 21:00","0","725"
"14.10.2018 21:00 - 14.10.2018 22:00","0","607"
"14.10.2018 22:00 - 14.10.2018 23:00","0","246"
"14.10.2018 23:00 - 15.10.2018 00:00","0","344"
"15.10.2018 00:00 - 15.10.2018 01:00","0","458"
"15.10.2018 01:00 - 15.10.2018 02:00","0","652"
"15.10.2018 02:00 - 15.10.2018 03:00","0","444"
"15.10.2018 03:00 - 15.10.2018 04:00","0","445"
"15.10.2018 04:00 - 15.10.2018 05:00","0","675"
"15.10.2018 05:00 - 15.10.2018 06:00","0","733"
"15.10.2018 06:00 - 15.10.2018 07:00","0","426"
"15.10.2018 07:00 - 15.10.2018 08:00","0","123"
"15.10.2018 08:00 - 15.10.2018 09:00","0","579"
"15.10.2018 09:00 - 15.10.2018 10:00","0","894"
"15.10.2018 10:00 - 15.10.2018 11:00","0","943"
"15.10.2018 11:00 - 15.10.2018 12:00","0","943"
"15.10.2018 12:00 - 15.10.2018 13:00","0","942"
"15.10.2018 13:00 - 15.10.2018 14:00","0","942"
"15.10.2018 14:00 - 15.10.2018 15:00","0","943"
