"Time (CET/CEST)","BZN|FR > BZN|GB(IFA2) [MW]","BZN|GB(IFA2) > BZN|FR [MW]"
"30.09.2022 07:00 - 30.09.2022 08:00","0","997"
"30.09.2022 08:00 - 30.09.2022 09:00","0","997"
"30.09.2022 09:00 - 30.09.2022 10:00","0","997"
"30.09.2022 10:00 - 30.09.2022 11:00","0","997"
"30.09.2022 11:00 - 30.09.2022 12:00","0","996"
"30.09.2022 12:00 - 30.09.2022 13:00","0","996"
"30.09.2022 13:00 - 30.09.2022 14:00","0","996"
"30.09.2022 14:00 - 30.09.2022 15:00","0","996"
"30.09.2022 15:00 - 30.09.2022 16:00","0","996"
"30.09.2022 16:00 - 30.09.2022 17:00","0","996"
"30.09.2022 17:00 - 30.09.2022 18:00","0","995"
"30.09.2022 18:00 - 30.09.2022 19:00","0","994"
"30.09.2022 19:00 - 30.09.2022 20:00","0","996"
"30.09.2022 20:00 - 30.09.2022 21:00","0","994"
"30.09.2022 21:00 - 30.09.2022 22:00","0","876"
"30.09.2022 22:00 - 30.09.2022 23:00","92","0"
"30.09.2022 23:00 - 01.10.2022 00:00","172","0"
"01.10.2022 00:00 - 01.10.2022 01:00","0","843"
"01.10.2022 01:00 - 01.10.2022 02:00","0","934"
"01.10.2022 02:00 - 01.10.2022 03:00","0","951"
"01.10.2022 03:00 - 01.10.2022 04:00","0","946"
"01.10.2022 04:00 - 01.10.2022 05:00","0","728"
"01.10.2022 05:00 - 01.10.2022 06:00","0","678"
"01.10.2022 06:00 - 01.10.2022 07:00","0","987"
"01.10.2022 07:00 - 01.10.2022 08:00","0","913"
"01.10.2022 08:00 - 01.10.2022 09:00","0","603"
"01.10.2022 09:00 - 01.10.2022 10:00","0","88"
"01.10.2022 10:00 - 01.10.2022 11:00","0","320"
"01.10.2022 11:00 - 01.10.2022 12:00","0","381"
"01.10.2022 12:00 - 01.10.2022 13:00","0","796"
"01.10.2022 13:00 - 01.10.2022 14:00","0","992"
"01.10.2022 14:00 - 01.10.2022 15:00","0","996"
"01.10.2022 15:00 - 01.10.2022 16:00","0","987"
"01.10.2022 16:00 - 01.10.2022 17:00","0","996"
"01.10.2022 17:00 - 01.10.2022 18:00","0","992"
"01.10.2022 18:00 - 01.10.2022 19:00","0","787"
"01.10.2022 19:00 - 01.10.2022 20:00","0","764"
"01.10.2022 20:00 - 01.10.2022 21:00","0","571"
"01.10.2022 21:00 - 01.10.2022 22:00","0","285"
"01.10.2022 22:00 - 01.10.2022 23:00","0","483"
"01.10.2022 23:00 - 02.10.2022 00:00","0","891"
"02.10.2022 00:00 - 02.10.2022 01:00","0","483"
"02.10.2022 01:00 - 02.10.2022 02:00","0","861"
"02.10.2022 02:00 - 02.10.2022 03:00","0","671"
"02.10.2022 03:00 - 02.10.2022 04:00","0","384"
"02.10.2022 04:00 - 02.10.2022 05:00","0","384"
"02.10.2022 05:00 - 02.10.2022 06:00","0","378"
"02.10.2022 06:00 - 02.10.2022 07:00","0","833"
"02.10.2022 07:00 - 02.10.2022 08:00","0","721"
"02.10.2022 08:00 - 02.10.2022 09:00","0","152"
"02.10.2022 09:00 - 02.10.2022 10:00","513","0"
"02.10.2022 10:00 - 02.10.2022 11:00","1014","0"
"02.10.2022 11:00 - 02.10.2022 12:00","1026","0"
"02.10.2022 12:00 - 02.10.2022 13:00","1024","0"
"02.10.2022 13:00 - 02.10.2022 14:00","917","0"
"02.10.2022 14:00 - 02.10.2022 15:00","703","0"
"02.10.2022 15:00 - 02.10.2022 16:00","895","0"
"02.10.2022 16:00 - 02.10.2022 17:00","1011","0"
"02.10.2022 17:00 - 02.10.2022 18:00","405","0"
"02.10.2022 18:00 - 02.10.2022 19:00","720","0"
"02.10.2022 19:00 - 02.10.2022 20:00","194","0"
"02.10.2022 20:00 - 02.10.2022 21:00","424","0"
"02.10.2022 21:00 - 02.10.2022 22:00","0","1"
"02.10.2022 22:00 - 02.10.2022 23:00","0","539"
"02.10.2022 23:00 - 03.10.2022 00:00","0","979"
"03.10.2022 00:00 - 03.10.2022 01:00","0","610"
"03.10.2022 01:00 - 03.10.2022 02:00","0","96"
"03.10.2022 02:00 - 03.10.2022 03:00","82","0"
"03.10.2022 03:00 - 03.10.2022 04:00","0","225"
"03.10.2022 04:00 - 03.10.2022 05:00","42","0"
"03.10.2022 05:00 - 03.10.2022 06:00","0","693"
"03.10.2022 06:00 - 03.10.2022 07:00","0","988"
"03.10.2022 07:00 - 03.10.2022 08:00","0","922"
"03.10.2022 08:00 - 03.10.2022 09:00","0","984"
"03.10.2022 09:00 - 03.10.2022 10:00","0","456"
"03.10.2022 10:00 - 03.10.2022 11:00","0","847"
"03.10.2022 11:00 - 03.10.2022 12:00","0","749"
"03.10.2022 12:00 - 03.10.2022 13:00","0","991"
"03.10.2022 13:00 - 03.10.2022 14:00","0","987"
"03.10.2022 14:00 - 03.10.2022 15:00","0","997"
"03.10.2022 15:00 - 03.10.2022 16:00","0","997"
"03.10.2022 16:00 - 03.10.2022 17:00","0","993"
"03.10.2022 17:00 - 03.10.2022 18:00","0","807"
"03.10.2022 18:00 - 03.10.2022 19:00","0","990"
"03.10.2022 19:00 - 03.10.2022 20:00","0","901"
"03.10.2022 20:00 - 03.10.2022 21:00","0","994"
"03.10.2022 21:00 - 03.10.2022 22:00","0","996"
"03.10.2022 22:00 - 03.10.2022 23:00","0","996"
"03.10.2022 23:00 - 04.10.2022 00:00","0","992"
"04.10.2022 00:00 - 04.10.2022 01:00","0","781"
"04.10.2022 01:00 - 04.10.2022 02:00","0","991"
"04.10.2022 02:00 - 04.10.2022 03:00","0","995"
"04.10.2022 03:00 - 04.10.2022 04:00","0","938"
"04.10.2022 04:00 - 04.10.2022 05:00","0","901"
"04.10.2022 05:00 - 04.10.2022 06:00","0","991"
"04.10.2022 06:00 - 04.10.2022 07:00","0","996"
"04.10.2022 07:00 - 04.10.2022 08:00","0","996"
"04.10.2022 08:00 - 04.10.2022 09:00","0","996"
"04.10.2022 09:00 - 04.10.2022 10:00","0","996"
"04.10.2022 10:00 - 04.10.2022 11:00","0","996"
"04.10.2022 11:00 - 04.10.2022 12:00","0","996"
"04.10.2022 12:00 - 04.10.2022 13:00","0","996"
"04.10.2022 13:00 - 04.10.2022 14:00","0","997"
"04.10.2022 14:00 - 04.10.2022 15:00","0","997"
"04.10.2022 15:00 - 04.10.2022 16:00","0","996"
"04.10.2022 16:00 - 04.10.2022 17:00","0","996"
"04.10.2022 17:00 - 04.10.2022 18:00","0","996"
"04.10.2022 18:00 - 04.10.2022 19:00","0","996"
"04.10.2022 19:00 - 04.10.2022 20:00","0","996"
"04.10.2022 20:00 - 04.10.2022 21:00","0","993"
"04.10.2022 21:00 - 04.10.2022 22:00","0","810"
"04.10.2022 22:00 - 04.10.2022 23:00","0","954"
"04.10.2022 23:00 - 05.10.2022 00:00","0","995"
"05.10.2022 00:00 - 05.10.2022 01:00","0","996"
"05.10.2022 01:00 - 05.10.2022 02:00","0","996"
"05.10.2022 02:00 - 05.10.2022 03:00","0","996"
"05.10.2022 03:00 - 05.10.2022 04:00","0","996"
"05.10.2022 04:00 - 05.10.2022 05:00","0","996"
"05.10.2022 05:00 - 05.10.2022 06:00","0","996"
"05.10.2022 06:00 - 05.10.2022 07:00","0","996"
"05.10.2022 07:00 - 05.10.2022 08:00","0","996"
"05.10.2022 08:00 - 05.10.2022 09:00","0","996"
"05.10.2022 09:00 - 05.10.2022 10:00","0","996"
"05.10.2022 10:00 - 05.10.2022 11:00","0","996"
"05.10.2022 11:00 - 05.10.2022 12:00","0","996"
"05.10.2022 12:00 - 05.10.2022 13:00","0","996"
"05.10.2022 13:00 - 05.10.2022 14:00","0","996"
"05.10.2022 14:00 - 05.10.2022 15:00","0","996"
"05.10.2022 15:00 - 05.10.2022 16:00","0","980"
"05.10.2022 16:00 - 05.10.2022 17:00","0","983"
"05.10.2022 17:00 - 05.10.2022 18:00","0","367"
"05.10.2022 18:00 - 05.10.2022 19:00","0","981"
"05.10.2022 19:00 - 05.10.2022 20:00","0","996"
"05.10.2022 20:00 - 05.10.2022 21:00","0","996"
"05.10.2022 21:00 - 05.10.2022 22:00","0","996"
"05.10.2022 22:00 - 05.10.2022 23:00","0","996"
"05.10.2022 23:00 - 06.10.2022 00:00","0","996"
"06.10.2022 00:00 - 06.10.2022 01:00","0","996"
"06.10.2022 01:00 - 06.10.2022 02:00","0","996"
"06.10.2022 02:00 - 06.10.2022 03:00","0","996"
"06.10.2022 03:00 - 06.10.2022 04:00","0","996"
"06.10.2022 04:00 - 06.10.2022 05:00","0","996"
"06.10.2022 05:00 - 06.10.2022 06:00","0","996"
"06.10.2022 06:00 - 06.10.2022 07:00","0","996"
"06.10.2022 07:00 - 06.10.2022 08:00","0","997"
"06.10.2022 08:00 - 06.10.2022 09:00","0","997"
"06.10.2022 09:00 - 06.10.2022 10:00","0","997"
"06.10.2022 10:00 - 06.10.2022 11:00","0","997"
"06.10.2022 11:00 - 06.10.2022 12:00","0","996"
"06.10.2022 12:00 - 06.10.2022 13:00","0","996"
"06.10.2022 13:00 - 06.10.2022 14:00","0","996"
"06.10.2022 14:00 - 06.10.2022 15:00","0","996"
"06.10.2022 15:00 - 06.10.2022 16:00","0","996"
"06.10.2022 16:00 - 06.10.2022 17:00","0","996"
"06.10.2022 17:00 - 06.10.2022 18:00","0","996"
"06.10.2022 18:00 - 06.10.2022 19:00","0","996"
"06.10.2022 19:00 - 06.10.2022 20:00","0","997"
"06.10.2022 20:00 - 06.10.2022 21:00","0","996"
"06.10.2022 21:00 - 06.10.2022 22:00","0","996"
"06.10.2022 22:00 - 06.10.2022 23:00","0","996"
"06.10.2022 23:00 - 07.10.2022 00:00","0","996"
"07.10.2022 00:00 - 07.10.2022 01:00","0","996"
"07.10.2022 01:00 - 07.10.2022 02:00","0","996"
"07.10.2022 02:00 - 07.10.2022 03:00","0","996"
"07.10.2022 03:00 - 07.10.2022 04:00","0","996"
"07.10.2022 04:00 - 07.10.2022 05:00","0","996"
"07.10.2022 05:00 - 07.10.2022 06:00","0","996"
"07.10.2022 06:00 - 07.10.2022 07:00","0","996"
"07.10.2022 07:00 - 07.10.2022 08:00","0","997"
"07.10.2022 08:00 - 07.10.2022 09:00","0","997"
"07.10.2022 09:00 - 07.10.2022 10:00","0","997"
"07.10.2022 10:00 - 07.10.2022 11:00","0","997"
"07.10.2022 11:00 - 07.10.2022 12:00","0","996"
"07.10.2022 12:00 - 07.10.2022 13:00","0","996"
"07.10.2022 13:00 - 07.10.2022 14:00","0","996"
"07.10.2022 14:00 - 07.10.2022 15:00","0","996"
"07.10.2022 15:00 - 07.10.2022 16:00","0","996"
"07.10.2022 16:00 - 07.10.2022 17:00","0","996"
"07.10.2022 17:00 - 07.10.2022 18:00","0","996"
"07.10.2022 18:00 - 07.10.2022 19:00","0","996"
"07.10.2022 19:00 - 07.10.2022 20:00","0","997"
"07.10.2022 20:00 - 07.10.2022 21:00","0","996"
"07.10.2022 21:00 - 07.10.2022 22:00","0","996"
"07.10.2022 22:00 - 07.10.2022 23:00","0","996"
"07.10.2022 23:00 - 08.10.2022 00:00","0","996"
"08.10.2022 00:00 - 08.10.2022 01:00","0","992"
"08.10.2022 01:00 - 08.10.2022 02:00","0","793"
"08.10.2022 02:00 - 08.10.2022 03:00","0","991"
"08.10.2022 03:00 - 08.10.2022 04:00","0","996"
"08.10.2022 04:00 - 08.10.2022 05:00","0","992"
"08.10.2022 05:00 - 08.10.2022 06:00","0","783"
"08.10.2022 06:00 - 08.10.2022 07:00","0","991"
"08.10.2022 07:00 - 08.10.2022 08:00","0","996"
"08.10.2022 08:00 - 08.10.2022 09:00","0","982"
"08.10.2022 09:00 - 08.10.2022 10:00","0","996"
"08.10.2022 10:00 - 08.10.2022 11:00","0","994"
"08.10.2022 11:00 - 08.10.2022 12:00","0","822"
"08.10.2022 12:00 - 08.10.2022 13:00","0","992"
"08.10.2022 13:00 - 08.10.2022 14:00","0","993"
"08.10.2022 14:00 - 08.10.2022 15:00","0","842"
"08.10.2022 15:00 - 08.10.2022 16:00","0","907"
"08.10.2022 16:00 - 08.10.2022 17:00","0","994"
"08.10.2022 17:00 - 08.10.2022 18:00","0","995"
"08.10.2022 18:00 - 08.10.2022 19:00","0","920"
"08.10.2022 19:00 - 08.10.2022 20:00","0","721"
"08.10.2022 20:00 - 08.10.2022 21:00","0","793"
"08.10.2022 21:00 - 08.10.2022 22:00","0","567"
"08.10.2022 22:00 - 08.10.2022 23:00","0","895"
"08.10.2022 23:00 - 09.10.2022 00:00","0","985"
"09.10.2022 00:00 - 09.10.2022 01:00","0","516"
"09.10.2022 01:00 - 09.10.2022 02:00","0","211"
"09.10.2022 02:00 - 09.10.2022 03:00","148","0"
"09.10.2022 03:00 - 09.10.2022 04:00","0","226"
"09.10.2022 04:00 - 09.10.2022 05:00","0","84"
"09.10.2022 05:00 - 09.10.2022 06:00","0","484"
"09.10.2022 06:00 - 09.10.2022 07:00","0","591"
"09.10.2022 07:00 - 09.10.2022 08:00","0","813"
"09.10.2022 08:00 - 09.10.2022 09:00","0","208"
"09.10.2022 09:00 - 09.10.2022 10:00","0","775"
"09.10.2022 10:00 - 09.10.2022 11:00","0","594"
"09.10.2022 11:00 - 09.10.2022 12:00","0","762"
"09.10.2022 12:00 - 09.10.2022 13:00","0","991"
"09.10.2022 13:00 - 09.10.2022 14:00","0","996"
"09.10.2022 14:00 - 09.10.2022 15:00","0","961"
"09.10.2022 15:00 - 09.10.2022 16:00","0","960"
"09.10.2022 16:00 - 09.10.2022 17:00","0","983"
"09.10.2022 17:00 - 09.10.2022 18:00","0","807"
"09.10.2022 18:00 - 09.10.2022 19:00","0","984"
"09.10.2022 19:00 - 09.10.2022 20:00","0","574"
"09.10.2022 20:00 - 09.10.2022 21:00","0","831"
"09.10.2022 21:00 - 09.10.2022 22:00","0","819"
"09.10.2022 22:00 - 09.10.2022 23:00","0","932"
"09.10.2022 23:00 - 10.10.2022 00:00","0","907"
"10.10.2022 00:00 - 10.10.2022 01:00","0","985"
"10.10.2022 01:00 - 10.10.2022 02:00","0","996"
"10.10.2022 02:00 - 10.10.2022 03:00","0","996"
"10.10.2022 03:00 - 10.10.2022 04:00","0","996"
"10.10.2022 04:00 - 10.10.2022 05:00","0","981"
"10.10.2022 05:00 - 10.10.2022 06:00","0","952"
"10.10.2022 06:00 - 10.10.2022 07:00","0","990"
"10.10.2022 07:00 - 10.10.2022 08:00","0","992"
"10.10.2022 08:00 - 10.10.2022 09:00","0","756"
"10.10.2022 09:00 - 10.10.2022 10:00","0","986"
"10.10.2022 10:00 - 10.10.2022 11:00","0","997"
"10.10.2022 11:00 - 10.10.2022 12:00","0","996"
"10.10.2022 12:00 - 10.10.2022 13:00","0","990"
"10.10.2022 13:00 - 10.10.2022 14:00","0","996"
"10.10.2022 14:00 - 10.10.2022 15:00","0","996"
"10.10.2022 15:00 - 10.10.2022 16:00","0","989"
"10.10.2022 16:00 - 10.10.2022 17:00","0","625"
"10.10.2022 17:00 - 10.10.2022 18:00","0","508"
"10.10.2022 18:00 - 10.10.2022 19:00","0","507"
"10.10.2022 19:00 - 10.10.2022 20:00","0","781"
"10.10.2022 20:00 - 10.10.2022 21:00","0","991"
"10.10.2022 21:00 - 10.10.2022 22:00","0","996"
"10.10.2022 22:00 - 10.10.2022 23:00","0","996"
"10.10.2022 23:00 - 11.10.2022 00:00","0","995"
"11.10.2022 00:00 - 11.10.2022 01:00","0","909"
"11.10.2022 01:00 - 11.10.2022 02:00","0","822"
"11.10.2022 02:00 - 11.10.2022 03:00","0","779"
"11.10.2022 03:00 - 11.10.2022 04:00","0","774"
"11.10.2022 04:00 - 11.10.2022 05:00","0","777"
"11.10.2022 05:00 - 11.10.2022 06:00","0","907"
"11.10.2022 06:00 - 11.10.2022 07:00","0","994"
"11.10.2022 07:00 - 11.10.2022 08:00","0","997"
"11.10.2022 08:00 - 11.10.2022 09:00","0","993"
"11.10.2022 09:00 - 11.10.2022 10:00","0","816"
"11.10.2022 10:00 - 11.10.2022 11:00","0","852"
"11.10.2022 11:00 - 11.10.2022 12:00","0","993"
"11.10.2022 12:00 - 11.10.2022 13:00","0","996"
"11.10.2022 13:00 - 11.10.2022 14:00","0","996"
"11.10.2022 14:00 - 11.10.2022 15:00","0","996"
"11.10.2022 15:00 - 11.10.2022 16:00","0","996"
"11.10.2022 16:00 - 11.10.2022 17:00","0","994"
"11.10.2022 17:00 - 11.10.2022 18:00","0","902"
"11.10.2022 18:00 - 11.10.2022 19:00","0","992"
"11.10.2022 19:00 - 11.10.2022 20:00","0","877"
"11.10.2022 20:00 - 11.10.2022 21:00","0","696"
"11.10.2022 21:00 - 11.10.2022 22:00","0","989"
"11.10.2022 22:00 - 11.10.2022 23:00","0","997"
"11.10.2022 23:00 - 12.10.2022 00:00","0","997"
"12.10.2022 00:00 - 12.10.2022 01:00","0","996"
"12.10.2022 01:00 - 12.10.2022 02:00","0","996"
"12.10.2022 02:00 - 12.10.2022 03:00","0","996"
"12.10.2022 03:00 - 12.10.2022 04:00","0","997"
"12.10.2022 04:00 - 12.10.2022 05:00","0","997"
"12.10.2022 05:00 - 12.10.2022 06:00","0","997"
"12.10.2022 06:00 - 12.10.2022 07:00","0","997"
"12.10.2022 07:00 - 12.10.2022 08:00","0","997"
"12.10.2022 08:00 - 12.10.2022 09:00","0","997"
"12.10.2022 09:00 - 12.10.2022 10:00","0","997"
"12.10.2022 10:00 - 12.10.2022 11:00","0","997"
"12.10.2022 11:00 - 12.10.2022 12:00","0","997"
"12.10.2022 12:00 - 12.10.2022 13:00","0","997"
"12.10.2022 13:00 - 12.10.2022 14:00","0","997"
"12.10.2022 14:00 - 12.10.2022 15:00","0","996"
"12.10.2022 15:00 - 12.10.2022 16:00","0","996"
"12.10.2022 16:00 - 12.10.2022 17:00","0","996"
"12.10.2022 17:00 - 12.10.2022 18:00","0","997"
"12.10.2022 18:00 - 12.10.2022 19:00","0","997"
"12.10.2022 19:00 - 12.10.2022 20:00","0","997"
"12.10.2022 20:00 - 12.10.2022 21:00","0","995"
"12.10.2022 21:00 - 12.10.2022 22:00","0","877"
"12.10.2022 22:00 - 12.10.2022 23:00","0","932"
"12.10.2022 23:00 - 13.10.2022 00:00","0","924"
"13.10.2022 00:00 - 13.10.2022 01:00","0","995"
"13.10.2022 01:00 - 13.10.2022 02:00","0","996"
"13.10.2022 02:00 - 13.10.2022 03:00","0","934"
"13.10.2022 03:00 - 13.10.2022 04:00","0","894"
"13.10.2022 04:00 - 13.10.2022 05:00","0","919"
"13.10.2022 05:00 - 13.10.2022 06:00","0","995"
"13.10.2022 06:00 - 13.10.2022 07:00","0","996"
"13.10.2022 07:00 - 13.10.2022 08:00","0","996"
"13.10.2022 08:00 - 13.10.2022 09:00","0","925"
"13.10.2022 09:00 - 13.10.2022 10:00","0","967"
"13.10.2022 10:00 - 13.10.2022 11:00","0","994"
"13.10.2022 11:00 - 13.10.2022 12:00","0","903"
"13.10.2022 12:00 - 13.10.2022 13:00","0","993"
"13.10.2022 13:00 - 13.10.2022 14:00","0","968"
"13.10.2022 14:00 - 13.10.2022 15:00","0","988"
"13.10.2022 15:00 - 13.10.2022 16:00","0","548"
"13.10.2022 16:00 - 13.10.2022 17:00","0","579"
"13.10.2022 17:00 - 13.10.2022 18:00","0","703"
"13.10.2022 18:00 - 13.10.2022 19:00","0","986"
"13.10.2022 19:00 - 13.10.2022 20:00","0","800"
"13.10.2022 20:00 - 13.10.2022 21:00","0","576"
"13.10.2022 21:00 - 13.10.2022 22:00","0","509"
"13.10.2022 22:00 - 13.10.2022 23:00","0","985"
"13.10.2022 23:00 - 14.10.2022 00:00","0","997"
"14.10.2022 00:00 - 14.10.2022 01:00","0","996"
"14.10.2022 01:00 - 14.10.2022 02:00","0","996"
"14.10.2022 02:00 - 14.10.2022 03:00","0","996"
"14.10.2022 03:00 - 14.10.2022 04:00","0","996"
"14.10.2022 04:00 - 14.10.2022 05:00","0","996"
"14.10.2022 05:00 - 14.10.2022 06:00","0","996"
"14.10.2022 06:00 - 14.10.2022 07:00","0","996"
"14.10.2022 07:00 - 14.10.2022 08:00","0","995"
"14.10.2022 08:00 - 14.10.2022 09:00","0","900"
"14.10.2022 09:00 - 14.10.2022 10:00","0","755"
"14.10.2022 10:00 - 14.10.2022 11:00","0","746"
"14.10.2022 11:00 - 14.10.2022 12:00","0","552"
"14.10.2022 12:00 - 14.10.2022 13:00","0","792"
"14.10.2022 13:00 - 14.10.2022 14:00","0","798"
"14.10.2022 14:00 - 14.10.2022 15:00","0","784"
"14.10.2022 15:00 - 14.10.2022 16:00","0","738"
"14.10.2022 16:00 - 14.10.2022 17:00","0","877"
"14.10.2022 17:00 - 14.10.2022 18:00","0","800"
"14.10.2022 18:00 - 14.10.2022 19:00","0","661"
"14.10.2022 19:00 - 14.10.2022 20:00","0","911"
"14.10.2022 20:00 - 14.10.2022 21:00","0","587"
"14.10.2022 21:00 - 14.10.2022 22:00","0","836"
"14.10.2022 22:00 - 14.10.2022 23:00","0","773"
"14.10.2022 23:00 - 15.10.2022 00:00","0","826"
"15.10.2022 00:00 - 15.10.2022 01:00","0","690"
"15.10.2022 01:00 - 15.10.2022 02:00","0","723"
"15.10.2022 02:00 - 15.10.2022 03:00","0","603"
"15.10.2022 03:00 - 15.10.2022 04:00","0","583"
"15.10.2022 04:00 - 15.10.2022 05:00","0","735"
"15.10.2022 05:00 - 15.10.2022 06:00","0","728"
"15.10.2022 06:00 - 15.10.2022 07:00","0","961"
"15.10.2022 07:00 - 15.10.2022 08:00","0","995"
"15.10.2022 08:00 - 15.10.2022 09:00","0","931"
"15.10.2022 09:00 - 15.10.2022 10:00","0","949"
"15.10.2022 10:00 - 15.10.2022 11:00","0","823"
"15.10.2022 11:00 - 15.10.2022 12:00","0","829"
"15.10.2022 12:00 - 15.10.2022 13:00","0","678"
"15.10.2022 13:00 - 15.10.2022 14:00","0","828"
"15.10.2022 14:00 - 15.10.2022 15:00","0","909"
"15.10.2022 15:00 - 15.10.2022 16:00","0","694"
"15.10.2022 16:00 - 15.10.2022 17:00","0","958"
"15.10.2022 17:00 - 15.10.2022 18:00","0","946"
"15.10.2022 18:00 - 15.10.2022 19:00","0","816"
"15.10.2022 19:00 - 15.10.2022 20:00","0","794"
"15.10.2022 20:00 - 15.10.2022 21:00","0","909"
"15.10.2022 21:00 - 15.10.2022 22:00","0","903"
"15.10.2022 22:00 - 15.10.2022 23:00","0","927"
"15.10.2022 23:00 - 16.10.2022 00:00","0","926"
"16.10.2022 00:00 - 16.10.2022 01:00","0","995"
"16.10.2022 01:00 - 16.10.2022 02:00","0","996"
"16.10.2022 02:00 - 16.10.2022 03:00","0","996"
"16.10.2022 03:00 - 16.10.2022 04:00","0","996"
"16.10.2022 04:00 - 16.10.2022 05:00","0","996"
"16.10.2022 05:00 - 16.10.2022 06:00","0","996"
"16.10.2022 06:00 - 16.10.2022 07:00","0","996"
"16.10.2022 07:00 - 16.10.2022 08:00","0","972"
"16.10.2022 08:00 - 16.10.2022 09:00","0","685"
"16.10.2022 09:00 - 16.10.2022 10:00","0","919"
"16.10.2022 10:00 - 16.10.2022 11:00","0","949"
"16.10.2022 11:00 - 16.10.2022 12:00","0","755"
"16.10.2022 12:00 - 16.10.2022 13:00","0","623"
"16.10.2022 13:00 - 16.10.2022 14:00","0","388"
"16.10.2022 14:00 - 16.10.2022 15:00","95","0"
"16.10.2022 15:00 - 16.10.2022 16:00","278","0"
"16.10.2022 16:00 - 16.10.2022 17:00","348","0"
"16.10.2022 17:00 - 16.10.2022 18:00","0","0"
"16.10.2022 18:00 - 16.10.2022 19:00","0","132"
"16.10.2022 19:00 - 16.10.2022 20:00","0","416"
"16.10.2022 20:00 - 16.10.2022 21:00","0","513"
"16.10.2022 21:00 - 16.10.2022 22:00","0","962"
"16.10.2022 22:00 - 16.10.2022 23:00","0","989"
"16.10.2022 23:00 - 17.10.2022 00:00","0","997"
"17.10.2022 00:00 - 17.10.2022 01:00","0","995"
"17.10.2022 01:00 - 17.10.2022 02:00","0","917"
"17.10.2022 02:00 - 17.10.2022 03:00","0","918"
"17.10.2022 03:00 - 17.10.2022 04:00","0","794"
"17.10.2022 04:00 - 17.10.2022 05:00","0","902"
"17.10.2022 05:00 - 17.10.2022 06:00","0","985"
"17.10.2022 06:00 - 17.10.2022 07:00","0","996"
"17.10.2022 07:00 - 17.10.2022 08:00","0","991"
"17.10.2022 08:00 - 17.10.2022 09:00","0","662"
"17.10.2022 09:00 - 17.10.2022 10:00","0","606"
"17.10.2022 10:00 - 17.10.2022 11:00","0","792"
"17.10.2022 11:00 - 17.10.2022 12:00","0","710"
"17.10.2022 12:00 - 17.10.2022 13:00","0","891"
"17.10.2022 13:00 - 17.10.2022 14:00","0","805"
"17.10.2022 14:00 - 17.10.2022 15:00","0","992"
"17.10.2022 15:00 - 17.10.2022 16:00","0","997"
"17.10.2022 16:00 - 17.10.2022 17:00","0","997"
"17.10.2022 17:00 - 17.10.2022 18:00","0","997"
"17.10.2022 18:00 - 17.10.2022 19:00","0","997"
"17.10.2022 19:00 - 17.10.2022 20:00","0","997"
"17.10.2022 20:00 - 17.10.2022 21:00","0","997"
"17.10.2022 21:00 - 17.10.2022 22:00","0","997"
"17.10.2022 22:00 - 17.10.2022 23:00","0","997"
"17.10.2022 23:00 - 18.10.2022 00:00","0","997"
"18.10.2022 00:00 - 18.10.2022 01:00","0","997"
"18.10.2022 01:00 - 18.10.2022 02:00","0","997"
"18.10.2022 02:00 - 18.10.2022 03:00","0","997"
"18.10.2022 03:00 - 18.10.2022 04:00","0","997"
"18.10.2022 04:00 - 18.10.2022 05:00","0","996"
"18.10.2022 05:00 - 18.10.2022 06:00","0","995"
"18.10.2022 06:00 - 18.10.2022 07:00","0","938"
"18.10.2022 07:00 - 18.10.2022 08:00","0","981"
"18.10.2022 08:00 - 18.10.2022 09:00","0","263"
"18.10.2022 09:00 - 18.10.2022 10:00","0","798"
"18.10.2022 10:00 - 18.10.2022 11:00","0","725"
"18.10.2022 11:00 - 18.10.2022 12:00","0","679"
"18.10.2022 12:00 - 18.10.2022 13:00","0","989"
"18.10.2022 13:00 - 18.10.2022 14:00","0","997"
"18.10.2022 14:00 - 18.10.2022 15:00","0","997"
"18.10.2022 15:00 - 18.10.2022 16:00","0","997"
"18.10.2022 16:00 - 18.10.2022 17:00","0","997"
"18.10.2022 17:00 - 18.10.2022 18:00","0","997"
"18.10.2022 18:00 - 18.10.2022 19:00","0","992"
"18.10.2022 19:00 - 18.10.2022 20:00","0","766"
"18.10.2022 20:00 - 18.10.2022 21:00","0","789"
"18.10.2022 21:00 - 18.10.2022 22:00","0","948"
"18.10.2022 22:00 - 18.10.2022 23:00","0","995"
"18.10.2022 23:00 - 19.10.2022 00:00","0","996"
"19.10.2022 00:00 - 19.10.2022 01:00","0","996"
"19.10.2022 01:00 - 19.10.2022 02:00","0","996"
"19.10.2022 02:00 - 19.10.2022 03:00","0","996"
"19.10.2022 03:00 - 19.10.2022 04:00","0","996"
"19.10.2022 04:00 - 19.10.2022 05:00","0","996"
"19.10.2022 05:00 - 19.10.2022 06:00","0","996"
"19.10.2022 06:00 - 19.10.2022 07:00","0","996"
"19.10.2022 07:00 - 19.10.2022 08:00","0","996"
"19.10.2022 08:00 - 19.10.2022 09:00","0","996"
"19.10.2022 09:00 - 19.10.2022 10:00","0","996"
"19.10.2022 10:00 - 19.10.2022 11:00","0","997"
"19.10.2022 11:00 - 19.10.2022 12:00","0","997"
"19.10.2022 12:00 - 19.10.2022 13:00","0","997"
"19.10.2022 13:00 - 19.10.2022 14:00","0","996"
"19.10.2022 14:00 - 19.10.2022 15:00","0","996"
