_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
13/11/2013,0.8399,A,F
14/11/2013,0.83715,A,F
15/11/2013,0.8377,A,F
18/11/2013,0.8388,A,F
19/11/2013,0.8385,A,F
20/11/2013,0.83765,A,F
21/11/2013,0.835,A,F
22/11/2013,0.8344,A,F
25/11/2013,0.8348,A,F
26/11/2013,0.8383,A,F
27/11/2013,0.83405,A,F
28/11/2013,0.83215,A,F
29/11/2013,0.83275,A,F
02/12/2013,0.82605,A,F
03/12/2013,0.8271,A,F
04/12/2013,0.83,A,F
05/12/2013,0.8313,A,F
06/12/2013,0.8358,A,F
09/12/2013,0.83765,A,F
10/12/2013,0.83645,A,F
11/12/2013,0.84025,A,F
12/12/2013,0.8397,A,F
13/12/2013,0.8437,A,F
16/12/2013,0.84385,A,F
17/12/2013,0.8456,A,F
18/12/2013,0.8401,A,F
19/12/2013,0.8349,A,F
20/12/2013,0.8348,A,F
23/12/2013,0.8377,A,F
24/12/2013,0.83603,A,F
27/12/2013,0.83665,A,F
30/12/2013,0.8364,A,F
31/12/2013,0.8337,A,F
02/01/2014,0.8282,A,F
03/01/2014,0.83045,A,F
06/01/2014,0.8303,A,F
07/01/2014,0.83115,A,F
08/01/2014,0.8277,A,F
09/01/2014,0.82575,A,F
10/01/2014,0.828,A,F
13/01/2014,0.8317,A,F
14/01/2014,0.83145,A,F
15/01/2014,0.8302,A,F
16/01/2014,0.83215,A,F
17/01/2014,0.8262,A,F
20/01/2014,0.8262,A,F
21/01/2014,0.8239,A,F
22/01/2014,0.819,A,F
23/01/2014,0.82175,A,F
24/01/2014,0.8291,A,F
27/01/2014,0.82505,A,F
28/01/2014,0.82285,A,F
29/01/2014,0.8221,A,F
30/01/2014,0.8238,A,F
31/01/2014,0.82135,A,F
03/02/2014,0.8259,A,F
04/02/2014,0.82905,A,F
05/02/2014,0.8322,A,F
06/02/2014,0.82875,A,F
07/02/2014,0.8314,A,F
10/02/2014,0.8316,A,F
11/02/2014,0.83075,A,F
12/02/2014,0.8216,A,F
13/02/2014,0.8215,A,F
14/02/2014,0.82035,A,F
17/02/2014,0.81885,A,F
18/02/2014,0.8233,A,F
19/02/2014,0.8251,A,F
20/02/2014,0.822,A,F
21/02/2014,0.82183,A,F
24/02/2014,0.82465,A,F
25/02/2014,0.82395,A,F
26/02/2014,0.8226,A,F
27/02/2014,0.82035,A,F
28/02/2014,0.82625,A,F
03/03/2014,0.82305,A,F
04/03/2014,0.8246,A,F
05/03/2014,0.8217,A,F
06/03/2014,0.8234,A,F
07/03/2014,0.8285,A,F
10/03/2014,0.8338,A,F
11/03/2014,0.8336,A,F
12/03/2014,0.8359,A,F
13/03/2014,0.83545,A,F
14/03/2014,0.83665,A,F
17/03/2014,0.83675,A,F
18/03/2014,0.8383,A,F
19/03/2014,0.8368,A,F
20/03/2014,0.83455,A,F
21/03/2014,0.8357,A,F
24/03/2014,0.8354,A,F
25/03/2014,0.8348,A,F
26/03/2014,0.8336,A,F
27/03/2014,0.8277,A,F
28/03/2014,0.8272,A,F
31/03/2014,0.8282,A,F
01/04/2014,0.8292,A,F
02/04/2014,0.828,A,F
03/04/2014,0.8297,A,F
04/04/2014,0.8267,A,F
07/04/2014,0.8271,A,F
08/04/2014,0.8242,A,F
09/04/2014,0.82375,A,F
10/04/2014,0.8272,A,F
11/04/2014,0.8291,A,F
14/04/2014,0.8274,A,F
15/04/2014,0.8251,A,F
16/04/2014,0.8239,A,F
17/04/2014,0.8243,A,F
22/04/2014,0.8205,A,F
23/04/2014,0.8239,A,F
24/04/2014,0.823,A,F
25/04/2014,0.82285,A,F
28/04/2014,0.8228,A,F
29/04/2014,0.8222,A,F
30/04/2014,0.823,A,F
02/05/2014,0.8214,A,F
05/05/2014,0.82293,A,F
06/05/2014,0.82115,A,F
07/05/2014,0.8207,A,F
08/05/2014,0.8233,A,F
09/05/2014,0.81725,A,F
12/05/2014,0.81515,A,F
13/05/2014,0.81395,A,F
14/05/2014,0.8177,A,F
15/05/2014,0.8152,A,F
16/05/2014,0.8148,A,F
19/05/2014,0.8146,A,F
20/05/2014,0.814,A,F
21/05/2014,0.8094,A,F
22/05/2014,0.8104,A,F
23/05/2014,0.80935,A,F
26/05/2014,0.8099,A,F
27/05/2014,0.811,A,F
28/05/2014,0.8125,A,F
29/05/2014,0.8145,A,F
30/05/2014,0.8131,A,F
02/06/2014,0.8129,A,F
03/06/2014,0.8147,A,F
04/06/2014,0.813,A,F
05/06/2014,0.8103,A,F
06/06/2014,0.8108,A,F
09/06/2014,0.80985,A,F
10/06/2014,0.8075,A,F
11/06/2014,0.807,A,F
12/06/2014,0.8039,A,F
13/06/2014,0.7979,A,F
16/06/2014,0.7974,A,F
17/06/2014,0.7994,A,F
18/06/2014,0.8005,A,F
19/06/2014,0.79985,A,F
20/06/2014,0.7975,A,F
23/06/2014,0.7994,A,F
24/06/2014,0.8015,A,F
25/06/2014,0.80225,A,F
26/06/2014,0.7991,A,F
27/06/2014,0.79965,A,F
30/06/2014,0.8015,A,F
01/07/2014,0.7981,A,F
02/07/2014,0.7958,A,F
03/07/2014,0.7965,A,F
04/07/2014,0.7926,A,F
07/07/2014,0.79385,A,F
08/07/2014,0.79385,A,F
09/07/2014,0.79555,A,F
10/07/2014,0.79505,A,F
11/07/2014,0.7941,A,F
14/07/2014,0.7966,A,F
15/07/2014,0.7931,A,F
16/07/2014,0.7903,A,F
17/07/2014,0.7909,A,F
18/07/2014,0.79155,A,F
21/07/2014,0.7915,A,F
22/07/2014,0.7905,A,F
23/07/2014,0.7908,A,F
24/07/2014,0.79215,A,F
25/07/2014,0.79115,A,F
28/07/2014,0.79055,A,F
29/07/2014,0.7924,A,F
30/07/2014,0.7917,A,F
31/07/2014,0.7928,A,F
01/08/2014,0.7961,A,F
04/08/2014,0.7972,A,F
05/08/2014,0.7939,A,F
06/08/2014,0.79285,A,F
07/08/2014,0.794,A,F
08/08/2014,0.7967,A,F
11/08/2014,0.7976,A,F
12/08/2014,0.7955,A,F
13/08/2014,0.7997,A,F
14/08/2014,0.8016,A,F
15/08/2014,0.80215,A,F
18/08/2014,0.8002,A,F
19/08/2014,0.80265,A,F
20/08/2014,0.7981,A,F
21/08/2014,0.79925,A,F
22/08/2014,0.8003,A,F
25/08/2014,0.79567,A,F
26/08/2014,0.79605,A,F
27/08/2014,0.794,A,F
28/08/2014,0.7945,A,F
29/08/2014,0.7953,A,F
01/09/2014,0.79025,A,F
02/09/2014,0.7933,A,F
03/09/2014,0.79855,A,F
04/09/2014,0.7932,A,F
05/09/2014,0.79455,A,F
08/09/2014,0.80235,A,F
09/09/2014,0.8005,A,F
10/09/2014,0.80125,A,F
11/09/2014,0.7958,A,F
12/09/2014,0.7966,A,F
15/09/2014,0.79495,A,F
16/09/2014,0.7992,A,F
17/09/2014,0.7936,A,F
18/09/2014,0.7883,A,F
19/09/2014,0.7865,A,F
22/09/2014,0.7866,A,F
23/09/2014,0.786,A,F
24/09/2014,0.7823,A,F
25/09/2014,0.7804,A,F
26/09/2014,0.7807,A,F
29/09/2014,0.7827,A,F
30/09/2014,0.7773,A,F
01/10/2014,0.7782,A,F
02/10/2014,0.7824,A,F
03/10/2014,0.78525,A,F
06/10/2014,0.78575,A,F
07/10/2014,0.784,A,F
08/10/2014,0.787,A,F
09/10/2014,0.7875,A,F
10/10/2014,0.7882,A,F
13/10/2014,0.788,A,F
14/10/2014,0.7945,A,F
15/10/2014,0.7957,A,F
16/10/2014,0.797,A,F
17/10/2014,0.7955,A,F
20/10/2014,0.7914,A,F
21/10/2014,0.79,A,F
22/10/2014,0.7909,A,F
23/10/2014,0.7904,A,F
24/10/2014,0.7887,A,F
27/10/2014,0.7871,A,F
28/10/2014,0.7881,A,F
29/10/2014,0.79095,A,F
30/10/2014,0.7872,A,F
31/10/2014,0.78425,A,F
03/11/2014,0.78085,A,F
04/11/2014,0.7819,A,F
05/11/2014,0.7843,A,F
06/11/2014,0.78615,A,F
07/11/2014,0.7834,A,F
10/11/2014,0.7852,A,F
11/11/2014,0.7836,A,F
12/11/2014,0.788,A,F
13/11/2014,0.7912,A,F
14/11/2014,0.7944,A,F
17/11/2014,0.7989,A,F
18/11/2014,0.7994,A,F
19/11/2014,0.79965,A,F
20/11/2014,0.7989,A,F
21/11/2014,0.7921,A,F
24/11/2014,0.7916,A,F
25/11/2014,0.7929,A,F
26/11/2014,0.79095,A,F
27/11/2014,0.792,A,F
28/11/2014,0.7953,A,F
01/12/2014,0.7927,A,F
02/12/2014,0.7936,A,F
03/12/2014,0.7862,A,F
04/12/2014,0.7861,A,F
05/12/2014,0.7881,A,F
08/12/2014,0.7845,A,F
09/12/2014,0.79015,A,F
10/12/2014,0.78975,A,F
11/12/2014,0.7927,A,F
12/12/2014,0.7925,A,F
15/12/2014,0.7936,A,F
16/12/2014,0.7965,A,F
17/12/2014,0.7932,A,F
18/12/2014,0.7865,A,F
19/12/2014,0.7847,A,F
22/12/2014,0.7849,A,F
23/12/2014,0.7867,A,F
24/12/2014,0.7865,A,F
29/12/2014,0.7842,A,F
30/12/2014,0.7823,A,F
31/12/2014,0.7789,A,F
02/01/2015,0.78,A,F
05/01/2015,0.7827,A,F
06/01/2015,0.7842,A,F
07/01/2015,0.7823,A,F
08/01/2015,0.7811,A,F
09/01/2015,0.7799,A,F
12/01/2015,0.7791,A,F
13/01/2015,0.7767,A,F
14/01/2015,0.7753,A,F
15/01/2015,0.7672,A,F
16/01/2015,0.7637,A,F
19/01/2015,0.7664,A,F
20/01/2015,0.7637,A,F
21/01/2015,0.7671,A,F
22/01/2015,0.7644,A,F
23/01/2015,0.7473,A,F
26/01/2015,0.74895,A,F
27/01/2015,0.74725,A,F
28/01/2015,0.7466,A,F
29/01/2015,0.74775,A,F
30/01/2015,0.7511,A,F
02/02/2015,0.7526,A,F
03/02/2015,0.75395,A,F
04/02/2015,0.7516,A,F
05/02/2015,0.7482,A,F
06/02/2015,0.7473,A,F
09/02/2015,0.7415,A,F
10/02/2015,0.742,A,F
11/02/2015,0.7396,A,F
12/02/2015,0.7376,A,F
13/02/2015,0.7401,A,F
16/02/2015,0.7421,A,F
17/02/2015,0.7434,A,F
18/02/2015,0.7372,A,F
19/02/2015,0.7379,A,F
20/02/2015,0.7348,A,F
23/02/2015,0.7352,A,F
24/02/2015,0.7344,A,F
25/02/2015,0.7328,A,F
26/02/2015,0.7301,A,F
27/02/2015,0.7278,A,F
02/03/2015,0.7294,A,F
03/03/2015,0.7276,A,F
04/03/2015,0.7259,A,F
05/03/2015,0.7251,A,F
06/03/2015,0.722,A,F
09/03/2015,0.7186,A,F
10/03/2015,0.7128,A,F
11/03/2015,0.70355,A,F
12/03/2015,0.7091,A,F
13/03/2015,0.71525,A,F
16/03/2015,0.7131,A,F
17/03/2015,0.71995,A,F
18/03/2015,0.723,A,F
19/03/2015,0.7183,A,F
20/03/2015,0.7255,A,F
23/03/2015,0.7318,A,F
24/03/2015,0.7344,A,F
25/03/2015,0.7365,A,F
26/03/2015,0.7371,A,F
27/03/2015,0.7298,A,F
30/03/2015,0.7328,A,F
31/03/2015,0.7273,A,F
01/04/2015,0.7285,A,F
02/04/2015,0.7316,A,F
07/04/2015,0.7286,A,F
08/04/2015,0.7264,A,F
09/04/2015,0.7268,A,F
10/04/2015,0.7244,A,F
13/04/2015,0.7215,A,F
14/04/2015,0.7217,A,F
15/04/2015,0.7168,A,F
16/04/2015,0.7189,A,F
17/04/2015,0.7199,A,F
20/04/2015,0.71955,A,F
21/04/2015,0.7187,A,F
22/04/2015,0.7129,A,F
23/04/2015,0.717,A,F
24/04/2015,0.7159,A,F
27/04/2015,0.7162,A,F
28/04/2015,0.715,A,F
29/04/2015,0.7161,A,F
30/04/2015,0.7267,A,F
04/05/2015,0.73788,A,F
05/05/2015,0.735,A,F
06/05/2015,0.7376,A,F
07/05/2015,0.7425,A,F
08/05/2015,0.728,A,F
11/05/2015,0.7196,A,F
12/05/2015,0.7164,A,F
13/05/2015,0.7174,A,F
14/05/2015,0.7231,A,F
15/05/2015,0.7211,A,F
18/05/2015,0.727,A,F
19/05/2015,0.72185,A,F
20/05/2015,0.7157,A,F
21/05/2015,0.7099,A,F
22/05/2015,0.7138,A,F
25/05/2015,0.71,A,F
26/05/2015,0.7096,A,F
27/05/2015,0.707,A,F
28/05/2015,0.7124,A,F
29/05/2015,0.719,A,F
01/06/2015,0.71925,A,F
02/06/2015,0.7243,A,F
03/06/2015,0.7275,A,F
04/06/2015,0.7354,A,F
05/06/2015,0.7317,A,F
08/06/2015,0.7318,A,F
09/06/2015,0.7354,A,F
10/06/2015,0.7284,A,F
11/06/2015,0.7266,A,F
12/06/2015,0.7245,A,F
15/06/2015,0.7234,A,F
16/06/2015,0.7182,A,F
17/06/2015,0.717,A,F
18/06/2015,0.7167,A,F
19/06/2015,0.7134,A,F
22/06/2015,0.7169,A,F
23/06/2015,0.7101,A,F
24/06/2015,0.7118,A,F
25/06/2015,0.7126,A,F
26/06/2015,0.7123,A,F
29/06/2015,0.7085,A,F
30/06/2015,0.7114,A,F
01/07/2015,0.70905,A,F
02/07/2015,0.7103,A,F
03/07/2015,0.7102,A,F
06/07/2015,0.708,A,F
07/07/2015,0.7077,A,F
08/07/2015,0.7173,A,F
09/07/2015,0.7176,A,F
10/07/2015,0.7208,A,F
13/07/2015,0.7115,A,F
14/07/2015,0.7084,A,F
15/07/2015,0.7045,A,F
16/07/2015,0.6981,A,F
17/07/2015,0.6983,A,F
20/07/2015,0.6971,A,F
21/07/2015,0.6987,A,F
22/07/2015,0.6982,A,F
23/07/2015,0.7044,A,F
24/07/2015,0.7069,A,F
27/07/2015,0.7127,A,F
28/07/2015,0.7074,A,F
29/07/2015,0.7053,A,F
30/07/2015,0.701,A,F
31/07/2015,0.7041,A,F
03/08/2015,0.7028,A,F
04/08/2015,0.70275,A,F
05/08/2015,0.6963,A,F
06/08/2015,0.7014,A,F
07/08/2015,0.7051,A,F
10/08/2015,0.7071,A,F
11/08/2015,0.7088,A,F
12/08/2015,0.7149,A,F
13/08/2015,0.7106,A,F
14/08/2015,0.7145,A,F
17/08/2015,0.7105,A,F
18/08/2015,0.7042,A,F
19/08/2015,0.7049,A,F
20/08/2015,0.7138,A,F
21/08/2015,0.7198,A,F
24/08/2015,0.7302,A,F
25/08/2015,0.729,A,F
26/08/2015,0.7314,A,F
27/08/2015,0.7312,A,F
28/08/2015,0.7321,A,F
31/08/2015,0.72753,A,F
01/09/2015,0.7328,A,F
02/09/2015,0.7369,A,F
03/09/2015,0.7345,A,F
04/09/2015,0.7315,A,F
07/09/2015,0.73035,A,F
08/09/2015,0.7244,A,F
09/09/2015,0.7251,A,F
10/09/2015,0.72655,A,F
11/09/2015,0.7306,A,F
14/09/2015,0.7334,A,F
15/09/2015,0.7346,A,F
16/09/2015,0.72665,A,F
17/09/2015,0.72865,A,F
18/09/2015,0.7298,A,F
21/09/2015,0.7243,A,F
22/09/2015,0.7223,A,F
23/09/2015,0.7297,A,F
24/09/2015,0.7387,A,F
25/09/2015,0.73475,A,F
28/09/2015,0.7352,A,F
29/09/2015,0.7391,A,F
30/09/2015,0.7385,A,F
01/10/2015,0.7367,A,F
02/10/2015,0.7358,A,F
05/10/2015,0.7402,A,F
06/10/2015,0.7399,A,F
07/10/2015,0.7358,A,F
08/10/2015,0.7366,A,F
09/10/2015,0.7407,A,F
12/10/2015,0.7401,A,F
13/10/2015,0.748,A,F
14/10/2015,0.7418,A,F
15/10/2015,0.7397,A,F
16/10/2015,0.7356,A,F
19/10/2015,0.7317,A,F
20/10/2015,0.7352,A,F
21/10/2015,0.7349,A,F
22/10/2015,0.7314,A,F
23/10/2015,0.71955,A,F
26/10/2015,0.7184,A,F
27/10/2015,0.7214,A,F
28/10/2015,0.7248,A,F
29/10/2015,0.7167,A,F
30/10/2015,0.7182,A,F
02/11/2015,0.7132,A,F
03/11/2015,0.71315,A,F
04/11/2015,0.7094,A,F
05/11/2015,0.7126,A,F
06/11/2015,0.71765,A,F
09/11/2015,0.7141,A,F
10/11/2015,0.7084,A,F
11/11/2015,0.706,A,F
12/11/2015,0.7064,A,F
13/11/2015,0.70705,A,F
16/11/2015,0.7058,A,F
17/11/2015,0.7017,A,F
18/11/2015,0.7009,A,F
19/11/2015,0.6998,A,F
20/11/2015,0.701,A,F
23/11/2015,0.7025,A,F
24/11/2015,0.7062,A,F
25/11/2015,0.70175,A,F
26/11/2015,0.7028,A,F
27/11/2015,0.7029,A,F
30/11/2015,0.7048,A,F
01/12/2015,0.7036,A,F
02/12/2015,0.7059,A,F
03/12/2015,0.7122,A,F
04/12/2015,0.7201,A,F
07/12/2015,0.7177,A,F
08/12/2015,0.7271,A,F
09/12/2015,0.7251,A,F
10/12/2015,0.7235,A,F
11/12/2015,0.7224,A,F
14/12/2015,0.726,A,F
15/12/2015,0.7252,A,F
16/12/2015,0.7283,A,F
17/12/2015,0.7266,A,F
18/12/2015,0.72666,A,F
21/12/2015,0.72985,A,F
22/12/2015,0.7362,A,F
23/12/2015,0.733,A,F
24/12/2015,0.7342,A,F
28/12/2015,0.73535,A,F
29/12/2015,0.74005,A,F
30/12/2015,0.73799,A,F
31/12/2015,0.73395,A,F
04/01/2016,0.7381,A,F
05/01/2016,0.73235,A,F
06/01/2016,0.7344,A,F
07/01/2016,0.74545,A,F
08/01/2016,0.74519,A,F
11/01/2016,0.74705,A,F
12/01/2016,0.7508,A,F
13/01/2016,0.7502,A,F
14/01/2016,0.75703,A,F
15/01/2016,0.7615,A,F
18/01/2016,0.76263,A,F
19/01/2016,0.76473,A,F
20/01/2016,0.77,A,F
21/01/2016,0.77182,A,F
22/01/2016,0.75459,A,F
25/01/2016,0.7589,A,F
26/01/2016,0.76095,A,F
27/01/2016,0.75965,A,F
28/01/2016,0.76228,A,F
29/01/2016,0.7641,A,F
01/02/2016,0.761,A,F
02/02/2016,0.7586,A,F
03/02/2016,0.7533,A,F
04/02/2016,0.76595,A,F
05/02/2016,0.76975,A,F
08/02/2016,0.7724,A,F
09/02/2016,0.77945,A,F
10/02/2016,0.77328,A,F
11/02/2016,0.7874,A,F
12/02/2016,0.77735,A,F
15/02/2016,0.772,A,F
16/02/2016,0.7758,A,F
17/02/2016,0.77835,A,F
18/02/2016,0.77143,A,F
19/02/2016,0.77715,A,F
22/02/2016,0.78243,A,F
23/02/2016,0.77985,A,F
24/02/2016,0.78935,A,F
25/02/2016,0.7892,A,F
26/02/2016,0.78745,A,F
29/02/2016,0.7858,A,F
01/03/2016,0.778,A,F
02/03/2016,0.7741,A,F
03/03/2016,0.77435,A,F
04/03/2016,0.77483,A,F
07/03/2016,0.77438,A,F
08/03/2016,0.77608,A,F
09/03/2016,0.77135,A,F
10/03/2016,0.76728,A,F
11/03/2016,0.77595,A,F
14/03/2016,0.77428,A,F
15/03/2016,0.78358,A,F
16/03/2016,0.7873,A,F
17/03/2016,0.78218,A,F
18/03/2016,0.77855,A,F
21/03/2016,0.78303,A,F
22/03/2016,0.7879,A,F
23/03/2016,0.78985,A,F
24/03/2016,0.78938,A,F
29/03/2016,0.7845,A,F
30/03/2016,0.7858,A,F
31/03/2016,0.79155,A,F
01/04/2016,0.7989,A,F
04/04/2016,0.79738,A,F
05/04/2016,0.8016,A,F
06/04/2016,0.80808,A,F
07/04/2016,0.80728,A,F
08/04/2016,0.8073,A,F
11/04/2016,0.8006,A,F
12/04/2016,0.7984,A,F
13/04/2016,0.79388,A,F
14/04/2016,0.7956,A,F
15/04/2016,0.79575,A,F
18/04/2016,0.7978,A,F
19/04/2016,0.78975,A,F
20/04/2016,0.791,A,F
21/04/2016,0.78693,A,F
22/04/2016,0.78335,A,F
25/04/2016,0.7764,A,F
26/04/2016,0.77483,A,F
27/04/2016,0.77475,A,F
28/04/2016,0.77838,A,F
29/04/2016,0.78025,A,F
02/05/2016,0.78248,A,F
03/05/2016,0.79103,A,F
04/05/2016,0.79284,A,F
05/05/2016,0.7886,A,F
06/05/2016,0.7885,A,F
09/05/2016,0.78998,A,F
10/05/2016,0.7876,A,F
11/05/2016,0.78958,A,F
12/05/2016,0.78888,A,F
13/05/2016,0.78758,A,F
16/05/2016,0.788,A,F
17/05/2016,0.7815,A,F
18/05/2016,0.77485,A,F
19/05/2016,0.76585,A,F
20/05/2016,0.77008,A,F
23/05/2016,0.77443,A,F
24/05/2016,0.76513,A,F
25/05/2016,0.75925,A,F
26/05/2016,0.7597,A,F
27/05/2016,0.76245,A,F
30/05/2016,0.76125,A,F
31/05/2016,0.76185,A,F
01/06/2016,0.77358,A,F
02/06/2016,0.77335,A,F
03/06/2016,0.77285,A,F
06/06/2016,0.7872,A,F
07/06/2016,0.7788,A,F
08/06/2016,0.78048,A,F
09/06/2016,0.78438,A,F
10/06/2016,0.7848,A,F
13/06/2016,0.79515,A,F
14/06/2016,0.79478,A,F
15/06/2016,0.79158,A,F
16/06/2016,0.79033,A,F
17/06/2016,0.7877,A,F
20/06/2016,0.77375,A,F
21/06/2016,0.76755,A,F
22/06/2016,0.76793,A,F
23/06/2016,0.76595,A,F
24/06/2016,0.8075,A,F
27/06/2016,0.834,A,F
28/06/2016,0.8272,A,F
29/06/2016,0.8255,A,F
30/06/2016,0.8265,A,F
01/07/2016,0.8383,A,F
04/07/2016,0.83905,A,F
05/07/2016,0.84997,A,F
06/07/2016,0.853,A,F
07/07/2016,0.85085,A,F
08/07/2016,0.85243,A,F
11/07/2016,0.85097,A,F
12/07/2016,0.84275,A,F
13/07/2016,0.83398,A,F
14/07/2016,0.83311,A,F
15/07/2016,0.83275,A,F
18/07/2016,0.83372,A,F
19/07/2016,0.8395,A,F
20/07/2016,0.83605,A,F
21/07/2016,0.83595,A,F
22/07/2016,0.84108,A,F
25/07/2016,0.8367,A,F
26/07/2016,0.8371,A,F
27/07/2016,0.83875,A,F
28/07/2016,0.8422,A,F
29/07/2016,0.844,A,F
01/08/2016,0.8454,A,F
02/08/2016,0.8431,A,F
03/08/2016,0.8391,A,F
04/08/2016,0.84603,A,F
05/08/2016,0.8481,A,F
08/08/2016,0.84955,A,F
09/08/2016,0.85399,A,F
10/08/2016,0.85541,A,F
11/08/2016,0.86038,A,F
12/08/2016,0.8605,A,F
15/08/2016,0.86677,A,F
16/08/2016,0.8706,A,F
17/08/2016,0.8664,A,F
18/08/2016,0.86073,A,F
19/08/2016,0.86537,A,F
22/08/2016,0.8624,A,F
23/08/2016,0.85995,A,F
24/08/2016,0.8513,A,F
25/08/2016,0.8557,A,F
26/08/2016,0.8545,A,F
29/08/2016,0.85476,A,F
30/08/2016,0.8517,A,F
31/08/2016,0.84806,A,F
01/09/2016,0.8405,A,F
02/09/2016,0.8426,A,F
05/09/2016,0.83643,A,F
06/09/2016,0.83535,A,F
07/09/2016,0.83968,A,F
08/09/2016,0.8456,A,F
09/09/2016,0.84558,A,F
12/09/2016,0.84475,A,F
13/09/2016,0.84763,A,F
14/09/2016,0.85078,A,F
15/09/2016,0.85198,A,F
16/09/2016,0.85203,A,F
19/09/2016,0.855,A,F
20/09/2016,0.86213,A,F
21/09/2016,0.85693,A,F
22/09/2016,0.85925,A,F
23/09/2016,0.86435,A,F
26/09/2016,0.8709,A,F
27/09/2016,0.86413,A,F
28/09/2016,0.86208,A,F
29/09/2016,0.86138,A,F
30/09/2016,0.86103,A,F
03/10/2016,0.87318,A,F
04/10/2016,0.8754,A,F
05/10/2016,0.88155,A,F
06/10/2016,0.88323,A,F
07/10/2016,0.90353,A,F
10/10/2016,0.9007,A,F
11/10/2016,0.90233,A,F
12/10/2016,0.8999,A,F
13/10/2016,0.9043,A,F
14/10/2016,0.8991,A,F
17/10/2016,0.90485,A,F
18/10/2016,0.89565,A,F
19/10/2016,0.89338,A,F
20/10/2016,0.89568,A,F
21/10/2016,0.8932,A,F
24/10/2016,0.89015,A,F
25/10/2016,0.88998,A,F
26/10/2016,0.89465,A,F
27/10/2016,0.89158,A,F
28/10/2016,0.89905,A,F
31/10/2016,0.9005,A,F
01/11/2016,0.90173,A,F
02/11/2016,0.90063,A,F
03/11/2016,0.88658,A,F
04/11/2016,0.88808,A,F
07/11/2016,0.8904,A,F
08/11/2016,0.89088,A,F
09/11/2016,0.8903,A,F
10/11/2016,0.87785,A,F
11/11/2016,0.86133,A,F
14/11/2016,0.85985,A,F
15/11/2016,0.86638,A,F
16/11/2016,0.8611,A,F
17/11/2016,0.86055,A,F
18/11/2016,0.86218,A,F
21/11/2016,0.85725,A,F
22/11/2016,0.85423,A,F
23/11/2016,0.85393,A,F
24/11/2016,0.848,A,F
25/11/2016,0.85182,A,F
28/11/2016,0.85303,A,F
29/11/2016,0.84815,A,F
30/11/2016,0.8525,A,F
01/12/2016,0.84098,A,F
02/12/2016,0.84303,A,F
05/12/2016,0.84168,A,F
06/12/2016,0.8421,A,F
07/12/2016,0.85095,A,F
08/12/2016,0.84995,A,F
09/12/2016,0.83935,A,F
12/12/2016,0.839,A,F
13/12/2016,0.83488,A,F
14/12/2016,0.83963,A,F
15/12/2016,0.83598,A,F
16/12/2016,0.8389,A,F
19/12/2016,0.8414,A,F
20/12/2016,0.83978,A,F
21/12/2016,0.8424,A,F
22/12/2016,0.84645,A,F
23/12/2016,0.85278,A,F
27/12/2016,0.853,A,F
28/12/2016,0.85128,A,F
29/12/2016,0.853,A,F
30/12/2016,0.85618,A,F
31/12/2016,0.85618,,
01/01/2017,0.85618,,
02/01/2017,0.8514,A,F
03/01/2017,0.84565,A,F
04/01/2017,0.84945,A,F
05/01/2017,0.8544,A,F
06/01/2017,0.85648,A,F
07/01/2017,0.85648,,
08/01/2017,0.85648,,
09/01/2017,0.8666,A,F
10/01/2017,0.8694,A,F
11/01/2017,0.86725,A,F
12/01/2017,0.86843,A,F
13/01/2017,0.87548,A,F
14/01/2017,0.87548,,
15/01/2017,0.87548,,
16/01/2017,0.87808,A,F
17/01/2017,0.8679,A,F
18/01/2017,0.86833,A,F
19/01/2017,0.86555,A,F
20/01/2017,0.86595,A,F
21/01/2017,0.86595,,
22/01/2017,0.86595,,
23/01/2017,0.86148,A,F
24/01/2017,0.8635,A,F
25/01/2017,0.85323,A,F
26/01/2017,0.85143,A,F
27/01/2017,0.8517,A,F
28/01/2017,0.8517,,
29/01/2017,0.8517,,
30/01/2017,0.84935,A,F
31/01/2017,0.86105,A,F
01/02/2017,0.85418,A,F
02/02/2017,0.86068,A,F
03/02/2017,0.86013,A,F
04/02/2017,0.86013,,
05/02/2017,0.86013,,
06/02/2017,0.8595,A,F
07/02/2017,0.8633,A,F
08/02/2017,0.85315,A,F
09/02/2017,0.8509,A,F
10/02/2017,0.8529,A,F
11/02/2017,0.8529,,
12/02/2017,0.8529,,
13/02/2017,0.8489,A,F
14/02/2017,0.85098,A,F
15/02/2017,0.84998,A,F
16/02/2017,0.8511,A,F
17/02/2017,0.8572,A,F
18/02/2017,0.8572,,
19/02/2017,0.8572,,
20/02/2017,0.85145,A,F
21/02/2017,0.8486,A,F
22/02/2017,0.8445,A,F
23/02/2017,0.84628,A,F
24/02/2017,0.84503,A,F
25/02/2017,0.84503,,
26/02/2017,0.84503,,
27/02/2017,0.8528,A,F
28/02/2017,0.85305,A,F
01/03/2017,0.8555,A,F
02/03/2017,0.8556,A,F
03/03/2017,0.86355,A,F
04/03/2017,0.86355,,
05/03/2017,0.86355,,
06/03/2017,0.863,A,F
07/03/2017,0.8671,A,F
08/03/2017,0.86753,A,F
09/03/2017,0.86653,A,F
10/03/2017,0.8725,A,F
11/03/2017,0.8725,,
12/03/2017,0.8725,,
13/03/2017,0.87258,A,F
14/03/2017,0.87563,A,F
15/03/2017,0.87073,A,F
16/03/2017,0.8681,A,F
17/03/2017,0.86868,A,F
18/03/2017,0.86868,,
