"Time (CET/CEST)","BZN|NL > BZN|GB [MW]","BZN|GB > BZN|NL [MW]"
"21.12.2022 09:15 - 21.12.2022 09:30","210","0"
"21.12.2022 09:30 - 21.12.2022 09:45","210","0"
"21.12.2022 09:45 - 21.12.2022 10:00","234","0"
"21.12.2022 10:00 - 21.12.2022 10:15","285","0"
"21.12.2022 10:15 - 21.12.2022 10:30","285","0"
"21.12.2022 10:30 - 21.12.2022 10:45","284","0"
"21.12.2022 10:45 - 21.12.2022 11:00","319","0"
"21.12.2022 11:00 - 21.12.2022 11:15","386","0"
"21.12.2022 11:15 - 21.12.2022 11:30","386","0"
"21.12.2022 11:30 - 21.12.2022 11:45","386","0"
"21.12.2022 11:45 - 21.12.2022 12:00","386","0"
"21.12.2022 12:00 - 21.12.2022 12:15","413","0"
"21.12.2022 12:15 - 21.12.2022 12:30","412","0"
"21.12.2022 12:30 - 21.12.2022 12:45","412","0"
"21.12.2022 12:45 - 21.12.2022 13:00","387","0"
"21.12.2022 13:00 - 21.12.2022 13:15","256","0"
"21.12.2022 13:15 - 21.12.2022 13:30","256","0"
"21.12.2022 13:30 - 21.12.2022 13:45","256","0"
"21.12.2022 13:45 - 21.12.2022 14:00","327","0"
"21.12.2022 14:00 - 21.12.2022 14:15","675","0"
"21.12.2022 14:15 - 21.12.2022 14:30","675","0"
"21.12.2022 14:30 - 21.12.2022 14:45","675","0"
"21.12.2022 14:45 - 21.12.2022 15:00","646","0"
"21.12.2022 15:00 - 21.12.2022 15:15","512","0"
"21.12.2022 15:15 - 21.12.2022 15:30","511","0"
"21.12.2022 15:30 - 21.12.2022 15:45","511","0"
"21.12.2022 15:45 - 21.12.2022 16:00","551","0"
"21.12.2022 16:00 - 21.12.2022 16:15","746","0"
"21.12.2022 16:15 - 21.12.2022 16:30","746","0"
"21.12.2022 16:30 - 21.12.2022 16:45","746","0"
"21.12.2022 16:45 - 21.12.2022 17:00","720","0"
"21.12.2022 17:00 - 21.12.2022 17:15","668","0"
"21.12.2022 17:15 - 21.12.2022 17:30","667","0"
"21.12.2022 17:30 - 21.12.2022 17:45","667","0"
"21.12.2022 17:45 - 21.12.2022 18:00","796","0"
"21.12.2022 18:00 - 21.12.2022 18:15","1055","0"
"21.12.2022 18:15 - 21.12.2022 18:30","1053","0"
"21.12.2022 18:30 - 21.12.2022 18:45","1054","0"
"21.12.2022 18:45 - 21.12.2022 19:00","1058","0"
"21.12.2022 19:00 - 21.12.2022 19:15","1065","0"
"21.12.2022 19:15 - 21.12.2022 19:30","1067","0"
"21.12.2022 19:30 - 21.12.2022 19:45","1066","0"
"21.12.2022 19:45 - 21.12.2022 20:00","1067","0"
"21.12.2022 20:00 - 21.12.2022 20:15","1071","0"
"21.12.2022 20:15 - 21.12.2022 20:30","1072","0"
"21.12.2022 20:30 - 21.12.2022 20:45","1071","0"
"21.12.2022 20:45 - 21.12.2022 21:00","1072","0"
"21.12.2022 21:00 - 21.12.2022 21:15","1075","0"
"21.12.2022 21:15 - 21.12.2022 21:30","1075","0"
"21.12.2022 21:30 - 21.12.2022 21:45","1075","0"
"21.12.2022 21:45 - 21.12.2022 22:00","1077","0"
"21.12.2022 22:00 - 21.12.2022 22:15","1080","0"
"21.12.2022 22:15 - 21.12.2022 22:30","1080","0"
"21.12.2022 22:30 - 21.12.2022 22:45","1080","0"
"21.12.2022 22:45 - 21.12.2022 23:00","1073","0"
"21.12.2022 23:00 - 21.12.2022 23:15","1039","0"
"21.12.2022 23:15 - 21.12.2022 23:30","1040","0"
"21.12.2022 23:30 - 21.12.2022 23:45","1039","0"
"21.12.2022 23:45 - 22.12.2022 00:00","924","0"
"22.12.2022 00:00 - 22.12.2022 00:15","352","0"
"22.12.2022 00:15 - 22.12.2022 00:30","352","0"
"22.12.2022 00:30 - 22.12.2022 00:45","351","0"
"22.12.2022 00:45 - 22.12.2022 01:00","402","0"
"22.12.2022 01:00 - 22.12.2022 01:15","640","0"
"22.12.2022 01:15 - 22.12.2022 01:30","639","0"
"22.12.2022 01:30 - 22.12.2022 01:45","641","0"
"22.12.2022 01:45 - 22.12.2022 02:00","667","0"
"22.12.2022 02:00 - 22.12.2022 02:15","720","0"
"22.12.2022 02:15 - 22.12.2022 02:30","721","0"
"22.12.2022 02:30 - 22.12.2022 02:45","720","0"
"22.12.2022 02:45 - 22.12.2022 03:00","720","0"
"22.12.2022 03:00 - 22.12.2022 03:15","680","0"
"22.12.2022 03:15 - 22.12.2022 03:30","681","0"
"22.12.2022 03:30 - 22.12.2022 03:45","680","0"
"22.12.2022 03:45 - 22.12.2022 04:00","680","0"
"22.12.2022 04:00 - 22.12.2022 04:15","645","0"
"22.12.2022 04:15 - 22.12.2022 04:30","645","0"
"22.12.2022 04:30 - 22.12.2022 04:45","645","0"
"22.12.2022 04:45 - 22.12.2022 05:00","645","0"
"22.12.2022 05:00 - 22.12.2022 05:15","636","0"
"22.12.2022 05:15 - 22.12.2022 05:30","636","0"
"22.12.2022 05:30 - 22.12.2022 05:45","636","0"
"22.12.2022 05:45 - 22.12.2022 06:00","657","0"
"22.12.2022 06:00 - 22.12.2022 06:15","758","0"
"22.12.2022 06:15 - 22.12.2022 06:30","758","0"
"22.12.2022 06:30 - 22.12.2022 06:45","758","0"
"22.12.2022 06:45 - 22.12.2022 07:00","759","0"
"22.12.2022 07:00 - 22.12.2022 07:15","730","0"
"22.12.2022 07:15 - 22.12.2022 07:30","730","0"
"22.12.2022 07:30 - 22.12.2022 07:45","729","0"
"22.12.2022 07:45 - 22.12.2022 08:00","718","0"
"22.12.2022 08:00 - 22.12.2022 08:15","697","0"
"22.12.2022 08:15 - 22.12.2022 08:30","697","0"
"22.12.2022 08:30 - 22.12.2022 08:45","697","0"
"22.12.2022 08:45 - 22.12.2022 09:00","698","0"
"22.12.2022 09:00 - 22.12.2022 09:15","998","0"
"22.12.2022 09:15 - 22.12.2022 09:30","998","0"
"22.12.2022 09:30 - 22.12.2022 09:45","999","0"
"22.12.2022 09:45 - 22.12.2022 10:00","998","0"
"22.12.2022 10:00 - 22.12.2022 10:15","1011","0"
"22.12.2022 10:15 - 22.12.2022 10:30","1011","0"
"22.12.2022 10:30 - 22.12.2022 10:45","1010","0"
"22.12.2022 10:45 - 22.12.2022 11:00","1034","0"
"22.12.2022 11:00 - 22.12.2022 11:15","1079","0"
"22.12.2022 11:15 - 22.12.2022 11:30","1080","0"
"22.12.2022 11:30 - 22.12.2022 11:45","1080","0"
"22.12.2022 11:45 - 22.12.2022 12:00","1079","0"
"22.12.2022 12:00 - 22.12.2022 12:15","1080","0"
"22.12.2022 12:15 - 22.12.2022 12:30","1080","0"
"22.12.2022 12:30 - 22.12.2022 12:45","1079","0"
"22.12.2022 12:45 - 22.12.2022 13:00","1080","0"
"22.12.2022 13:00 - 22.12.2022 13:15","1080","0"
"22.12.2022 13:15 - 22.12.2022 13:30","1080","0"
"22.12.2022 13:30 - 22.12.2022 13:45","1080","0"
"22.12.2022 13:45 - 22.12.2022 14:00","1080","0"
"22.12.2022 14:00 - 22.12.2022 14:15","1080","0"
"22.12.2022 14:15 - 22.12.2022 14:30","1080","0"
"22.12.2022 14:30 - 22.12.2022 14:45","1080","0"
"22.12.2022 14:45 - 22.12.2022 15:00","1079","0"
"22.12.2022 15:00 - 22.12.2022 15:15","1080","0"
"22.12.2022 15:15 - 22.12.2022 15:30","1080","0"
"22.12.2022 15:30 - 22.12.2022 15:45","1079","0"
"22.12.2022 15:45 - 22.12.2022 16:00","1080","0"
"22.12.2022 16:00 - 22.12.2022 16:15","1080","0"
"22.12.2022 16:15 - 22.12.2022 16:30","1080","0"
"22.12.2022 16:30 - 22.12.2022 16:45","1080","0"
"22.12.2022 16:45 - 22.12.2022 17:00","1080","0"
"22.12.2022 17:00 - 22.12.2022 17:15","1080","0"
"22.12.2022 17:15 - 22.12.2022 17:30","1080","0"
"22.12.2022 17:30 - 22.12.2022 17:45","1080","0"
"22.12.2022 17:45 - 22.12.2022 18:00","1079","0"
"22.12.2022 18:00 - 22.12.2022 18:15","1079","0"
"22.12.2022 18:15 - 22.12.2022 18:30","1080","0"
"22.12.2022 18:30 - 22.12.2022 18:45","1079","0"
"22.12.2022 18:45 - 22.12.2022 19:00","1080","0"
"22.12.2022 19:00 - 22.12.2022 19:15","1080","0"
"22.12.2022 19:15 - 22.12.2022 19:30","1080","0"
"22.12.2022 19:30 - 22.12.2022 19:45","1079","0"
"22.12.2022 19:45 - 22.12.2022 20:00","1079","0"
"22.12.2022 20:00 - 22.12.2022 20:15","1080","0"
"22.12.2022 20:15 - 22.12.2022 20:30","1080","0"
"22.12.2022 20:30 - 22.12.2022 20:45","1080","0"
"22.12.2022 20:45 - 22.12.2022 21:00","1080","0"
"22.12.2022 21:00 - 22.12.2022 21:15","1080","0"
"22.12.2022 21:15 - 22.12.2022 21:30","1080","0"
"22.12.2022 21:30 - 22.12.2022 21:45","1080","0"
"22.12.2022 21:45 - 22.12.2022 22:00","1080","0"
"22.12.2022 22:00 - 22.12.2022 22:15","1078","0"
"22.12.2022 22:15 - 22.12.2022 22:30","1079","0"
"22.12.2022 22:30 - 22.12.2022 22:45","1079","0"
"22.12.2022 22:45 - 22.12.2022 23:00","1065","0"
"22.12.2022 23:00 - 22.12.2022 23:15","1002","0"
"22.12.2022 23:15 - 22.12.2022 23:30","1002","0"
"22.12.2022 23:30 - 22.12.2022 23:45","1002","0"
"22.12.2022 23:45 - 23.12.2022 00:00","1028","0"
"23.12.2022 00:00 - 23.12.2022 00:15","1079","0"
"23.12.2022 00:15 - 23.12.2022 00:30","1080","0"
"23.12.2022 00:30 - 23.12.2022 00:45","1080","0"
"23.12.2022 00:45 - 23.12.2022 01:00","1079","0"
"23.12.2022 01:00 - 23.12.2022 01:15","1080","0"
"23.12.2022 01:15 - 23.12.2022 01:30","1080","0"
"23.12.2022 01:30 - 23.12.2022 01:45","1080","0"
"23.12.2022 01:45 - 23.12.2022 02:00","1080","0"
"23.12.2022 02:00 - 23.12.2022 02:15","1079","0"
"23.12.2022 02:15 - 23.12.2022 02:30","1080","0"
"23.12.2022 02:30 - 23.12.2022 02:45","1081","0"
"23.12.2022 02:45 - 23.12.2022 03:00","1080","0"
"23.12.2022 03:00 - 23.12.2022 03:15","1079","0"
"23.12.2022 03:15 - 23.12.2022 03:30","1079","0"
"23.12.2022 03:30 - 23.12.2022 03:45","1079","0"
"23.12.2022 03:45 - 23.12.2022 04:00","1079","0"
"23.12.2022 04:00 - 23.12.2022 04:15","1079","0"
"23.12.2022 04:15 - 23.12.2022 04:30","1080","0"
"23.12.2022 04:30 - 23.12.2022 04:45","1080","0"
"23.12.2022 04:45 - 23.12.2022 05:00","1078","0"
"23.12.2022 05:00 - 23.12.2022 05:15","867","0"
"23.12.2022 05:15 - 23.12.2022 05:30","867","0"
"23.12.2022 05:30 - 23.12.2022 05:45","867","0"
"23.12.2022 05:45 - 23.12.2022 06:00","748","0"
"23.12.2022 06:00 - 23.12.2022 06:15","157","0"
"23.12.2022 06:15 - 23.12.2022 06:30","158","0"
"23.12.2022 06:30 - 23.12.2022 06:45","158","0"
"23.12.2022 06:45 - 23.12.2022 07:00","105","0"
"23.12.2022 07:00 - 23.12.2022 07:15","0","0"
"23.12.2022 07:15 - 23.12.2022 07:30","1","0"
"23.12.2022 07:30 - 23.12.2022 07:45","1","0"
"23.12.2022 07:45 - 23.12.2022 08:00","1","0"
"23.12.2022 08:00 - 23.12.2022 08:15","128","0"
"23.12.2022 08:15 - 23.12.2022 08:30","128","0"
"23.12.2022 08:30 - 23.12.2022 08:45","128","0"
"23.12.2022 08:45 - 23.12.2022 09:00","288","0"
"23.12.2022 09:00 - 23.12.2022 09:15","578","0"
"23.12.2022 09:15 - 23.12.2022 09:30","579","0"
"23.12.2022 09:30 - 23.12.2022 09:45","578","0"
"23.12.2022 09:45 - 23.12.2022 10:00","422","0"
"23.12.2022 10:00 - 23.12.2022 10:15","105","0"
"23.12.2022 10:15 - 23.12.2022 10:30","104","0"
"23.12.2022 10:30 - 23.12.2022 10:45","105","0"
"23.12.2022 10:45 - 23.12.2022 11:00","71","0"
"23.12.2022 11:00 - 23.12.2022 11:15","0","520"
"23.12.2022 11:15 - 23.12.2022 11:30","0","533"
"23.12.2022 11:30 - 23.12.2022 11:45","0","532"
"23.12.2022 11:45 - 23.12.2022 12:00","0","532"
"23.12.2022 12:00 - 23.12.2022 12:15","0","178"
"23.12.2022 12:15 - 23.12.2022 12:30","0","179"
"23.12.2022 12:30 - 23.12.2022 12:45","0","179"
"23.12.2022 12:45 - 23.12.2022 13:00","0","260"
"23.12.2022 13:00 - 23.12.2022 13:15","0","668"
"23.12.2022 13:15 - 23.12.2022 13:30","0","668"
"23.12.2022 13:30 - 23.12.2022 13:45","0","668"
"23.12.2022 13:45 - 23.12.2022 14:00","0","711"
"23.12.2022 14:00 - 23.12.2022 14:15","0","795"
"23.12.2022 14:15 - 23.12.2022 14:30","0","795"
"23.12.2022 14:30 - 23.12.2022 14:45","0","796"
"23.12.2022 14:45 - 23.12.2022 15:00","0","726"
"23.12.2022 15:00 - 23.12.2022 15:15","0","591"
"23.12.2022 15:15 - 23.12.2022 15:30","0","590"
"23.12.2022 15:30 - 23.12.2022 15:45","0","591"
"23.12.2022 15:45 - 23.12.2022 16:00","0","550"
"23.12.2022 16:00 - 23.12.2022 16:15","0","347"
"23.12.2022 16:15 - 23.12.2022 16:30","0","347"
"23.12.2022 16:30 - 23.12.2022 16:45","0","347"
"23.12.2022 16:45 - 23.12.2022 17:00","0","232"
"23.12.2022 17:00 - 23.12.2022 17:15","216","0"
"23.12.2022 17:15 - 23.12.2022 17:30","216","0"
"23.12.2022 17:30 - 23.12.2022 17:45","216","0"
"23.12.2022 17:45 - 23.12.2022 18:00","288","0"
"23.12.2022 18:00 - 23.12.2022 18:15","642","0"
"23.12.2022 18:15 - 23.12.2022 18:30","642","0"
"23.12.2022 18:30 - 23.12.2022 18:45","642","0"
"23.12.2022 18:45 - 23.12.2022 19:00","647","0"
"23.12.2022 19:00 - 23.12.2022 19:15","666","0"
"23.12.2022 19:15 - 23.12.2022 19:30","667","0"
"23.12.2022 19:30 - 23.12.2022 19:45","667","0"
"23.12.2022 19:45 - 23.12.2022 20:00","767","0"
"23.12.2022 20:00 - 23.12.2022 20:15","966","0"
"23.12.2022 20:15 - 23.12.2022 20:30","966","0"
"23.12.2022 20:30 - 23.12.2022 20:45","966","0"
"23.12.2022 20:45 - 23.12.2022 21:00","1004","0"
"23.12.2022 21:00 - 23.12.2022 21:15","1079","0"
"23.12.2022 21:15 - 23.12.2022 21:30","1078","0"
"23.12.2022 21:30 - 23.12.2022 21:45","1079","0"
"23.12.2022 21:45 - 23.12.2022 22:00","1078","0"
"23.12.2022 22:00 - 23.12.2022 22:15","1079","0"
"23.12.2022 22:15 - 23.12.2022 22:30","1078","0"
"23.12.2022 22:30 - 23.12.2022 22:45","1078","0"
"23.12.2022 22:45 - 23.12.2022 23:00","1043","0"
"23.12.2022 23:00 - 23.12.2022 23:15","873","0"
"23.12.2022 23:15 - 23.12.2022 23:30","874","0"
"23.12.2022 23:30 - 23.12.2022 23:45","873","0"
"23.12.2022 23:45 - 24.12.2022 00:00","821","0"
"24.12.2022 00:00 - 24.12.2022 00:15","572","0"
"24.12.2022 00:15 - 24.12.2022 00:30","572","0"
"24.12.2022 00:30 - 24.12.2022 00:45","573","0"
"24.12.2022 00:45 - 24.12.2022 01:00","581","0"
"24.12.2022 01:00 - 24.12.2022 01:15","598","0"
"24.12.2022 01:15 - 24.12.2022 01:30","598","0"
"24.12.2022 01:30 - 24.12.2022 01:45","598","0"
"24.12.2022 01:45 - 24.12.2022 02:00","598","0"
"24.12.2022 02:00 - 24.12.2022 02:15","599","0"
"24.12.2022 02:15 - 24.12.2022 02:30","598","0"
"24.12.2022 02:30 - 24.12.2022 02:45","598","0"
"24.12.2022 02:45 - 24.12.2022 03:00","599","0"
"24.12.2022 03:00 - 24.12.2022 03:15","668","0"
"24.12.2022 03:15 - 24.12.2022 03:30","669","0"
"24.12.2022 03:30 - 24.12.2022 03:45","668","0"
"24.12.2022 03:45 - 24.12.2022 04:00","392","0"
"24.12.2022 04:00 - 24.12.2022 04:15","0","0"
"24.12.2022 04:15 - 24.12.2022 04:30","1","0"
"24.12.2022 04:30 - 24.12.2022 04:45","0","0"
"24.12.2022 04:45 - 24.12.2022 05:00","0","0"
"24.12.2022 05:00 - 24.12.2022 05:15","0","359"
"24.12.2022 05:15 - 24.12.2022 05:30","0","359"
"24.12.2022 05:30 - 24.12.2022 05:45","0","359"
"24.12.2022 05:45 - 24.12.2022 06:00","0","240"
"24.12.2022 06:00 - 24.12.2022 06:15","241","0"
"24.12.2022 06:15 - 24.12.2022 06:30","241","0"
"24.12.2022 06:30 - 24.12.2022 06:45","241","0"
"24.12.2022 06:45 - 24.12.2022 07:00","242","0"
"24.12.2022 07:00 - 24.12.2022 07:15","725","0"
"24.12.2022 07:15 - 24.12.2022 07:30","724","0"
"24.12.2022 07:30 - 24.12.2022 07:45","724","0"
"24.12.2022 07:45 - 24.12.2022 08:00","742","0"
"24.12.2022 08:00 - 24.12.2022 08:15","826","0"
"24.12.2022 08:15 - 24.12.2022 08:30","826","0"
"24.12.2022 08:30 - 24.12.2022 08:45","826","0"
"24.12.2022 08:45 - 24.12.2022 09:00","790","0"
"24.12.2022 09:00 - 24.12.2022 09:15","719","0"
"24.12.2022 09:15 - 24.12.2022 09:30","718","0"
"24.12.2022 09:30 - 24.12.2022 09:45","718","0"
"24.12.2022 09:45 - 24.12.2022 10:00","719","0"
"24.12.2022 10:00 - 24.12.2022 10:15","766","0"
"24.12.2022 10:15 - 24.12.2022 10:30","765","0"
"24.12.2022 10:30 - 24.12.2022 10:45","766","0"
"24.12.2022 10:45 - 24.12.2022 11:00","767","0"
"24.12.2022 11:00 - 24.12.2022 11:15","774","0"
"24.12.2022 11:15 - 24.12.2022 11:30","774","0"
"24.12.2022 11:30 - 24.12.2022 11:45","774","0"
"24.12.2022 11:45 - 24.12.2022 12:00","810","0"
"24.12.2022 12:00 - 24.12.2022 12:15","976","0"
"24.12.2022 12:15 - 24.12.2022 12:30","976","0"
"24.12.2022 12:30 - 24.12.2022 12:45","975","0"
"24.12.2022 12:45 - 24.12.2022 13:00","990","0"
"24.12.2022 13:00 - 24.12.2022 13:15","1060","0"
"24.12.2022 13:15 - 24.12.2022 13:30","1059","0"
"24.12.2022 13:30 - 24.12.2022 13:45","1060","0"
"24.12.2022 13:45 - 24.12.2022 14:00","1022","0"
"24.12.2022 14:00 - 24.12.2022 14:15","947","0"
"24.12.2022 14:15 - 24.12.2022 14:30","946","0"
"24.12.2022 14:30 - 24.12.2022 14:45","948","0"
"24.12.2022 14:45 - 24.12.2022 15:00","958","0"
"24.12.2022 15:00 - 24.12.2022 15:15","980","0"
"24.12.2022 15:15 - 24.12.2022 15:30","981","0"
"24.12.2022 15:30 - 24.12.2022 15:45","981","0"
"24.12.2022 15:45 - 24.12.2022 16:00","954","0"
"24.12.2022 16:00 - 24.12.2022 16:15","832","0"
"24.12.2022 16:15 - 24.12.2022 16:30","833","0"
"24.12.2022 16:30 - 24.12.2022 16:45","833","0"
"24.12.2022 16:45 - 24.12.2022 17:00","721","0"
"24.12.2022 17:00 - 24.12.2022 17:15","500","0"
"24.12.2022 17:15 - 24.12.2022 17:30","499","0"
"24.12.2022 17:30 - 24.12.2022 17:45","498","0"
"24.12.2022 17:45 - 24.12.2022 18:00","500","0"
"24.12.2022 18:00 - 24.12.2022 18:15","957","0"
"24.12.2022 18:15 - 24.12.2022 18:30","955","0"
"24.12.2022 18:30 - 24.12.2022 18:45","957","0"
"24.12.2022 18:45 - 24.12.2022 19:00","912","0"
"24.12.2022 19:00 - 24.12.2022 19:15","691","0"
"24.12.2022 19:15 - 24.12.2022 19:30","691","0"
"24.12.2022 19:30 - 24.12.2022 19:45","691","0"
"24.12.2022 19:45 - 24.12.2022 20:00","695","0"
"24.12.2022 20:00 - 24.12.2022 20:15","720","0"
"24.12.2022 20:15 - 24.12.2022 20:30","719","0"
"24.12.2022 20:30 - 24.12.2022 20:45","719","0"
"24.12.2022 20:45 - 24.12.2022 21:00","834","0"
"24.12.2022 21:00 - 24.12.2022 21:15","1059","0"
"24.12.2022 21:15 - 24.12.2022 21:30","1059","0"
"24.12.2022 21:30 - 24.12.2022 21:45","1059","0"
"24.12.2022 21:45 - 24.12.2022 22:00","1052","0"
"24.12.2022 22:00 - 24.12.2022 22:15","1015","0"
"24.12.2022 22:15 - 24.12.2022 22:30","1015","0"
"24.12.2022 22:30 - 24.12.2022 22:45","1014","0"
"24.12.2022 22:45 - 24.12.2022 23:00","915","0"
"24.12.2022 23:00 - 24.12.2022 23:15","422","0"
"24.12.2022 23:15 - 24.12.2022 23:30","422","0"
"24.12.2022 23:30 - 24.12.2022 23:45","423","0"
"24.12.2022 23:45 - 25.12.2022 00:00","424","0"
"25.12.2022 00:00 - 25.12.2022 00:15","744","0"
"25.12.2022 00:15 - 25.12.2022 00:30","743","0"
"25.12.2022 00:30 - 25.12.2022 00:45","744","0"
"25.12.2022 00:45 - 25.12.2022 01:00","620","0"
"25.12.2022 01:00 - 25.12.2022 01:15","371","0"
"25.12.2022 01:15 - 25.12.2022 01:30","372","0"
"25.12.2022 01:30 - 25.12.2022 01:45","372","0"
"25.12.2022 01:45 - 25.12.2022 02:00","342","0"
"25.12.2022 02:00 - 25.12.2022 02:15","208","0"
"25.12.2022 02:15 - 25.12.2022 02:30","207","0"
"25.12.2022 02:30 - 25.12.2022 02:45","207","0"
"25.12.2022 02:45 - 25.12.2022 03:00","74","0"
"25.12.2022 03:00 - 25.12.2022 03:15","0","191"
"25.12.2022 03:15 - 25.12.2022 03:30","0","191"
"25.12.2022 03:30 - 25.12.2022 03:45","0","192"
"25.12.2022 03:45 - 25.12.2022 04:00","0","351"
"25.12.2022 04:00 - 25.12.2022 04:15","0","637"
"25.12.2022 04:15 - 25.12.2022 04:30","0","637"
"25.12.2022 04:30 - 25.12.2022 04:45","0","637"
"25.12.2022 04:45 - 25.12.2022 05:00","0","721"
"25.12.2022 05:00 - 25.12.2022 05:15","0","888"
"25.12.2022 05:15 - 25.12.2022 05:30","0","889"
"25.12.2022 05:30 - 25.12.2022 05:45","0","887"
"25.12.2022 05:45 - 25.12.2022 06:00","0","888"
"25.12.2022 06:00 - 25.12.2022 06:15","0","857"
"25.12.2022 06:15 - 25.12.2022 06:30","0","856"
"25.12.2022 06:30 - 25.12.2022 06:45","0","857"
"25.12.2022 06:45 - 25.12.2022 07:00","0","856"
"25.12.2022 07:00 - 25.12.2022 07:15","0","586"
"25.12.2022 07:15 - 25.12.2022 07:30","0","586"
"25.12.2022 07:30 - 25.12.2022 07:45","0","586"
"25.12.2022 07:45 - 25.12.2022 08:00","0","586"
"25.12.2022 08:00 - 25.12.2022 08:15","0","242"
"25.12.2022 08:15 - 25.12.2022 08:30","0","242"
"25.12.2022 08:30 - 25.12.2022 08:45","0","242"
"25.12.2022 08:45 - 25.12.2022 09:00","0","162"
"25.12.2022 09:00 - 25.12.2022 09:15","378","0"
"25.12.2022 09:15 - 25.12.2022 09:30","378","0"
"25.12.2022 09:30 - 25.12.2022 09:45","378","0"
"25.12.2022 09:45 - 25.12.2022 10:00","378","0"
"25.12.2022 10:00 - 25.12.2022 10:15","433","0"
"25.12.2022 10:15 - 25.12.2022 10:30","434","0"
"25.12.2022 10:30 - 25.12.2022 10:45","433","0"
"25.12.2022 10:45 - 25.12.2022 11:00","434","0"
"25.12.2022 11:00 - 25.12.2022 11:15","388","0"
"25.12.2022 11:15 - 25.12.2022 11:30","389","0"
"25.12.2022 11:30 - 25.12.2022 11:45","389","0"
"25.12.2022 11:45 - 25.12.2022 12:00","465","0"
"25.12.2022 12:00 - 25.12.2022 12:15","838","0"
"25.12.2022 12:15 - 25.12.2022 12:30","838","0"
"25.12.2022 12:30 - 25.12.2022 12:45","837","0"
"25.12.2022 12:45 - 25.12.2022 13:00","918","0"
"25.12.2022 13:00 - 25.12.2022 13:15","1077","0"
"25.12.2022 13:15 - 25.12.2022 13:30","1078","0"
"25.12.2022 13:30 - 25.12.2022 13:45","1078","0"
"25.12.2022 13:45 - 25.12.2022 14:00","1077","0"
"25.12.2022 14:00 - 25.12.2022 14:15","1078","0"
"25.12.2022 14:15 - 25.12.2022 14:30","1078","0"
"25.12.2022 14:30 - 25.12.2022 14:45","1078","0"
"25.12.2022 14:45 - 25.12.2022 15:00","1078","0"
"25.12.2022 15:00 - 25.12.2022 15:15","1078","0"
"25.12.2022 15:15 - 25.12.2022 15:30","1077","0"
"25.12.2022 15:30 - 25.12.2022 15:45","1077","0"
"25.12.2022 15:45 - 25.12.2022 16:00","1077","0"
"25.12.2022 16:00 - 25.12.2022 16:15","1078","0"
"25.12.2022 16:15 - 25.12.2022 16:30","1078","0"
"25.12.2022 16:30 - 25.12.2022 16:45","1078","0"
"25.12.2022 16:45 - 25.12.2022 17:00","1078","0"
"25.12.2022 17:00 - 25.12.2022 17:15","1078","0"
"25.12.2022 17:15 - 25.12.2022 17:30","1077","0"
"25.12.2022 17:30 - 25.12.2022 17:45","1078","0"
"25.12.2022 17:45 - 25.12.2022 18:00","1078","0"
"25.12.2022 18:00 - 25.12.2022 18:15","1078","0"
"25.12.2022 18:15 - 25.12.2022 18:30","1078","0"
"25.12.2022 18:30 - 25.12.2022 18:45","1078","0"
"25.12.2022 18:45 - 25.12.2022 19:00","965","0"
"25.12.2022 19:00 - 25.12.2022 19:15","1","0"
"25.12.2022 19:15 - 25.12.2022 19:30","1","0"
"25.12.2022 19:30 - 25.12.2022 19:45","0","0"
"25.12.2022 19:45 - 25.12.2022 20:00","0","0"
"25.12.2022 20:00 - 25.12.2022 20:15","0","0"
"25.12.2022 20:15 - 25.12.2022 20:30","0","0"
"25.12.2022 20:30 - 25.12.2022 20:45","0","0"
"25.12.2022 20:45 - 25.12.2022 21:00","0","0"
"25.12.2022 21:00 - 25.12.2022 21:15","0","0"
"25.12.2022 21:15 - 25.12.2022 21:30","0","0"
"25.12.2022 21:30 - 25.12.2022 21:45","0","0"
"25.12.2022 21:45 - 25.12.2022 22:00","0","1"
"25.12.2022 22:00 - 25.12.2022 22:15","0","0"
"25.12.2022 22:15 - 25.12.2022 22:30","0","0"
"25.12.2022 22:30 - 25.12.2022 22:45","0","0"
"25.12.2022 22:45 - 25.12.2022 23:00","0","0"
"25.12.2022 23:00 - 25.12.2022 23:15","0","1"
"25.12.2022 23:15 - 25.12.2022 23:30","0","0"
"25.12.2022 23:30 - 25.12.2022 23:45","0","0"
"25.12.2022 23:45 - 26.12.2022 00:00","1","0"
"26.12.2022 00:00 - 26.12.2022 00:15","1","0"
"26.12.2022 00:15 - 26.12.2022 00:30","1","0"
"26.12.2022 00:30 - 26.12.2022 00:45","1","0"
"26.12.2022 00:45 - 26.12.2022 01:00","0","0"
"26.12.2022 01:00 - 26.12.2022 01:15","0","0"
"26.12.2022 01:15 - 26.12.2022 01:30","0","0"
"26.12.2022 01:30 - 26.12.2022 01:45","0","0"
"26.12.2022 01:45 - 26.12.2022 02:00","0","0"
"26.12.2022 02:00 - 26.12.2022 02:15","0","0"
"26.12.2022 02:15 - 26.12.2022 02:30","0","0"
"26.12.2022 02:30 - 26.12.2022 02:45","0","0"
"26.12.2022 02:45 - 26.12.2022 03:00","0","0"
"26.12.2022 03:00 - 26.12.2022 03:15","0","0"
"26.12.2022 03:15 - 26.12.2022 03:30","0","0"
"26.12.2022 03:30 - 26.12.2022 03:45","1","0"
"26.12.2022 03:45 - 26.12.2022 04:00","0","0"
"26.12.2022 04:00 - 26.12.2022 04:15","1","0"
