"Time (CET/CEST)","BZN|NL > BZN|GB [MW]","BZN|GB > BZN|NL [MW]"
"23.06.2017 23:00 - 24.06.2017 00:00","1019","0"
"24.06.2017 00:00 - 24.06.2017 01:00","742","0"
"24.06.2017 01:00 - 24.06.2017 02:00","708","0"
"24.06.2017 02:00 - 24.06.2017 03:00","693","0"
"24.06.2017 03:00 - 24.06.2017 04:00","724","0"
"24.06.2017 04:00 - 24.06.2017 05:00","739","0"
"24.06.2017 05:00 - 24.06.2017 06:00","751","0"
"24.06.2017 06:00 - 24.06.2017 07:00","728","0"
"24.06.2017 07:00 - 24.06.2017 08:00","751","0"
"24.06.2017 08:00 - 24.06.2017 09:00","811","0"
"24.06.2017 09:00 - 24.06.2017 10:00","875","0"
"24.06.2017 10:00 - 24.06.2017 11:00","889","0"
"24.06.2017 11:00 - 24.06.2017 12:00","874","0"
"24.06.2017 12:00 - 24.06.2017 13:00","851","0"
"24.06.2017 13:00 - 24.06.2017 14:00","837","0"
"24.06.2017 14:00 - 24.06.2017 15:00","244","0"
"24.06.2017 15:00 - 24.06.2017 16:00","746","0"
"24.06.2017 16:00 - 24.06.2017 17:00","815","0"
"24.06.2017 17:00 - 24.06.2017 18:00","859","0"
"24.06.2017 18:00 - 24.06.2017 19:00","882","0"
"24.06.2017 19:00 - 24.06.2017 20:00","883","0"
"24.06.2017 20:00 - 24.06.2017 21:00","867","0"
"24.06.2017 21:00 - 24.06.2017 22:00","891","0"
"24.06.2017 22:00 - 24.06.2017 23:00","887","0"
"24.06.2017 23:00 - 25.06.2017 00:00","774","0"
"25.06.2017 00:00 - 25.06.2017 01:00","748","0"
"25.06.2017 01:00 - 25.06.2017 02:00","731","0"
"25.06.2017 02:00 - 25.06.2017 03:00","557","0"
"25.06.2017 03:00 - 25.06.2017 04:00","530","0"
"25.06.2017 04:00 - 25.06.2017 05:00","148","0"
"25.06.2017 05:00 - 25.06.2017 06:00","189","0"
"25.06.2017 06:00 - 25.06.2017 07:00","196","0"
"25.06.2017 07:00 - 25.06.2017 08:00","246","0"
"25.06.2017 08:00 - 25.06.2017 09:00","249","0"
"25.06.2017 09:00 - 25.06.2017 10:00","335","0"
"25.06.2017 10:00 - 25.06.2017 11:00","817","0"
"25.06.2017 11:00 - 25.06.2017 12:00","808","0"
"25.06.2017 12:00 - 25.06.2017 13:00","819","0"
"25.06.2017 13:00 - 25.06.2017 14:00","829","0"
"25.06.2017 14:00 - 25.06.2017 15:00","840","0"
"25.06.2017 15:00 - 25.06.2017 16:00","801","0"
"25.06.2017 16:00 - 25.06.2017 17:00","811","0"
"25.06.2017 17:00 - 25.06.2017 18:00","808","0"
"25.06.2017 18:00 - 25.06.2017 19:00","800","0"
"25.06.2017 19:00 - 25.06.2017 20:00","819","0"
"25.06.2017 20:00 - 25.06.2017 21:00","847","0"
"25.06.2017 21:00 - 25.06.2017 22:00","860","0"
"25.06.2017 22:00 - 25.06.2017 23:00","825","0"
"25.06.2017 23:00 - 26.06.2017 00:00","831","0"
"26.06.2017 00:00 - 26.06.2017 01:00","727","0"
"26.06.2017 01:00 - 26.06.2017 02:00","732","0"
"26.06.2017 02:00 - 26.06.2017 03:00","743","0"
"26.06.2017 03:00 - 26.06.2017 04:00","717","0"
"26.06.2017 04:00 - 26.06.2017 05:00","718","0"
"26.06.2017 05:00 - 26.06.2017 06:00","698","0"
"26.06.2017 06:00 - 26.06.2017 07:00","112","0"
"26.06.2017 07:00 - 26.06.2017 08:00","674","0"
"26.06.2017 08:00 - 26.06.2017 09:00","1040","0"
"26.06.2017 09:00 - 26.06.2017 10:00","1023","0"
"26.06.2017 10:00 - 26.06.2017 11:00","1023","0"
"26.06.2017 11:00 - 26.06.2017 12:00","1023","0"
"26.06.2017 12:00 - 26.06.2017 13:00","1024","0"
"26.06.2017 13:00 - 26.06.2017 14:00","1024","0"
"26.06.2017 14:00 - 26.06.2017 15:00","1024","0"
"26.06.2017 15:00 - 26.06.2017 16:00","1024","0"
"26.06.2017 16:00 - 26.06.2017 17:00","1024","0"
"26.06.2017 17:00 - 26.06.2017 18:00","1023","0"
"26.06.2017 18:00 - 26.06.2017 19:00","1023","0"
"26.06.2017 19:00 - 26.06.2017 20:00","1023","0"
"26.06.2017 20:00 - 26.06.2017 21:00","1023","0"
"26.06.2017 21:00 - 26.06.2017 22:00","1023","0"
"26.06.2017 22:00 - 26.06.2017 23:00","1023","0"
"26.06.2017 23:00 - 27.06.2017 00:00","826","0"
"27.06.2017 00:00 - 27.06.2017 01:00","939","0"
"27.06.2017 01:00 - 27.06.2017 02:00","930","0"
"27.06.2017 02:00 - 27.06.2017 03:00","924","0"
"27.06.2017 03:00 - 27.06.2017 04:00","911","0"
"27.06.2017 04:00 - 27.06.2017 05:00","454","0"
"27.06.2017 05:00 - 27.06.2017 06:00","562","0"
"27.06.2017 06:00 - 27.06.2017 07:00","877","0"
"27.06.2017 07:00 - 27.06.2017 08:00","279","0"
"27.06.2017 08:00 - 27.06.2017 09:00","113","0"
"27.06.2017 09:00 - 27.06.2017 10:00","624","0"
"27.06.2017 10:00 - 27.06.2017 11:00","541","0"
"27.06.2017 11:00 - 27.06.2017 12:00","919","0"
"27.06.2017 12:00 - 27.06.2017 13:00","1008","0"
"27.06.2017 13:00 - 27.06.2017 14:00","701","0"
"27.06.2017 14:00 - 27.06.2017 15:00","570","0"
"27.06.2017 15:00 - 27.06.2017 16:00","1023","0"
"27.06.2017 16:00 - 27.06.2017 17:00","874","0"
"27.06.2017 17:00 - 27.06.2017 18:00","1023","0"
"27.06.2017 18:00 - 27.06.2017 19:00","1023","0"
"27.06.2017 19:00 - 27.06.2017 20:00","1023","0"
"27.06.2017 20:00 - 27.06.2017 21:00","1023","0"
"27.06.2017 21:00 - 27.06.2017 22:00","1023","0"
"27.06.2017 22:00 - 27.06.2017 23:00","1023","0"
"27.06.2017 23:00 - 28.06.2017 00:00","1023","0"
"28.06.2017 00:00 - 28.06.2017 01:00","892","0"
"28.06.2017 01:00 - 28.06.2017 02:00","881","0"
"28.06.2017 02:00 - 28.06.2017 03:00","874","0"
"28.06.2017 03:00 - 28.06.2017 04:00","874","0"
"28.06.2017 04:00 - 28.06.2017 05:00","873","0"
"28.06.2017 05:00 - 28.06.2017 06:00","620","0"
"28.06.2017 06:00 - 28.06.2017 07:00","862","0"
"28.06.2017 07:00 - 28.06.2017 08:00","872","0"
"28.06.2017 08:00 - 28.06.2017 09:00","648","0"
"28.06.2017 09:00 - 28.06.2017 10:00","1023","0"
"28.06.2017 10:00 - 28.06.2017 11:00","928","0"
"28.06.2017 11:00 - 28.06.2017 12:00","928","0"
"28.06.2017 12:00 - 28.06.2017 13:00","1025","0"
"28.06.2017 13:00 - 28.06.2017 14:00","971","0"
"28.06.2017 14:00 - 28.06.2017 15:00","999","0"
"28.06.2017 15:00 - 28.06.2017 16:00","993","0"
"28.06.2017 16:00 - 28.06.2017 17:00","1008","0"
"28.06.2017 17:00 - 28.06.2017 18:00","1023","0"
"28.06.2017 18:00 - 28.06.2017 19:00","1023","0"
"28.06.2017 19:00 - 28.06.2017 20:00","1023","0"
"28.06.2017 20:00 - 28.06.2017 21:00","1023","0"
"28.06.2017 21:00 - 28.06.2017 22:00","1023","0"
"28.06.2017 22:00 - 28.06.2017 23:00","1023","0"
"28.06.2017 23:00 - 29.06.2017 00:00","1027","0"
"29.06.2017 00:00 - 29.06.2017 01:00","726","0"
"29.06.2017 01:00 - 29.06.2017 02:00","736","0"
"29.06.2017 02:00 - 29.06.2017 03:00","723","0"
"29.06.2017 03:00 - 29.06.2017 04:00","723","0"
"29.06.2017 04:00 - 29.06.2017 05:00","672","0"
"29.06.2017 05:00 - 29.06.2017 06:00","552","0"
"29.06.2017 06:00 - 29.06.2017 07:00","203","0"
"29.06.2017 07:00 - 29.06.2017 08:00","0","1"
"29.06.2017 08:00 - 29.06.2017 09:00","144","0"
"29.06.2017 09:00 - 29.06.2017 10:00","717","0"
"29.06.2017 10:00 - 29.06.2017 11:00","827","0"
"29.06.2017 11:00 - 29.06.2017 12:00","605","0"
"29.06.2017 12:00 - 29.06.2017 13:00","650","0"
"29.06.2017 13:00 - 29.06.2017 14:00","838","0"
"29.06.2017 14:00 - 29.06.2017 15:00","653","0"
"29.06.2017 15:00 - 29.06.2017 16:00","525","0"
"29.06.2017 16:00 - 29.06.2017 17:00","1026","0"
"29.06.2017 17:00 - 29.06.2017 18:00","1023","0"
"29.06.2017 18:00 - 29.06.2017 19:00","1023","0"
"29.06.2017 19:00 - 29.06.2017 20:00","1023","0"
"29.06.2017 20:00 - 29.06.2017 21:00","1023","0"
"29.06.2017 21:00 - 29.06.2017 22:00","1023","0"
"29.06.2017 22:00 - 29.06.2017 23:00","1023","0"
"29.06.2017 23:00 - 30.06.2017 00:00","1023","0"
"30.06.2017 00:00 - 30.06.2017 01:00","907","0"
"30.06.2017 01:00 - 30.06.2017 02:00","857","0"
"30.06.2017 02:00 - 30.06.2017 03:00","874","0"
"30.06.2017 03:00 - 30.06.2017 04:00","727","0"
"30.06.2017 04:00 - 30.06.2017 05:00","726","0"
"30.06.2017 05:00 - 30.06.2017 06:00","726","0"
"30.06.2017 06:00 - 30.06.2017 07:00","726","0"
"30.06.2017 07:00 - 30.06.2017 08:00","732","0"
"30.06.2017 08:00 - 30.06.2017 09:00","1023","0"
"30.06.2017 09:00 - 30.06.2017 10:00","1024","0"
"30.06.2017 10:00 - 30.06.2017 11:00","999","0"
"30.06.2017 11:00 - 30.06.2017 12:00","1014","0"
"30.06.2017 12:00 - 30.06.2017 13:00","991","0"
"30.06.2017 13:00 - 30.06.2017 14:00","994","0"
"30.06.2017 14:00 - 30.06.2017 15:00","1018","0"
"30.06.2017 15:00 - 30.06.2017 16:00","1006","0"
"30.06.2017 16:00 - 30.06.2017 17:00","1016","0"
"30.06.2017 17:00 - 30.06.2017 18:00","1016","0"
"30.06.2017 18:00 - 30.06.2017 19:00","996","0"
"30.06.2017 19:00 - 30.06.2017 20:00","1027","0"
"30.06.2017 20:00 - 30.06.2017 21:00","1015","0"
"30.06.2017 21:00 - 30.06.2017 22:00","1010","0"
"30.06.2017 22:00 - 30.06.2017 23:00","1010","0"
"30.06.2017 23:00 - 01.07.2017 00:00","760","0"
"01.07.2017 00:00 - 01.07.2017 01:00","709","0"
"01.07.2017 01:00 - 01.07.2017 02:00","703","0"
"01.07.2017 02:00 - 01.07.2017 03:00","731","0"
"01.07.2017 03:00 - 01.07.2017 04:00","720","0"
"01.07.2017 04:00 - 01.07.2017 05:00","262","0"
"01.07.2017 05:00 - 01.07.2017 06:00","1","0"
"01.07.2017 06:00 - 01.07.2017 07:00","1","0"
"01.07.2017 07:00 - 01.07.2017 08:00","519","0"
"01.07.2017 08:00 - 01.07.2017 09:00","731","0"
"01.07.2017 09:00 - 01.07.2017 10:00","888","0"
"01.07.2017 10:00 - 01.07.2017 11:00","877","0"
"01.07.2017 11:00 - 01.07.2017 12:00","885","0"
"01.07.2017 12:00 - 01.07.2017 13:00","853","0"
"01.07.2017 13:00 - 01.07.2017 14:00","827","0"
"01.07.2017 14:00 - 01.07.2017 15:00","351","0"
"01.07.2017 15:00 - 01.07.2017 16:00","374","0"
"01.07.2017 16:00 - 01.07.2017 17:00","322","0"
"01.07.2017 17:00 - 01.07.2017 18:00","327","0"
"01.07.2017 18:00 - 01.07.2017 19:00","881","0"
"01.07.2017 19:00 - 01.07.2017 20:00","895","0"
"01.07.2017 20:00 - 01.07.2017 21:00","883","0"
"01.07.2017 21:00 - 01.07.2017 22:00","881","0"
"01.07.2017 22:00 - 01.07.2017 23:00","847","0"
"01.07.2017 23:00 - 02.07.2017 00:00","311","0"
"02.07.2017 00:00 - 02.07.2017 01:00","693","0"
"02.07.2017 01:00 - 02.07.2017 02:00","678","0"
"02.07.2017 02:00 - 02.07.2017 03:00","479","0"
"02.07.2017 03:00 - 02.07.2017 04:00","475","0"
"02.07.2017 04:00 - 02.07.2017 05:00","162","0"
"02.07.2017 05:00 - 02.07.2017 06:00","173","0"
"02.07.2017 06:00 - 02.07.2017 07:00","371","0"
"02.07.2017 07:00 - 02.07.2017 08:00","362","0"
"02.07.2017 08:00 - 02.07.2017 09:00","0","175"
"02.07.2017 09:00 - 02.07.2017 10:00","543","0"
"02.07.2017 10:00 - 02.07.2017 11:00","858","0"
"02.07.2017 11:00 - 02.07.2017 12:00","891","0"
"02.07.2017 12:00 - 02.07.2017 13:00","875","0"
"02.07.2017 13:00 - 02.07.2017 14:00","910","0"
"02.07.2017 14:00 - 02.07.2017 15:00","867","0"
"02.07.2017 15:00 - 02.07.2017 16:00","894","0"
"02.07.2017 16:00 - 02.07.2017 17:00","909","0"
"02.07.2017 17:00 - 02.07.2017 18:00","887","0"
"02.07.2017 18:00 - 02.07.2017 19:00","879","0"
"02.07.2017 19:00 - 02.07.2017 20:00","898","0"
"02.07.2017 20:00 - 02.07.2017 21:00","863","0"
"02.07.2017 21:00 - 02.07.2017 22:00","861","0"
"02.07.2017 22:00 - 02.07.2017 23:00","857","0"
"02.07.2017 23:00 - 03.07.2017 00:00","869","0"
"03.07.2017 00:00 - 03.07.2017 01:00","753","0"
"03.07.2017 01:00 - 03.07.2017 02:00","339","0"
"03.07.2017 02:00 - 03.07.2017 03:00","300","0"
"03.07.2017 03:00 - 03.07.2017 04:00","240","0"
"03.07.2017 04:00 - 03.07.2017 05:00","256","0"
"03.07.2017 05:00 - 03.07.2017 06:00","0","193"
"03.07.2017 06:00 - 03.07.2017 07:00","0","361"
"03.07.2017 07:00 - 03.07.2017 08:00","354","0"
"03.07.2017 08:00 - 03.07.2017 09:00","172","0"
"03.07.2017 09:00 - 03.07.2017 10:00","1004","0"
"03.07.2017 10:00 - 03.07.2017 11:00","1022","0"
"03.07.2017 11:00 - 03.07.2017 12:00","1022","0"
"03.07.2017 12:00 - 03.07.2017 13:00","1022","0"
"03.07.2017 13:00 - 03.07.2017 14:00","1022","0"
"03.07.2017 14:00 - 03.07.2017 15:00","1022","0"
"03.07.2017 15:00 - 03.07.2017 16:00","1022","0"
"03.07.2017 16:00 - 03.07.2017 17:00","1022","0"
"03.07.2017 17:00 - 03.07.2017 18:00","1022","0"
"03.07.2017 18:00 - 03.07.2017 19:00","1024","0"
"03.07.2017 19:00 - 03.07.2017 20:00","1024","0"
"03.07.2017 20:00 - 03.07.2017 21:00","1028","0"
"03.07.2017 21:00 - 03.07.2017 22:00","1045","0"
"03.07.2017 22:00 - 03.07.2017 23:00","922","0"
"03.07.2017 23:00 - 04.07.2017 00:00","1009","0"
"04.07.2017 00:00 - 04.07.2017 01:00","852","0"
"04.07.2017 01:00 - 04.07.2017 02:00","822","0"
"04.07.2017 02:00 - 04.07.2017 03:00","826","0"
"04.07.2017 03:00 - 04.07.2017 04:00","825","0"
"04.07.2017 04:00 - 04.07.2017 05:00","825","0"
"04.07.2017 05:00 - 04.07.2017 06:00","825","0"
"04.07.2017 06:00 - 04.07.2017 07:00","824","0"
"04.07.2017 07:00 - 04.07.2017 08:00","661","0"
"04.07.2017 08:00 - 04.07.2017 09:00","1022","0"
"04.07.2017 09:00 - 04.07.2017 10:00","1022","0"
"04.07.2017 10:00 - 04.07.2017 11:00","873","0"
"04.07.2017 11:00 - 04.07.2017 12:00","872","0"
"04.07.2017 12:00 - 04.07.2017 13:00","1022","0"
"04.07.2017 13:00 - 04.07.2017 14:00","1022","0"
"04.07.2017 14:00 - 04.07.2017 15:00","1025","0"
"04.07.2017 15:00 - 04.07.2017 16:00","1025","0"
"04.07.2017 16:00 - 04.07.2017 17:00","732","0"
"04.07.2017 17:00 - 04.07.2017 18:00","776","0"
"04.07.2017 18:00 - 04.07.2017 19:00","1024","0"
"04.07.2017 19:00 - 04.07.2017 20:00","1024","0"
"04.07.2017 20:00 - 04.07.2017 21:00","924","0"
"04.07.2017 21:00 - 04.07.2017 22:00","1036","0"
"04.07.2017 22:00 - 04.07.2017 23:00","874","0"
"04.07.2017 23:00 - 05.07.2017 00:00","1020","0"
"05.07.2017 00:00 - 05.07.2017 01:00","926","0"
"05.07.2017 01:00 - 05.07.2017 02:00","925","0"
"05.07.2017 02:00 - 05.07.2017 03:00","925","0"
"05.07.2017 03:00 - 05.07.2017 04:00","925","0"
"05.07.2017 04:00 - 05.07.2017 05:00","925","0"
"05.07.2017 05:00 - 05.07.2017 06:00","925","0"
"05.07.2017 06:00 - 05.07.2017 07:00","265","0"
"05.07.2017 07:00 - 05.07.2017 08:00","121","0"
"05.07.2017 08:00 - 05.07.2017 09:00","1004","0"
"05.07.2017 09:00 - 05.07.2017 10:00","1024","0"
"05.07.2017 10:00 - 05.07.2017 11:00","1024","0"
"05.07.2017 11:00 - 05.07.2017 12:00","1024","0"
"05.07.2017 12:00 - 05.07.2017 13:00","1024","0"
"05.07.2017 13:00 - 05.07.2017 14:00","1024","0"
"05.07.2017 14:00 - 05.07.2017 15:00","1023","0"
"05.07.2017 15:00 - 05.07.2017 16:00","1039","0"
"05.07.2017 16:00 - 05.07.2017 17:00","1036","0"
"05.07.2017 17:00 - 05.07.2017 18:00","1030","0"
"05.07.2017 18:00 - 05.07.2017 19:00","1028","0"
"05.07.2017 19:00 - 05.07.2017 20:00","1024","0"
"05.07.2017 20:00 - 05.07.2017 21:00","1020","0"
"05.07.2017 21:00 - 05.07.2017 22:00","1024","0"
"05.07.2017 22:00 - 05.07.2017 23:00","1028","0"
"05.07.2017 23:00 - 06.07.2017 00:00","1027","0"
"06.07.2017 00:00 - 06.07.2017 01:00","877","0"
"06.07.2017 01:00 - 06.07.2017 02:00","875","0"
"06.07.2017 02:00 - 06.07.2017 03:00","875","0"
"06.07.2017 03:00 - 06.07.2017 04:00","874","0"
"06.07.2017 04:00 - 06.07.2017 05:00","676","0"
"06.07.2017 05:00 - 06.07.2017 06:00","632","0"
"06.07.2017 06:00 - 06.07.2017 07:00","107","0"
"06.07.2017 07:00 - 06.07.2017 08:00","122","0"
"06.07.2017 08:00 - 06.07.2017 09:00","845","0"
"06.07.2017 09:00 - 06.07.2017 10:00","1019","0"
"06.07.2017 10:00 - 06.07.2017 11:00","1061","0"
"06.07.2017 11:00 - 06.07.2017 12:00","1006","0"
"06.07.2017 12:00 - 06.07.2017 13:00","1023","0"
"06.07.2017 13:00 - 06.07.2017 14:00","1024","0"
"06.07.2017 14:00 - 06.07.2017 15:00","902","0"
"06.07.2017 15:00 - 06.07.2017 16:00","884","0"
"06.07.2017 16:00 - 06.07.2017 17:00","355","0"
"06.07.2017 17:00 - 06.07.2017 18:00","881","0"
"06.07.2017 18:00 - 06.07.2017 19:00","1024","0"
"06.07.2017 19:00 - 06.07.2017 20:00","1024","0"
"06.07.2017 20:00 - 06.07.2017 21:00","1024","0"
"06.07.2017 21:00 - 06.07.2017 22:00","1024","0"
"06.07.2017 22:00 - 06.07.2017 23:00","1023","0"
"06.07.2017 23:00 - 07.07.2017 00:00","1016","0"
"07.07.2017 00:00 - 07.07.2017 01:00","927","0"
"07.07.2017 01:00 - 07.07.2017 02:00","917","0"
"07.07.2017 02:00 - 07.07.2017 03:00","923","0"
"07.07.2017 03:00 - 07.07.2017 04:00","923","0"
"07.07.2017 04:00 - 07.07.2017 05:00","773","0"
"07.07.2017 05:00 - 07.07.2017 06:00","612","0"
"07.07.2017 06:00 - 07.07.2017 07:00","114","0"
"07.07.2017 07:00 - 07.07.2017 08:00","112","0"
"07.07.2017 08:00 - 07.07.2017 09:00","143","0"
"07.07.2017 09:00 - 07.07.2017 10:00","1003","0"
"07.07.2017 10:00 - 07.07.2017 11:00","1042","0"
"07.07.2017 11:00 - 07.07.2017 12:00","1060","0"
"07.07.2017 12:00 - 07.07.2017 13:00","1028","0"
"07.07.2017 13:00 - 07.07.2017 14:00","1034","0"
"07.07.2017 14:00 - 07.07.2017 15:00","1019","0"
"07.07.2017 15:00 - 07.07.2017 16:00","1046","0"
"07.07.2017 16:00 - 07.07.2017 17:00","1045","0"
"07.07.2017 17:00 - 07.07.2017 18:00","1026","0"
"07.07.2017 18:00 - 07.07.2017 19:00","1049","0"
"07.07.2017 19:00 - 07.07.2017 20:00","1025","0"
"07.07.2017 20:00 - 07.07.2017 21:00","1026","0"
"07.07.2017 21:00 - 07.07.2017 22:00","1020","0"
"07.07.2017 22:00 - 07.07.2017 23:00","1037","0"
"07.07.2017 23:00 - 08.07.2017 00:00","1024","0"
"08.07.2017 00:00 - 08.07.2017 01:00","701","0"
"08.07.2017 01:00 - 08.07.2017 02:00","709","0"
"08.07.2017 02:00 - 08.07.2017 03:00","725","0"
"08.07.2017 03:00 - 08.07.2017 04:00","725","0"
"08.07.2017 04:00 - 08.07.2017 05:00","839","0"
"08.07.2017 05:00 - 08.07.2017 06:00","736","0"
"08.07.2017 06:00 - 08.07.2017 07:00","763","0"
"08.07.2017 07:00 - 08.07.2017 08:00","725","0"
"08.07.2017 08:00 - 08.07.2017 09:00","680","0"
"08.07.2017 09:00 - 08.07.2017 10:00","1006","0"
"08.07.2017 10:00 - 08.07.2017 11:00","1011","0"
"08.07.2017 11:00 - 08.07.2017 12:00","1015","0"
"08.07.2017 12:00 - 08.07.2017 13:00","1009","0"
"08.07.2017 13:00 - 08.07.2017 14:00","1012","0"
"08.07.2017 14:00 - 08.07.2017 15:00","903","0"
"08.07.2017 15:00 - 08.07.2017 16:00","920","0"
"08.07.2017 16:00 - 08.07.2017 17:00","920","0"
"08.07.2017 17:00 - 08.07.2017 18:00","939","0"
"08.07.2017 18:00 - 08.07.2017 19:00","1052","0"
"08.07.2017 19:00 - 08.07.2017 20:00","1042","0"
"08.07.2017 20:00 - 08.07.2017 21:00","1030","0"
"08.07.2017 21:00 - 08.07.2017 22:00","1016","0"
"08.07.2017 22:00 - 08.07.2017 23:00","1037","0"
"08.07.2017 23:00 - 09.07.2017 00:00","942","0"
"09.07.2017 00:00 - 09.07.2017 01:00","731","0"
"09.07.2017 01:00 - 09.07.2017 02:00","726","0"
"09.07.2017 02:00 - 09.07.2017 03:00","730","0"
"09.07.2017 03:00 - 09.07.2017 04:00","725","0"
"09.07.2017 04:00 - 09.07.2017 05:00","725","0"
"09.07.2017 05:00 - 09.07.2017 06:00","675","0"
"09.07.2017 06:00 - 09.07.2017 07:00","725","0"
"09.07.2017 07:00 - 09.07.2017 08:00","725","0"
"09.07.2017 08:00 - 09.07.2017 09:00","720","0"
"09.07.2017 09:00 - 09.07.2017 10:00","759","0"
"09.07.2017 10:00 - 09.07.2017 11:00","880","0"
"09.07.2017 11:00 - 09.07.2017 12:00","880","0"
"09.07.2017 12:00 - 09.07.2017 13:00","879","0"
"09.07.2017 13:00 - 09.07.2017 14:00","884","0"
"09.07.2017 14:00 - 09.07.2017 15:00","881","0"
"09.07.2017 15:00 - 09.07.2017 16:00","885","0"
"09.07.2017 16:00 - 09.07.2017 17:00","872","0"
"09.07.2017 17:00 - 09.07.2017 18:00","889","0"
"09.07.2017 18:00 - 09.07.2017 19:00","892","0"
"09.07.2017 19:00 - 09.07.2017 20:00","1046","0"
"09.07.2017 20:00 - 09.07.2017 21:00","1046","0"
"09.07.2017 21:00 - 09.07.2017 22:00","1007","0"
"09.07.2017 22:00 - 09.07.2017 23:00","1000","0"
"09.07.2017 23:00 - 10.07.2017 00:00","1018","0"
"10.07.2017 00:00 - 10.07.2017 01:00","750","0"
"10.07.2017 01:00 - 10.07.2017 02:00","725","0"
"10.07.2017 02:00 - 10.07.2017 03:00","726","0"
"10.07.2017 03:00 - 10.07.2017 04:00","726","0"
"10.07.2017 04:00 - 10.07.2017 05:00","726","0"
"10.07.2017 05:00 - 10.07.2017 06:00","720","0"
"10.07.2017 06:00 - 10.07.2017 07:00","185","0"
"10.07.2017 07:00 - 10.07.2017 08:00","195","0"
"10.07.2017 08:00 - 10.07.2017 09:00","1006","0"
"10.07.2017 09:00 - 10.07.2017 10:00","1019","0"
"10.07.2017 10:00 - 10.07.2017 11:00","1028","0"
"10.07.2017 11:00 - 10.07.2017 12:00","1020","0"
"10.07.2017 12:00 - 10.07.2017 13:00","1021","0"
"10.07.2017 13:00 - 10.07.2017 14:00","1008","0"
"10.07.2017 14:00 - 10.07.2017 15:00","1008","0"
"10.07.2017 15:00 - 10.07.2017 16:00","1031","0"
"10.07.2017 16:00 - 10.07.2017 17:00","1034","0"
"10.07.2017 17:00 - 10.07.2017 18:00","1016","0"
"10.07.2017 18:00 - 10.07.2017 19:00","1018","0"
"10.07.2017 19:00 - 10.07.2017 20:00","1007","0"
"10.07.2017 20:00 - 10.07.2017 21:00","1002","0"
"10.07.2017 21:00 - 10.07.2017 22:00","1042","0"
"10.07.2017 22:00 - 10.07.2017 23:00","1021","0"
"10.07.2017 23:00 - 11.07.2017 00:00","1016","0"
"11.07.2017 00:00 - 11.07.2017 01:00","934","0"
"11.07.2017 01:00 - 11.07.2017 02:00","925","0"
"11.07.2017 02:00 - 11.07.2017 03:00","925","0"
"11.07.2017 03:00 - 11.07.2017 04:00","925","0"
"11.07.2017 04:00 - 11.07.2017 05:00","925","0"
"11.07.2017 05:00 - 11.07.2017 06:00","842","0"
"11.07.2017 06:00 - 11.07.2017 07:00","897","0"
"11.07.2017 07:00 - 11.07.2017 08:00","284","0"
"11.07.2017 08:00 - 11.07.2017 09:00","756","0"
"11.07.2017 09:00 - 11.07.2017 10:00","1023","0"
"11.07.2017 10:00 - 11.07.2017 11:00","1023","0"
"11.07.2017 11:00 - 11.07.2017 12:00","1023","0"
"11.07.2017 12:00 - 11.07.2017 13:00","1023","0"
"11.07.2017 13:00 - 11.07.2017 14:00","1001","0"
"11.07.2017 14:00 - 11.07.2017 15:00","1008","0"
"11.07.2017 15:00 - 11.07.2017 16:00","1040","0"
"11.07.2017 16:00 - 11.07.2017 17:00","1004","0"
"11.07.2017 17:00 - 11.07.2017 18:00","1007","0"
"11.07.2017 18:00 - 11.07.2017 19:00","1023","0"
"11.07.2017 19:00 - 11.07.2017 20:00","1020","0"
"11.07.2017 20:00 - 11.07.2017 21:00","1030","0"
"11.07.2017 21:00 - 11.07.2017 22:00","1032","0"
"11.07.2017 22:00 - 11.07.2017 23:00","1007","0"
"11.07.2017 23:00 - 12.07.2017 00:00","1058","0"
"12.07.2017 00:00 - 12.07.2017 01:00","745","0"
"12.07.2017 01:00 - 12.07.2017 02:00","726","0"
"12.07.2017 02:00 - 12.07.2017 03:00","719","0"
"12.07.2017 03:00 - 12.07.2017 04:00","240","0"
"12.07.2017 04:00 - 12.07.2017 05:00","733","0"
"12.07.2017 05:00 - 12.07.2017 06:00","458","0"
"12.07.2017 06:00 - 12.07.2017 07:00","516","0"
"12.07.2017 07:00 - 12.07.2017 08:00","317","0"
"12.07.2017 08:00 - 12.07.2017 09:00","184","0"
"12.07.2017 09:00 - 12.07.2017 10:00","1006","0"
"12.07.2017 10:00 - 12.07.2017 11:00","918","0"
"12.07.2017 11:00 - 12.07.2017 12:00","973","0"
"12.07.2017 12:00 - 12.07.2017 13:00","1023","0"
"12.07.2017 13:00 - 12.07.2017 14:00","1023","0"
"12.07.2017 14:00 - 12.07.2017 15:00","967","0"
"12.07.2017 15:00 - 12.07.2017 16:00","1024","0"
"12.07.2017 16:00 - 12.07.2017 17:00","1023","0"
"12.07.2017 17:00 - 12.07.2017 18:00","1024","0"
"12.07.2017 18:00 - 12.07.2017 19:00","1024","0"
"12.07.2017 19:00 - 12.07.2017 20:00","1024","0"
"12.07.2017 20:00 - 12.07.2017 21:00","1023","0"
"12.07.2017 21:00 - 12.07.2017 22:00","1023","0"
"12.07.2017 22:00 - 12.07.2017 23:00","1023","0"
"12.07.2017 23:00 - 13.07.2017 00:00","1024","0"
"13.07.2017 00:00 - 13.07.2017 01:00","926","0"
"13.07.2017 01:00 - 13.07.2017 02:00","925","0"
