HDR,SETTLEMENT DATE,SP,CCGT,OIL,COAL,NUCLEAR,WIND,PS,HYDRO,OCGT,OTHER,IFA,MOYLE,BRITNED,EASTWEST,BIOMASS,NEMOLINK,ELECLINK,IFA 2,NSL
FUELHH,20210620,29,12603,0,416,5680,1113,0,40,1,149,1954,0,978,0,1684,974,0,964,0
FUELHH,20210620,30,12595,0,404,5672,1189,0,41,1,135,1954,0,978,0,1704,974,0,964,0
FUELHH,20210620,31,12454,0,396,5664,1298,0,51,2,134,1954,0,978,0,1692,974,0,964,0
FUELHH,20210620,32,12593,0,370,5651,1472,0,59,1,136,1954,0,978,0,1707,974,0,964,0
FUELHH,20210620,33,12998,0,344,5647,1822,0,79,1,135,1954,0,978,0,1698,976,0,974,0
FUELHH,20210620,34,13286,0,350,5636,2040,0,97,1,136,1954,76,978,8,1719,976,0,988,0
FUELHH,20210620,35,13489,0,348,5629,2024,310,165,83,141,2004,148,1004,0,1735,1000,0,1012,0
FUELHH,20210620,36,13556,0,344,5615,1964,348,184,98,182,2004,196,1004,0,1809,1000,0,1014,0
FUELHH,20210620,37,13516,0,349,5603,2119,340,313,98,162,2004,236,962,0,1839,960,0,1014,0
FUELHH,20210620,38,13118,0,353,5593,2243,398,316,99,160,2004,308,962,14,1834,960,0,1014,0
FUELHH,20210620,39,12928,0,357,5582,2484,368,317,97,159,2004,378,1002,112,1836,952,0,1014,0
FUELHH,20210620,40,12722,0,414,5571,2632,76,316,99,142,2004,402,1004,16,1825,952,0,1014,0
FUELHH,20210620,41,12409,0,435,5564,2811,0,306,45,163,2004,402,1004,18,1709,1000,0,1014,0
FUELHH,20210620,42,11917,0,349,5547,3029,0,291,3,130,2002,402,1002,20,1688,992,0,1008,0
FUELHH,20210620,43,11839,0,230,5365,3370,16,224,3,130,1846,402,906,144,1672,572,0,960,0
FUELHH,20210620,44,11140,0,230,5194,3702,0,191,3,129,1844,402,904,150,1651,570,0,960,0
FUELHH,20210620,45,10229,0,234,4921,3939,14,110,2,133,1804,402,906,188,1629,896,0,924,0
FUELHH,20210620,46,8958,0,234,4911,4081,4,138,1,131,1802,402,896,94,1569,900,0,914,0
FUELHH,20210620,47,8396,0,101,4903,4038,10,122,0,130,1606,402,384,120,1658,804,0,824,0
FUELHH,20210620,48,7094,0,0,4896,4044,0,108,0,132,1604,402,372,176,1720,804,0,816,0
FUELHH,20210621,1,6769,0,0,4754,4068,0,108,0,130,1458,402,370,36,1752,730,0,788,0
FUELHH,20210621,2,6172,0,0,4697,4194,0,104,0,131,1456,388,370,0,1803,730,0,738,0
FUELHH,20210621,3,5863,0,0,4700,4310,0,103,0,133,1456,402,370,56,1776,724,0,722,0
FUELHH,20210621,4,5762,0,0,4701,4376,0,90,0,124,1456,402,370,28,1770,724,0,722,0
FUELHH,20210621,5,6085,0,0,4700,4275,0,78,0,115,1456,362,370,0,1800,724,0,722,0
FUELHH,20210621,6,5922,0,0,4700,4280,0,78,1,113,1456,374,370,0,1797,724,0,722,0
FUELHH,20210621,7,5836,0,0,4701,4400,0,78,1,112,1456,340,370,0,1822,724,0,722,0
FUELHH,20210621,8,5756,0,0,4699,4338,0,78,0,115,1456,312,370,0,1866,724,0,722,0
FUELHH,20210621,9,5532,0,0,4705,4706,0,78,0,112,1340,396,370,24,1889,724,0,722,0
FUELHH,20210621,10,5027,0,0,4703,5047,0,45,0,115,1338,402,368,58,1851,724,0,722,0
FUELHH,20210621,11,5437,0,0,4705,5258,0,39,0,114,1084,366,354,0,2027,726,0,722,0
FUELHH,20210621,12,5873,0,0,4704,5251,0,45,0,114,1068,402,352,0,2081,726,0,722,0
FUELHH,20210621,13,7389,0,0,4703,5235,0,90,0,114,494,402,362,64,2259,728,0,722,0
FUELHH,20210621,14,9025,0,3,4705,5212,0,102,3,114,508,402,370,180,2290,728,0,742,0
FUELHH,20210621,15,10428,0,138,4708,5163,0,138,1,115,1328,402,756,106,2165,712,0,730,0
FUELHH,20210621,16,11642,0,384,4701,5263,0,148,0,117,1362,402,766,206,2085,716,0,730,0
FUELHH,20210621,17,11866,0,453,4704,5228,0,161,1,120,1940,402,1000,130,1930,996,0,810,0
FUELHH,20210621,18,12276,0,272,4705,5251,0,162,1,127,1952,402,1004,60,1901,1000,0,810,0
FUELHH,20210621,19,12327,0,296,4703,5147,124,143,1,123,2004,402,1002,168,1924,1000,0,904,0
FUELHH,20210621,20,12310,0,291,4702,5201,186,142,1,120,2002,402,1004,176,1910,1000,0,1000,0
FUELHH,20210621,21,12505,0,335,4702,5080,32,123,1,122,2002,402,1002,134,1962,1000,0,944,0
FUELHH,20210621,22,12498,0,300,4705,5068,80,107,1,125,2002,402,1002,130,1944,1000,0,944,0
FUELHH,20210621,23,12851,0,337,4703,4924,114,68,1,121,2004,402,936,24,1986,1000,0,944,0
FUELHH,20210621,24,12689,0,456,4705,5025,80,55,1,116,2004,402,936,50,2010,1000,0,944,0
FUELHH,20210621,25,12886,0,462,4706,5084,92,25,1,122,2004,402,790,0,2131,1000,0,944,0
FUELHH,20210621,26,12904,0,386,4714,4980,0,25,1,124,2004,402,788,0,2206,1000,0,944,0
FUELHH,20210621,27,12792,0,445,4712,4807,0,25,1,119,2002,392,788,70,2202,1000,0,944,0
FUELHH,20210621,28,12610,0,312,4715,4938,0,25,1,115,2002,288,788,4,2257,1000,0,944,0
FUELHH,20210621,29,12310,0,260,4713,5347,0,25,1,115,2004,308,790,0,2111,1000,0,944,0
FUELHH,20210621,30,11917,0,241,4719,5660,50,34,1,118,2004,208,792,0,2106,1000,0,944,0
FUELHH,20210621,31,11717,0,230,4723,5977,2,41,1,115,2002,148,1000,0,2206,1000,0,966,0
FUELHH,20210621,32,12045,0,231,4724,6258,0,43,1,116,2002,256,1002,0,2311,1000,0,992,0
FUELHH,20210621,33,12321,0,231,4725,6346,64,94,1,131,1954,182,954,12,2442,1020,0,890,0
FUELHH,20210621,34,12641,0,284,4722,6468,90,151,1,145,1952,302,954,128,2395,1020,0,864,0
FUELHH,20210621,35,12684,0,361,4720,6660,360,259,1,147,2002,398,1002,48,2398,1020,0,956,0
FUELHH,20210621,36,12623,0,298,4721,6771,588,285,1,153,2002,402,1004,88,2368,1020,0,1016,0
FUELHH,20210621,37,12797,0,235,4719,6816,412,291,1,157,2004,402,1004,74,2371,1020,0,1016,0
FUELHH,20210621,38,12545,0,344,4715,6706,494,293,1,143,2002,378,1002,18,2381,1020,0,1016,0
FUELHH,20210621,39,12695,0,379,4714,6430,400,293,1,139,2004,244,1004,34,2385,1020,0,1016,0
FUELHH,20210621,40,12540,0,351,4714,6317,290,289,1,141,2002,106,1002,0,2367,1020,0,1016,0
FUELHH,20210621,41,12481,0,352,4709,6039,124,262,1,142,2002,0,984,0,2385,1016,0,982,0
FUELHH,20210621,42,12173,0,286,4709,5903,30,245,1,141,2002,0,984,0,2376,1016,0,972,0
FUELHH,20210621,43,11761,0,238,4707,5718,64,175,1,141,1952,0,920,0,2400,1000,0,996,0
FUELHH,20210621,44,11460,0,233,4683,5471,0,141,1,140,1952,0,920,0,2388,1000,0,1000,0
FUELHH,20210621,45,11190,0,231,4568,5353,0,96,1,140,1800,0,852,0,2362,902,0,930,0
FUELHH,20210621,46,9755,0,232,4574,5261,0,92,1,146,1796,0,842,0,2381,900,0,918,0
FUELHH,20210621,47,8536,0,334,4576,5181,70,80,1,144,1608,0,380,54,2471,804,0,840,0
FUELHH,20210621,48,7405,0,355,4575,5155,0,68,1,141,1606,0,370,10,2466,804,0,816,0
FUELHH,20210622,1,6876,0,329,4584,5230,0,56,2,143,1458,0,370,0,2392,732,0,804,0
FUELHH,20210622,2,6645,0,238,4579,5032,0,41,2,143,1456,0,370,0,2461,730,0,742,0
FUELHH,20210622,3,6968,0,249,4582,4795,0,41,2,143,1456,0,370,0,2459,730,0,742,0
FUELHH,20210622,4,7076,0,311,4582,4569,0,41,3,148,1456,0,370,0,2483,730,0,742,0
FUELHH,20210622,5,6917,0,373,4577,4526,0,41,3,142,1458,0,370,0,2483,730,0,742,0
FUELHH,20210622,6,6406,0,326,4583,4901,0,41,2,140,1458,0,370,0,2478,730,0,742,0
FUELHH,20210622,7,6037,0,241,4582,5114,0,41,2,144,1456,0,370,0,2440,732,0,742,0
FUELHH,20210622,8,6044,0,243,4578,5061,0,41,2,144,1456,0,372,0,2414,732,0,742,0
FUELHH,20210622,9,6085,0,321,4580,5028,0,41,3,140,1456,0,368,0,2479,730,0,742,0
FUELHH,20210622,10,6133,0,342,4581,4747,0,41,3,143,1456,0,368,0,2491,730,0,740,0
FUELHH,20210622,11,6489,0,238,4584,4545,0,41,2,143,1456,0,260,0,2487,724,0,724,0
FUELHH,20210622,12,7101,0,245,4582,4542,0,42,5,141,1456,0,260,0,2483,724,0,724,0
FUELHH,20210622,13,8204,0,249,4579,4794,0,89,2,141,1510,0,276,0,2295,798,0,794,0
FUELHH,20210622,14,10154,0,274,4557,4804,0,95,1,144,1514,0,294,0,2225,798,0,858,0
FUELHH,20210622,15,11383,0,370,4545,4681,70,123,1,147,1952,0,922,0,2331,870,0,926,0
FUELHH,20210622,16,12749,0,569,4540,4550,0,128,1,142,1964,0,942,0,2396,870,0,930,0
FUELHH,20210622,17,13799,0,691,4522,4537,0,206,1,155,1822,0,1026,0,2312,704,0,718,0
FUELHH,20210622,18,13618,0,693,4496,4411,0,213,1,163,1820,0,1028,0,2293,706,0,700,0
FUELHH,20210622,19,13045,0,755,4479,4131,66,201,1,147,1884,0,1042,0,2471,994,0,910,0
FUELHH,20210622,20,12747,0,838,4465,4056,64,205,1,142,1884,0,1040,0,2454,998,0,934,0
FUELHH,20210622,21,13283,0,875,4447,4095,64,118,1,142,1472,0,1042,0,2472,790,0,750,0
FUELHH,20210622,22,13021,0,779,4435,4364,68,100,0,142,1426,0,1044,0,2478,788,0,726,0
FUELHH,20210622,23,12950,0,707,4423,4540,68,70,1,144,1990,0,1044,0,2443,332,0,732,0
FUELHH,20210622,24,12999,0,725,4420,4554,0,69,1,144,2004,0,1042,0,2349,326,0,742,0
FUELHH,20210622,25,13095,0,832,4328,4519,0,53,1,146,1944,0,1044,0,2472,502,0,742,0
FUELHH,20210622,26,13236,0,822,4195,4371,0,52,1,144,1944,0,1042,0,2481,504,0,742,0
FUELHH,20210622,27,13013,0,599,4191,4477,0,52,1,146,1818,0,1042,0,2475,616,0,982,0
FUELHH,20210622,28,12723,0,532,4172,4626,0,51,1,147,1816,0,1042,0,2473,618,0,1000,0
FUELHH,20210622,29,12463,0,566,4165,4572,0,51,1,146,1674,0,1042,0,2472,756,0,1000,0
FUELHH,20210622,30,12185,0,586,4165,4342,0,52,1,142,1668,0,1042,0,2467,758,0,990,0
FUELHH,20210622,31,12077,0,499,4164,4310,0,75,1,142,1692,0,1044,0,2472,938,0,932,0
FUELHH,20210622,32,12185,0,673,4187,4366,64,101,1,146,1692,0,1038,0,2477,940,0,932,0
FUELHH,20210622,33,12213,0,794,4359,4528,64,194,1,165,1998,0,754,0,2465,894,0,980,0
FUELHH,20210622,34,12822,0,757,4432,4791,64,203,1,174,2004,0,752,0,2475,892,0,1014,0
FUELHH,20210622,35,13400,0,744,4429,4881,64,244,39,172,2004,0,970,0,2479,710,0,1014,0
FUELHH,20210622,36,13821,0,841,4426,4712,100,262,51,179,2004,0,974,0,2481,708,0,1014,0
FUELHH,20210622,37,13744,0,986,4431,4588,524,287,51,228,1954,0,854,0,2477,662,0,1014,0
FUELHH,20210622,38,13812,0,992,4429,4576,446,295,51,228,1954,0,854,0,2480,662,0,1014,0
FUELHH,20210622,39,13746,0,990,4429,4556,488,310,51,203,1800,0,894,0,2480,812,0,1014,0
FUELHH,20210622,40,13623,0,991,4429,4200,654,310,51,187,1794,0,892,0,2479,812,0,1014,0
FUELHH,20210622,41,13519,0,925,4431,3998,424,279,9,151,1892,0,898,0,2440,954,0,1014,0
FUELHH,20210622,42,13450,0,819,4414,3706,346,267,1,146,1894,0,900,0,2384,956,0,1014,0
FUELHH,20210622,43,13327,0,822,4397,3530,26,178,1,141,1762,0,1042,0,2472,958,0,1014,0
FUELHH,20210622,44,13229,0,854,4393,3097,0,173,1,140,1760,0,1042,0,2478,958,0,1014,0
FUELHH,20210622,45,12724,0,969,4399,2814,408,116,1,149,1888,0,928,0,2478,996,0,938,0
FUELHH,20210622,46,11655,0,988,4399,2649,168,73,1,150,1888,0,914,0,2472,994,0,904,0
FUELHH,20210622,47,10724,0,933,4400,2701,242,54,5,223,1718,0,386,30,2474,854,0,868,0
FUELHH,20210622,48,9777,0,856,4398,2458,0,49,3,203,1706,0,370,50,2490,854,0,868,0
FUELHH,20210623,1,9267,0,669,4398,2290,0,49,3,140,1706,0,370,0,2487,852,0,868,0
FUELHH,20210623,2,8662,0,616,4377,2265,0,50,3,141,1706,0,370,0,2491,852,0,868,0
FUELHH,20210623,3,8500,0,809,4299,2142,0,50,4,141,1706,0,370,0,2488,852,0,868,0
FUELHH,20210623,4,8566,0,761,4277,2013,0,50,3,141,1706,0,370,0,2488,852,0,868,0
FUELHH,20210623,5,8410,0,807,4271,1935,0,49,6,140,1706,0,370,0,2487,854,0,868,0
FUELHH,20210623,6,8115,0,870,4261,1822,0,49,3,140,1706,0,370,0,2484,854,0,864,0
FUELHH,20210623,7,8153,0,923,4242,1706,0,49,3,140,1706,0,370,0,2486,852,0,856,0
FUELHH,20210623,8,8291,0,905,4244,1614,0,50,3,139,1704,0,370,0,2484,852,0,856,0
FUELHH,20210623,9,8516,0,673,4243,1692,0,50,2,139,1706,0,370,0,2478,852,0,856,0
FUELHH,20210623,10,8461,0,620,4242,1731,0,49,1,139,1706,0,370,0,2490,852,0,856,0
FUELHH,20210623,11,8694,0,478,4242,1510,0,66,4,139,1656,0,232,0,2492,722,0,856,0
FUELHH,20210623,12,9292,0,520,4249,1442,0,88,4,140,1658,0,230,0,2489,716,0,856,0
FUELHH,20210623,13,10887,0,874,4253,1412,0,135,4,140,1830,56,158,0,2491,358,0,906,0
FUELHH,20210623,14,12499,0,988,4259,1304,68,166,5,158,1832,0,160,0,2496,362,0,966,0
FUELHH,20210623,15,13485,0,967,4258,1223,256,235,48,221,1968,0,448,0,2495,838,0,1012,0
FUELHH,20210623,16,14392,0,980,4262,1223,334,236,38,336,1968,0,454,0,2491,848,0,1014,0
FUELHH,20210623,17,15045,0,990,4261,1192,124,251,31,291,1994,0,860,0,2499,840,0,1014,0
FUELHH,20210623,18,15177,0,992,4266,1073,106,230,61,197,1996,0,866,0,2493,840,0,1014,0
FUELHH,20210623,19,15208,0,993,4263,1025,230,137,61,170,2004,0,570,0,2464,944,0,1014,0
FUELHH,20210623,20,14942,0,986,4262,984,136,134,61,169,2004,0,566,0,2439,946,0,1014,0
FUELHH,20210623,21,15139,0,985,4258,994,420,64,61,259,1674,0,376,0,2438,728,0,708,0
FUELHH,20210623,22,15165,0,986,4260,910,304,66,61,193,1654,0,374,0,2443,726,0,656,0
FUELHH,20210623,23,14771,0,991,4266,881,18,66,11,143,1872,0,496,0,2443,632,0,996,0
FUELHH,20210623,24,14721,0,991,4262,819,206,66,1,141,1874,0,496,0,2441,632,0,1014,0
FUELHH,20210623,25,14862,0,992,4264,764,402,66,0,232,1738,0,916,0,2417,892,0,522,0
FUELHH,20210623,26,14810,0,990,4262,775,206,65,1,273,1734,0,918,0,2380,884,0,504,0
FUELHH,20210623,27,14757,0,973,4262,803,358,64,1,272,1660,0,440,0,2455,404,0,914,0
FUELHH,20210623,28,14690,0,993,4274,844,74,49,1,260,1658,0,428,0,2447,406,0,938,0
FUELHH,20210623,29,14488,0,990,4277,892,126,49,0,153,1640,0,320,0,2400,930,0,876,0
FUELHH,20210623,30,14452,0,993,4281,929,58,49,0,143,1642,0,318,0,2388,942,0,848,0
FUELHH,20210623,31,14253,0,820,4287,885,162,49,1,141,1730,0,862,0,2407,900,0,738,0
FUELHH,20210623,32,14725,0,846,4300,811,200,49,1,183,1728,0,878,0,2438,900,0,738,0
FUELHH,20210623,33,14927,0,833,4399,777,68,153,1,274,2002,0,820,0,2395,1012,0,952,0
FUELHH,20210623,34,15264,0,855,4399,781,288,168,0,378,2004,0,820,0,2428,1012,0,1000,0
FUELHH,20210623,35,15287,0,889,4397,761,1224,371,58,490,2004,0,956,0,2452,1020,0,1000,0
FUELHH,20210623,36,15508,0,967,4401,812,1176,522,60,540,2004,0,958,0,2462,1020,0,1000,0
FUELHH,20210623,37,15744,0,975,4419,790,952,551,106,611,2004,0,1020,0,2477,1020,0,1000,0
FUELHH,20210623,38,15826,0,985,4435,750,896,549,106,563,2004,0,1022,0,2483,1020,0,1000,0
FUELHH,20210623,39,15815,0,987,4441,797,1160,429,112,565,2004,0,1044,0,2486,1020,0,1000,0
FUELHH,20210623,40,15822,0,986,4440,735,1074,431,116,561,2004,0,1042,0,2444,850,0,1000,0
FUELHH,20210623,41,15634,0,986,4438,741,1028,369,74,455,2004,0,1042,0,2472,1020,0,1000,0
FUELHH,20210623,42,15369,0,985,4445,747,832,297,67,433,2004,0,1042,0,2482,1020,0,1000,0
FUELHH,20210623,43,15186,0,954,4453,758,490,265,50,414,2004,0,1042,0,2479,1000,0,1000,0
FUELHH,20210623,44,15349,0,846,4469,676,62,227,50,256,2004,0,1042,0,2474,1000,0,1000,0
FUELHH,20210623,45,14973,0,841,4476,695,276,96,50,184,2004,0,1042,0,2476,1000,0,1000,0
FUELHH,20210623,46,13649,0,799,4474,707,162,144,52,140,2004,0,1028,0,2476,998,0,1000,0
FUELHH,20210623,47,12711,0,719,4484,711,298,138,54,150,1856,0,436,54,2469,926,0,1000,0
FUELHH,20210623,48,11909,0,469,4496,717,0,130,10,143,1852,0,418,90,2467,926,0,950,0
FUELHH,20210624,1,11573,0,99,4510,712,0,124,2,142,1658,0,418,2,2473,828,0,940,0
FUELHH,20210624,2,11129,0,0,4517,797,0,105,3,142,1656,0,418,0,2473,828,0,940,0
FUELHH,20210624,3,10574,0,0,4532,907,0,105,4,142,1656,0,418,0,2463,828,0,882,0
FUELHH,20210624,4,10353,0,0,4547,950,0,104,4,141,1656,0,418,0,2471,828,0,840,0
FUELHH,20210624,5,10441,0,0,4551,946,0,103,4,141,1658,0,418,0,2464,822,0,840,0
FUELHH,20210624,6,10328,0,0,4566,966,0,103,3,141,1658,0,418,0,2472,822,0,834,0
FUELHH,20210624,7,10356,0,0,4566,984,0,103,3,140,994,0,250,0,2472,496,0,504,0
FUELHH,20210624,8,10454,0,0,4566,1061,0,103,4,140,1656,0,418,0,2466,828,0,840,0
FUELHH,20210624,9,10433,0,0,4583,1153,0,103,5,141,1558,0,412,0,2468,828,0,840,0
FUELHH,20210624,10,10184,0,0,4591,1322,0,118,21,139,1556,0,412,0,2445,828,0,840,0
FUELHH,20210624,11,10145,0,0,4605,1369,0,122,6,139,1652,0,0,0,2270,826,0,840,0
FUELHH,20210624,12,10623,0,20,4618,1379,0,121,7,139,1654,0,0,0,2366,826,0,840,0
FUELHH,20210624,13,12172,0,276,4636,1374,0,121,6,139,1650,52,0,12,2325,826,0,840,0
FUELHH,20210624,14,13589,0,551,4641,1367,14,154,6,140,1652,0,0,0,2408,826,0,840,0
FUELHH,20210624,15,13685,0,754,4646,1439,0,402,11,152,1936,0,532,0,2387,740,0,938,0
FUELHH,20210624,16,14197,0,795,4648,1436,462,402,101,362,1958,0,614,0,2356,744,0,948,0
FUELHH,20210624,17,14365,0,793,4647,1436,640,277,100,401,2002,0,1032,0,2351,996,0,1000,20
FUELHH,20210624,18,14400,0,783,4655,1576,518,424,97,383,2004,0,1042,0,2346,1000,0,1014,34
FUELHH,20210624,19,14533,0,709,4655,1530,694,407,97,357,2004,0,1042,0,2398,1000,0,1014,68
FUELHH,20210624,20,14558,0,726,4661,1626,512,398,97,409,2004,0,1044,0,2393,1000,0,988,32
FUELHH,20210624,21,14587,0,679,4662,1736,302,342,62,395,2004,0,1042,0,2378,1000,0,1000,36
FUELHH,20210624,22,14602,0,711,4665,1673,220,338,66,377,2004,0,1042,0,2374,1000,0,992,56
FUELHH,20210624,23,14504,0,717,4659,1715,352,309,97,423,2004,0,818,0,2360,1000,0,992,68
FUELHH,20210624,24,14434,0,710,4662,1881,86,295,97,396,2004,0,818,0,2344,1000,0,992,68
FUELHH,20210624,25,14425,0,664,4655,2068,64,171,97,298,2004,0,992,0,2334,1000,0,992,68
FUELHH,20210624,26,14379,0,708,4654,2286,66,96,39,214,2004,0,990,0,2358,1000,0,992,68
FUELHH,20210624,27,14174,0,749,4653,2324,116,181,1,216,2004,0,762,0,2389,996,0,992,42
FUELHH,20210624,28,13894,0,750,4651,2430,64,193,1,218,2004,0,760,0,2433,996,0,992,26
FUELHH,20210624,29,13926,0,768,4619,2804,64,176,2,202,2004,0,400,0,2433,1000,0,980,0
FUELHH,20210624,30,13903,0,754,4600,3027,64,66,1,158,2004,0,394,0,2434,1000,0,980,0
FUELHH,20210624,31,13881,0,789,4563,3029,64,71,1,146,2004,0,706,0,2393,1000,0,922,0
FUELHH,20210624,32,13975,0,789,4556,3163,58,79,1,146,2004,0,710,0,2384,1000,0,920,0
FUELHH,20210624,33,13879,0,732,4557,3631,0,126,6,154,2002,0,638,0,2422,1020,0,988,0
FUELHH,20210624,34,14074,0,758,4556,3753,0,132,4,163,2004,0,638,0,2411,1020,0,992,0
FUELHH,20210624,35,14160,0,791,4557,3825,166,254,4,173,2004,0,1032,0,2357,1020,0,992,0
FUELHH,20210624,36,14161,0,906,4556,3899,220,271,4,244,2004,0,1038,0,2366,1020,0,992,0
FUELHH,20210624,37,14080,0,982,4557,4057,528,287,3,306,2002,86,332,0,2400,1020,0,992,0
FUELHH,20210624,38,13884,0,986,4551,4319,518,286,3,336,2004,188,308,0,2409,1020,0,992,0
FUELHH,20210624,39,13938,0,983,4547,4302,464,273,3,170,2002,322,254,0,2393,986,0,992,0
FUELHH,20210624,40,13862,0,980,4553,4378,160,260,3,188,2004,402,254,28,2353,986,0,992,0
FUELHH,20210624,41,14068,0,981,4553,4517,152,167,3,183,1954,328,0,0,2367,740,0,948,0
FUELHH,20210624,42,13653,0,981,4548,4553,170,159,3,145,1952,202,0,8,2400,738,0,930,0
FUELHH,20210624,43,13085,0,982,4556,4886,146,244,3,282,1532,286,0,92,2409,686,0,608,0
FUELHH,20210624,44,12427,0,985,4554,4903,162,100,3,266,1508,362,0,6,2411,686,0,590,0
FUELHH,20210624,45,11138,0,986,4563,4800,0,72,3,202,1506,402,506,20,2395,790,0,524,0
FUELHH,20210624,46,10004,0,822,4557,5379,0,126,2,152,1506,402,558,0,2304,790,0,522,0
FUELHH,20210624,47,8226,0,912,4559,5100,0,87,3,141,1370,378,420,70,2342,686,0,676,0
FUELHH,20210624,48,6890,0,839,4561,5204,0,81,1,139,1370,378,418,200,2342,686,0,682,0
FUELHH,20210625,1,6015,0,682,4556,5129,0,73,2,140,1370,378,418,124,2339,686,0,682,0
FUELHH,20210625,2,5705,0,539,4559,5138,0,68,2,140,1368,378,418,66,2340,686,0,682,0
FUELHH,20210625,3,5426,0,573,4559,4910,0,68,3,141,1370,378,420,158,2422,686,0,682,0
FUELHH,20210625,4,5135,0,664,4562,4811,0,68,3,140,1370,378,420,112,2414,686,0,682,0
FUELHH,20210625,5,5260,0,712,4552,4641,0,68,3,141,1368,378,418,68,2391,686,0,682,0
FUELHH,20210625,6,5122,0,730,4516,4680,0,67,5,141,1368,378,418,38,2394,686,0,682,0
FUELHH,20210625,7,4937,0,741,4515,4405,0,67,3,141,1368,400,416,188,2360,686,0,682,0
FUELHH,20210625,8,4846,0,664,4519,4365,0,67,2,141,1370,402,416,228,2442,686,0,682,0
FUELHH,20210625,9,4956,0,586,4518,4228,0,67,2,141,1370,402,370,252,2434,686,0,670,0
FUELHH,20210625,10,5129,0,615,4515,3823,0,66,3,141,1370,402,370,238,2369,686,0,672,0
FUELHH,20210625,11,5222,0,706,4500,3847,0,66,4,140,1318,402,112,384,2225,656,0,554,0
FUELHH,20210625,12,5775,0,758,4337,3854,0,66,3,139,1320,402,106,462,2180,656,0,558,0
FUELHH,20210625,13,7212,0,837,4289,4038,0,64,2,142,1242,402,0,444,2250,682,0,758,0
FUELHH,20210625,14,8702,0,893,4288,4329,0,80,2,140,1256,388,0,316,2306,684,0,772,0
FUELHH,20210625,15,10052,0,762,4296,4522,0,188,1,141,1794,302,314,182,2337,898,0,842,0
FUELHH,20210625,16,11101,0,658,4462,4605,28,201,1,185,1802,388,346,202,2376,900,0,844,0
FUELHH,20210625,17,11627,0,726,4560,4335,0,190,1,184,1954,402,816,88,2317,958,0,800,0
FUELHH,20210625,18,11674,0,872,4560,4162,36,178,1,276,1954,402,830,48,2322,960,0,798,0
FUELHH,20210625,19,11597,0,913,4561,4276,116,177,1,275,2004,402,1024,14,2323,1000,0,982,0
FUELHH,20210625,20,11809,0,918,4567,4472,116,167,1,247,2004,312,1026,0,2323,1000,0,992,0
FUELHH,20210625,21,11696,0,949,4569,4694,24,106,0,177,2004,298,1026,0,2339,1000,0,992,0
FUELHH,20210625,22,11174,0,901,4568,4977,0,81,0,144,2004,158,1026,0,2374,1000,0,992,0
FUELHH,20210625,23,11227,0,923,4563,5319,178,56,0,196,2006,126,1026,0,2374,34,0,992,0
FUELHH,20210625,24,11287,0,980,4565,5235,20,62,0,174,2006,80,1026,0,2377,0,0,992,0
FUELHH,20210625,25,11191,0,980,4563,5227,104,71,0,142,2006,78,1026,0,2379,0,0,992,0
FUELHH,20210625,26,11187,0,982,4559,5058,92,77,0,142,2006,74,1026,0,2378,0,0,992,0
FUELHH,20210625,27,10799,0,987,4556,5106,0,75,0,143,1956,88,978,0,2373,0,0,968,0
FUELHH,20210625,28,10099,0,915,4550,5099,122,76,0,143,1956,14,978,0,2369,40,0,968,0
FUELHH,20210625,29,9437,0,808,4545,5138,0,72,0,142,1954,14,978,0,2184,926,0,968,0
FUELHH,20210625,30,9484,0,726,4380,5030,30,68,0,144,1954,14,978,0,1937,974,0,968,0
FUELHH,20210625,31,9264,0,685,4288,5165,0,70,0,146,1954,0,978,0,2196,974,0,968,0
FUELHH,20210625,32,9504,0,506,4290,5314,0,68,0,146,1954,0,978,0,2261,972,0,968,0
FUELHH,20210625,33,10127,0,513,4295,5268,40,68,0,156,2004,70,898,0,2277,802,0,984,0
FUELHH,20210625,34,10377,0,770,4392,5218,152,148,0,152,2004,86,898,0,2336,802,0,984,0
FUELHH,20210625,35,10602,0,932,4564,5031,356,444,0,198,2004,24,1004,0,2066,974,0,992,0
FUELHH,20210625,36,10789,0,994,4573,5121,270,445,0,193,2004,156,1004,0,2162,974,0,992,0
FUELHH,20210625,37,10606,0,994,4571,4907,720,444,0,160,1954,182,1004,0,2249,1000,0,992,0
FUELHH,20210625,38,10602,0,992,4578,4838,742,441,0,165,1954,244,1004,0,2371,1000,0,992,0
FUELHH,20210625,39,10729,0,993,4571,4504,738,316,0,153,1954,130,970,0,2380,974,0,968,0
FUELHH,20210625,40,10742,0,991,4575,4086,570,268,37,355,1954,76,970,0,2354,974,0,966,0
FUELHH,20210625,41,10964,0,974,4574,3789,190,207,50,477,1904,26,928,0,2338,952,0,946,0
FUELHH,20210625,42,10983,0,895,4576,3436,260,193,50,521,1904,0,926,0,2291,952,0,944,0
FUELHH,20210625,43,10966,0,879,4556,3363,48,103,50,475,1906,0,764,0,2264,942,0,942,0
FUELHH,20210625,44,10841,0,899,4376,3420,0,93,39,443,1904,0,762,0,2310,942,0,940,0
FUELHH,20210625,45,10730,0,972,4299,3382,0,54,1,313,1856,26,876,0,2255,926,0,922,0
FUELHH,20210625,46,10624,0,799,4301,3254,0,66,0,145,1856,0,876,0,1963,926,0,920,0
FUELHH,20210625,47,10597,0,575,4298,3169,0,66,2,207,1612,0,408,0,1601,804,0,804,0
