"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"05.01.2022 19:15 - 05.01.2022 19:30","1038","0"
"05.01.2022 19:30 - 05.01.2022 19:45","1038","0"
"05.01.2022 19:45 - 05.01.2022 20:00","1038","0"
"05.01.2022 20:00 - 05.01.2022 20:15","991","0"
"05.01.2022 20:15 - 05.01.2022 20:30","991","0"
"05.01.2022 20:30 - 05.01.2022 20:45","990","0"
"05.01.2022 20:45 - 05.01.2022 21:00","990","0"
"05.01.2022 21:00 - 05.01.2022 21:15","913","0"
"05.01.2022 21:15 - 05.01.2022 21:30","913","0"
"05.01.2022 21:30 - 05.01.2022 21:45","913","0"
"05.01.2022 21:45 - 05.01.2022 22:00","911","0"
"05.01.2022 22:00 - 05.01.2022 22:15","779","0"
"05.01.2022 22:15 - 05.01.2022 22:30","778","0"
"05.01.2022 22:30 - 05.01.2022 22:45","778","0"
"05.01.2022 22:45 - 05.01.2022 23:00","778","0"
"05.01.2022 23:00 - 05.01.2022 23:15","792","0"
"05.01.2022 23:15 - 05.01.2022 23:30","792","0"
"05.01.2022 23:30 - 05.01.2022 23:45","792","0"
"05.01.2022 23:45 - 06.01.2022 00:00","792","0"
"06.01.2022 00:00 - 06.01.2022 00:15","784","0"
"06.01.2022 00:15 - 06.01.2022 00:30","784","0"
"06.01.2022 00:30 - 06.01.2022 00:45","784","0"
"06.01.2022 00:45 - 06.01.2022 01:00","784","0"
"06.01.2022 01:00 - 06.01.2022 01:15","738","0"
"06.01.2022 01:15 - 06.01.2022 01:30","737","0"
"06.01.2022 01:30 - 06.01.2022 01:45","737","0"
"06.01.2022 01:45 - 06.01.2022 02:00","738","0"
"06.01.2022 02:00 - 06.01.2022 02:15","839","0"
"06.01.2022 02:15 - 06.01.2022 02:30","839","0"
"06.01.2022 02:30 - 06.01.2022 02:45","839","0"
"06.01.2022 02:45 - 06.01.2022 03:00","839","0"
"06.01.2022 03:00 - 06.01.2022 03:15","818","0"
"06.01.2022 03:15 - 06.01.2022 03:30","818","0"
"06.01.2022 03:30 - 06.01.2022 03:45","818","0"
"06.01.2022 03:45 - 06.01.2022 04:00","809","0"
"06.01.2022 04:00 - 06.01.2022 04:15","507","0"
"06.01.2022 04:15 - 06.01.2022 04:30","499","0"
"06.01.2022 04:30 - 06.01.2022 04:45","499","0"
"06.01.2022 04:45 - 06.01.2022 05:00","501","0"
"06.01.2022 05:00 - 06.01.2022 05:15","650","0"
"06.01.2022 05:15 - 06.01.2022 05:30","652","0"
"06.01.2022 05:30 - 06.01.2022 05:45","652","0"
"06.01.2022 05:45 - 06.01.2022 06:00","648","0"
"06.01.2022 06:00 - 06.01.2022 06:15","426","0"
"06.01.2022 06:15 - 06.01.2022 06:30","422","0"
"06.01.2022 06:30 - 06.01.2022 06:45","422","0"
"06.01.2022 06:45 - 06.01.2022 07:00","416","0"
"06.01.2022 07:00 - 06.01.2022 07:15","149","0"
"06.01.2022 07:15 - 06.01.2022 07:30","143","0"
"06.01.2022 07:30 - 06.01.2022 07:45","143","0"
"06.01.2022 07:45 - 06.01.2022 08:00","140","0"
"06.01.2022 08:00 - 06.01.2022 08:15","0","62"
"06.01.2022 08:15 - 06.01.2022 08:30","0","66"
"06.01.2022 08:30 - 06.01.2022 08:45","0","66"
"06.01.2022 08:45 - 06.01.2022 09:00","0","62"
"06.01.2022 09:00 - 06.01.2022 09:15","145","0"
"06.01.2022 09:15 - 06.01.2022 09:30","148","0"
"06.01.2022 09:30 - 06.01.2022 09:45","148","0"
"06.01.2022 09:45 - 06.01.2022 10:00","163","0"
"06.01.2022 10:00 - 06.01.2022 10:15","552","0"
"06.01.2022 10:15 - 06.01.2022 10:30","566","0"
"06.01.2022 10:30 - 06.01.2022 10:45","566","0"
"06.01.2022 10:45 - 06.01.2022 11:00","566","0"
"06.01.2022 11:00 - 06.01.2022 11:15","482","0"
"06.01.2022 11:15 - 06.01.2022 11:30","481","0"
"06.01.2022 11:30 - 06.01.2022 11:45","481","0"
"06.01.2022 11:45 - 06.01.2022 12:00","480","0"
"06.01.2022 12:00 - 06.01.2022 12:15","359","0"
"06.01.2022 12:15 - 06.01.2022 12:30","358","0"
"06.01.2022 12:30 - 06.01.2022 12:45","358","0"
"06.01.2022 12:45 - 06.01.2022 13:00","389","0"
"06.01.2022 13:00 - 06.01.2022 13:15","942","0"
"06.01.2022 13:15 - 06.01.2022 13:30","972","0"
"06.01.2022 13:30 - 06.01.2022 13:45","972","0"
"06.01.2022 13:45 - 06.01.2022 14:00","972","0"
"06.01.2022 14:00 - 06.01.2022 14:15","907","0"
"06.01.2022 14:15 - 06.01.2022 14:30","907","0"
"06.01.2022 14:30 - 06.01.2022 14:45","907","0"
"06.01.2022 14:45 - 06.01.2022 15:00","907","0"
"06.01.2022 15:00 - 06.01.2022 15:15","900","0"
"06.01.2022 15:15 - 06.01.2022 15:30","900","0"
"06.01.2022 15:30 - 06.01.2022 15:45","900","0"
"06.01.2022 15:45 - 06.01.2022 16:00","898","0"
"06.01.2022 16:00 - 06.01.2022 16:15","721","0"
"06.01.2022 16:15 - 06.01.2022 16:30","719","0"
"06.01.2022 16:30 - 06.01.2022 16:45","718","0"
"06.01.2022 16:45 - 06.01.2022 17:00","720","0"
"06.01.2022 17:00 - 06.01.2022 17:15","815","0"
"06.01.2022 17:15 - 06.01.2022 17:30","816","0"
"06.01.2022 17:30 - 06.01.2022 17:45","816","0"
"06.01.2022 17:45 - 06.01.2022 18:00","814","0"
"06.01.2022 18:00 - 06.01.2022 18:15","669","0"
"06.01.2022 18:15 - 06.01.2022 18:30","667","0"
"06.01.2022 18:30 - 06.01.2022 18:45","667","0"
"06.01.2022 18:45 - 06.01.2022 19:00","674","0"
"06.01.2022 19:00 - 06.01.2022 19:15","960","0"
"06.01.2022 19:15 - 06.01.2022 19:30","968","0"
"06.01.2022 19:30 - 06.01.2022 19:45","968","0"
"06.01.2022 19:45 - 06.01.2022 20:00","968","0"
"06.01.2022 20:00 - 06.01.2022 20:15","1044","0"
"06.01.2022 20:15 - 06.01.2022 20:30","1045","0"
"06.01.2022 20:30 - 06.01.2022 20:45","1045","0"
"06.01.2022 20:45 - 06.01.2022 21:00","1044","0"
"06.01.2022 21:00 - 06.01.2022 21:15","1044","0"
"06.01.2022 21:15 - 06.01.2022 21:30","1044","0"
"06.01.2022 21:30 - 06.01.2022 21:45","1044","0"
"06.01.2022 21:45 - 06.01.2022 22:00","1044","0"
"06.01.2022 22:00 - 06.01.2022 22:15","936","0"
"06.01.2022 22:15 - 06.01.2022 22:30","936","0"
"06.01.2022 22:30 - 06.01.2022 22:45","935","0"
"06.01.2022 22:45 - 06.01.2022 23:00","936","0"
"06.01.2022 23:00 - 06.01.2022 23:15","1023","0"
"06.01.2022 23:15 - 06.01.2022 23:30","1023","0"
"06.01.2022 23:30 - 06.01.2022 23:45","1023","0"
"06.01.2022 23:45 - 07.01.2022 00:00","1023","0"
"07.01.2022 00:00 - 07.01.2022 00:15","977","0"
"07.01.2022 00:15 - 07.01.2022 00:30","977","0"
"07.01.2022 00:30 - 07.01.2022 00:45","977","0"
"07.01.2022 00:45 - 07.01.2022 01:00","977","0"
"07.01.2022 01:00 - 07.01.2022 01:15","1023","0"
"07.01.2022 01:15 - 07.01.2022 01:30","1023","0"
"07.01.2022 01:30 - 07.01.2022 01:45","1023","0"
"07.01.2022 01:45 - 07.01.2022 02:00","1023","0"
"07.01.2022 02:00 - 07.01.2022 02:15","1023","0"
"07.01.2022 02:15 - 07.01.2022 02:30","1023","0"
"07.01.2022 02:30 - 07.01.2022 02:45","1023","0"
"07.01.2022 02:45 - 07.01.2022 03:00","1023","0"
"07.01.2022 03:00 - 07.01.2022 03:15","1023","0"
"07.01.2022 03:15 - 07.01.2022 03:30","1023","0"
"07.01.2022 03:30 - 07.01.2022 03:45","1023","0"
"07.01.2022 03:45 - 07.01.2022 04:00","1023","0"
"07.01.2022 04:00 - 07.01.2022 04:15","1023","0"
"07.01.2022 04:15 - 07.01.2022 04:30","1023","0"
"07.01.2022 04:30 - 07.01.2022 04:45","1023","0"
"07.01.2022 04:45 - 07.01.2022 05:00","1023","0"
"07.01.2022 05:00 - 07.01.2022 05:15","1023","0"
"07.01.2022 05:15 - 07.01.2022 05:30","1023","0"
"07.01.2022 05:30 - 07.01.2022 05:45","1023","0"
"07.01.2022 05:45 - 07.01.2022 06:00","1023","0"
"07.01.2022 06:00 - 07.01.2022 06:15","1023","0"
"07.01.2022 06:15 - 07.01.2022 06:30","1023","0"
"07.01.2022 06:30 - 07.01.2022 06:45","1023","0"
"07.01.2022 06:45 - 07.01.2022 07:00","1023","0"
"07.01.2022 07:00 - 07.01.2022 07:15","1023","0"
"07.01.2022 07:15 - 07.01.2022 07:30","1023","0"
"07.01.2022 07:30 - 07.01.2022 07:45","1023","0"
"07.01.2022 07:45 - 07.01.2022 08:00","1023","0"
"07.01.2022 08:00 - 07.01.2022 08:15","1023","0"
"07.01.2022 08:15 - 07.01.2022 08:30","1023","0"
"07.01.2022 08:30 - 07.01.2022 08:45","1023","0"
"07.01.2022 08:45 - 07.01.2022 09:00","1023","0"
"07.01.2022 09:00 - 07.01.2022 09:15","947","0"
"07.01.2022 09:15 - 07.01.2022 09:30","947","0"
"07.01.2022 09:30 - 07.01.2022 09:45","947","0"
"07.01.2022 09:45 - 07.01.2022 10:00","947","0"
"07.01.2022 10:00 - 07.01.2022 10:15","962","0"
"07.01.2022 10:15 - 07.01.2022 10:30","962","0"
"07.01.2022 10:30 - 07.01.2022 10:45","962","0"
"07.01.2022 10:45 - 07.01.2022 11:00","962","0"
"07.01.2022 11:00 - 07.01.2022 11:15","992","0"
"07.01.2022 11:15 - 07.01.2022 11:30","992","0"
"07.01.2022 11:30 - 07.01.2022 11:45","992","0"
"07.01.2022 11:45 - 07.01.2022 12:00","992","0"
"07.01.2022 12:00 - 07.01.2022 12:15","921","0"
"07.01.2022 12:15 - 07.01.2022 12:30","921","0"
"07.01.2022 12:30 - 07.01.2022 12:45","921","0"
"07.01.2022 12:45 - 07.01.2022 13:00","919","0"
"07.01.2022 13:00 - 07.01.2022 13:15","778","0"
"07.01.2022 13:15 - 07.01.2022 13:30","777","0"
"07.01.2022 13:30 - 07.01.2022 13:45","777","0"
"07.01.2022 13:45 - 07.01.2022 14:00","777","0"
"07.01.2022 14:00 - 07.01.2022 14:15","794","0"
"07.01.2022 14:15 - 07.01.2022 14:30","794","0"
"07.01.2022 14:30 - 07.01.2022 14:45","794","0"
"07.01.2022 14:45 - 07.01.2022 15:00","798","0"
"07.01.2022 15:00 - 07.01.2022 15:15","1004","0"
"07.01.2022 15:15 - 07.01.2022 15:30","1008","0"
"07.01.2022 15:30 - 07.01.2022 15:45","1008","0"
"07.01.2022 15:45 - 07.01.2022 16:00","1008","0"
"07.01.2022 16:00 - 07.01.2022 16:15","1023","0"
"07.01.2022 16:15 - 07.01.2022 16:30","1023","0"
"07.01.2022 16:30 - 07.01.2022 16:45","1023","0"
"07.01.2022 16:45 - 07.01.2022 17:00","1023","0"
"07.01.2022 17:00 - 07.01.2022 17:15","1044","0"
"07.01.2022 17:15 - 07.01.2022 17:30","1044","0"
"07.01.2022 17:30 - 07.01.2022 17:45","1044","0"
"07.01.2022 17:45 - 07.01.2022 18:00","1044","0"
"07.01.2022 18:00 - 07.01.2022 18:15","1044","0"
"07.01.2022 18:15 - 07.01.2022 18:30","1044","0"
"07.01.2022 18:30 - 07.01.2022 18:45","1044","0"
"07.01.2022 18:45 - 07.01.2022 19:00","1044","0"
"07.01.2022 19:00 - 07.01.2022 19:15","1029","0"
"07.01.2022 19:15 - 07.01.2022 19:30","1029","0"
"07.01.2022 19:30 - 07.01.2022 19:45","1029","0"
"07.01.2022 19:45 - 07.01.2022 20:00","1021","0"
"07.01.2022 20:00 - 07.01.2022 20:15","729","0"
"07.01.2022 20:15 - 07.01.2022 20:30","721","0"
"07.01.2022 20:30 - 07.01.2022 20:45","721","0"
"07.01.2022 20:45 - 07.01.2022 21:00","714","0"
"07.01.2022 21:00 - 07.01.2022 21:15","424","0"
"07.01.2022 21:15 - 07.01.2022 21:30","417","0"
"07.01.2022 21:30 - 07.01.2022 21:45","417","0"
"07.01.2022 21:45 - 07.01.2022 22:00","418","0"
"07.01.2022 22:00 - 07.01.2022 22:15","502","0"
"07.01.2022 22:15 - 07.01.2022 22:30","503","0"
"07.01.2022 22:30 - 07.01.2022 22:45","503","0"
"07.01.2022 22:45 - 07.01.2022 23:00","499","0"
"07.01.2022 23:00 - 07.01.2022 23:15","276","0"
"07.01.2022 23:15 - 07.01.2022 23:30","272","0"
"07.01.2022 23:30 - 07.01.2022 23:45","272","0"
"07.01.2022 23:45 - 08.01.2022 00:00","280","0"
"08.01.2022 00:00 - 08.01.2022 00:15","582","0"
"08.01.2022 00:15 - 08.01.2022 00:30","590","0"
"08.01.2022 00:30 - 08.01.2022 00:45","590","0"
"08.01.2022 00:45 - 08.01.2022 01:00","593","0"
"08.01.2022 01:00 - 08.01.2022 01:15","787","0"
"08.01.2022 01:15 - 08.01.2022 01:30","790","0"
"08.01.2022 01:30 - 08.01.2022 01:45","790","0"
"08.01.2022 01:45 - 08.01.2022 02:00","790","0"
"08.01.2022 02:00 - 08.01.2022 02:15","808","0"
"08.01.2022 02:15 - 08.01.2022 02:30","808","0"
"08.01.2022 02:30 - 08.01.2022 02:45","808","0"
"08.01.2022 02:45 - 08.01.2022 03:00","808","0"
"08.01.2022 03:00 - 08.01.2022 03:15","819","0"
"08.01.2022 03:15 - 08.01.2022 03:30","819","0"
"08.01.2022 03:30 - 08.01.2022 03:45","819","0"
"08.01.2022 03:45 - 08.01.2022 04:00","820","0"
"08.01.2022 04:00 - 08.01.2022 04:15","945","0"
"08.01.2022 04:15 - 08.01.2022 04:30","947","0"
"08.01.2022 04:30 - 08.01.2022 04:45","947","0"
"08.01.2022 04:45 - 08.01.2022 05:00","931","0"
"08.01.2022 05:00 - 08.01.2022 05:15","527","0"
"08.01.2022 05:15 - 08.01.2022 05:30","512","0"
"08.01.2022 05:30 - 08.01.2022 05:45","512","0"
"08.01.2022 05:45 - 08.01.2022 06:00","505","0"
"08.01.2022 06:00 - 08.01.2022 06:15","237","0"
"08.01.2022 06:15 - 08.01.2022 06:30","230","0"
"08.01.2022 06:30 - 08.01.2022 06:45","230","0"
"08.01.2022 06:45 - 08.01.2022 07:00","232","0"
"08.01.2022 07:00 - 08.01.2022 07:15","353","0"
"08.01.2022 07:15 - 08.01.2022 07:30","354","0"
"08.01.2022 07:30 - 08.01.2022 07:45","354","0"
"08.01.2022 07:45 - 08.01.2022 08:00","346","0"
"08.01.2022 08:00 - 08.01.2022 08:15","52","0"
"08.01.2022 08:15 - 08.01.2022 08:30","45","0"
"08.01.2022 08:30 - 08.01.2022 08:45","45","0"
"08.01.2022 08:45 - 08.01.2022 09:00","55","0"
"08.01.2022 09:00 - 08.01.2022 09:15","386","0"
"08.01.2022 09:15 - 08.01.2022 09:30","396","0"
"08.01.2022 09:30 - 08.01.2022 09:45","396","0"
"08.01.2022 09:45 - 08.01.2022 10:00","415","0"
"08.01.2022 10:00 - 08.01.2022 10:15","866","0"
"08.01.2022 10:15 - 08.01.2022 10:30","886","0"
"08.01.2022 10:30 - 08.01.2022 10:45","886","0"
"08.01.2022 10:45 - 08.01.2022 11:00","886","0"
"08.01.2022 11:00 - 08.01.2022 11:15","936","0"
"08.01.2022 11:15 - 08.01.2022 11:30","936","0"
"08.01.2022 11:30 - 08.01.2022 11:45","936","0"
"08.01.2022 11:45 - 08.01.2022 12:00","937","0"
"08.01.2022 12:00 - 08.01.2022 12:15","1023","0"
"08.01.2022 12:15 - 08.01.2022 12:30","1023","0"
"08.01.2022 12:30 - 08.01.2022 12:45","1023","0"
"08.01.2022 12:45 - 08.01.2022 13:00","1023","0"
"08.01.2022 13:00 - 08.01.2022 13:15","1024","0"
"08.01.2022 13:15 - 08.01.2022 13:30","1024","0"
"08.01.2022 13:30 - 08.01.2022 13:45","1023","0"
"08.01.2022 13:45 - 08.01.2022 14:00","1024","0"
"08.01.2022 14:00 - 08.01.2022 14:15","1023","0"
"08.01.2022 14:15 - 08.01.2022 14:30","1024","0"
"08.01.2022 14:30 - 08.01.2022 14:45","1023","0"
"08.01.2022 14:45 - 08.01.2022 15:00","1024","0"
"08.01.2022 15:00 - 08.01.2022 15:15","1024","0"
"08.01.2022 15:15 - 08.01.2022 15:30","1023","0"
"08.01.2022 15:30 - 08.01.2022 15:45","1023","0"
"08.01.2022 15:45 - 08.01.2022 16:00","1024","0"
"08.01.2022 16:00 - 08.01.2022 16:15","1023","0"
"08.01.2022 16:15 - 08.01.2022 16:30","1023","0"
"08.01.2022 16:30 - 08.01.2022 16:45","1023","0"
"08.01.2022 16:45 - 08.01.2022 17:00","1023","0"
"08.01.2022 17:00 - 08.01.2022 17:15","1044","0"
"08.01.2022 17:15 - 08.01.2022 17:30","1044","0"
"08.01.2022 17:30 - 08.01.2022 17:45","1044","0"
"08.01.2022 17:45 - 08.01.2022 18:00","1044","0"
"08.01.2022 18:00 - 08.01.2022 18:15","1044","0"
"08.01.2022 18:15 - 08.01.2022 18:30","1044","0"
"08.01.2022 18:30 - 08.01.2022 18:45","1044","0"
"08.01.2022 18:45 - 08.01.2022 19:00","1044","0"
"08.01.2022 19:00 - 08.01.2022 19:15","1045","0"
"08.01.2022 19:15 - 08.01.2022 19:30","1044","0"
"08.01.2022 19:30 - 08.01.2022 19:45","1044","0"
"08.01.2022 19:45 - 08.01.2022 20:00","1044","0"
"08.01.2022 20:00 - 08.01.2022 20:15","1044","0"
"08.01.2022 20:15 - 08.01.2022 20:30","1044","0"
"08.01.2022 20:30 - 08.01.2022 20:45","1044","0"
"08.01.2022 20:45 - 08.01.2022 21:00","1044","0"
"08.01.2022 21:00 - 08.01.2022 21:15","1044","0"
"08.01.2022 21:15 - 08.01.2022 21:30","1044","0"
"08.01.2022 21:30 - 08.01.2022 21:45","1044","0"
"08.01.2022 21:45 - 08.01.2022 22:00","1044","0"
"08.01.2022 22:00 - 08.01.2022 22:15","1023","0"
"08.01.2022 22:15 - 08.01.2022 22:30","1023","0"
"08.01.2022 22:30 - 08.01.2022 22:45","1024","0"
"08.01.2022 22:45 - 08.01.2022 23:00","1023","0"
"08.01.2022 23:00 - 08.01.2022 23:15","1023","0"
"08.01.2022 23:15 - 08.01.2022 23:30","1022","0"
"08.01.2022 23:30 - 08.01.2022 23:45","1023","0"
"08.01.2022 23:45 - 09.01.2022 00:00","1023","0"
"09.01.2022 00:00 - 09.01.2022 00:15","1024","0"
"09.01.2022 00:15 - 09.01.2022 00:30","1023","0"
"09.01.2022 00:30 - 09.01.2022 00:45","1023","0"
"09.01.2022 00:45 - 09.01.2022 01:00","1023","0"
"09.01.2022 01:00 - 09.01.2022 01:15","1023","0"
"09.01.2022 01:15 - 09.01.2022 01:30","1023","0"
"09.01.2022 01:30 - 09.01.2022 01:45","1023","0"
"09.01.2022 01:45 - 09.01.2022 02:00","1023","0"
"09.01.2022 02:00 - 09.01.2022 02:15","1023","0"
"09.01.2022 02:15 - 09.01.2022 02:30","1023","0"
"09.01.2022 02:30 - 09.01.2022 02:45","1023","0"
"09.01.2022 02:45 - 09.01.2022 03:00","1023","0"
"09.01.2022 03:00 - 09.01.2022 03:15","1023","0"
"09.01.2022 03:15 - 09.01.2022 03:30","1023","0"
"09.01.2022 03:30 - 09.01.2022 03:45","1023","0"
"09.01.2022 03:45 - 09.01.2022 04:00","1023","0"
"09.01.2022 04:00 - 09.01.2022 04:15","1023","0"
"09.01.2022 04:15 - 09.01.2022 04:30","1023","0"
"09.01.2022 04:30 - 09.01.2022 04:45","1023","0"
"09.01.2022 04:45 - 09.01.2022 05:00","1023","0"
"09.01.2022 05:00 - 09.01.2022 05:15","973","0"
"09.01.2022 05:15 - 09.01.2022 05:30","973","0"
"09.01.2022 05:30 - 09.01.2022 05:45","973","0"
"09.01.2022 05:45 - 09.01.2022 06:00","973","0"
"09.01.2022 06:00 - 09.01.2022 06:15","1023","0"
"09.01.2022 06:15 - 09.01.2022 06:30","1023","0"
"09.01.2022 06:30 - 09.01.2022 06:45","1023","0"
"09.01.2022 06:45 - 09.01.2022 07:00","1023","0"
"09.01.2022 07:00 - 09.01.2022 07:15","1023","0"
"09.01.2022 07:15 - 09.01.2022 07:30","1023","0"
"09.01.2022 07:30 - 09.01.2022 07:45","1023","0"
"09.01.2022 07:45 - 09.01.2022 08:00","1023","0"
"09.01.2022 08:00 - 09.01.2022 08:15","1023","0"
"09.01.2022 08:15 - 09.01.2022 08:30","1023","0"
"09.01.2022 08:30 - 09.01.2022 08:45","1023","0"
"09.01.2022 08:45 - 09.01.2022 09:00","1024","0"
"09.01.2022 09:00 - 09.01.2022 09:15","1013","0"
"09.01.2022 09:15 - 09.01.2022 09:30","1013","0"
"09.01.2022 09:30 - 09.01.2022 09:45","1013","0"
"09.01.2022 09:45 - 09.01.2022 10:00","1012","0"
"09.01.2022 10:00 - 09.01.2022 10:15","917","0"
"09.01.2022 10:15 - 09.01.2022 10:30","917","0"
"09.01.2022 10:30 - 09.01.2022 10:45","917","0"
"09.01.2022 10:45 - 09.01.2022 11:00","918","0"
"09.01.2022 11:00 - 09.01.2022 11:15","1017","0"
"09.01.2022 11:15 - 09.01.2022 11:30","1017","0"
"09.01.2022 11:30 - 09.01.2022 11:45","1017","0"
"09.01.2022 11:45 - 09.01.2022 12:00","1017","0"
"09.01.2022 12:00 - 09.01.2022 12:15","998","0"
"09.01.2022 12:15 - 09.01.2022 12:30","998","0"
"09.01.2022 12:30 - 09.01.2022 12:45","998","0"
"09.01.2022 12:45 - 09.01.2022 13:00","997","0"
"09.01.2022 13:00 - 09.01.2022 13:15","892","0"
"09.01.2022 13:15 - 09.01.2022 13:30","891","0"
"09.01.2022 13:30 - 09.01.2022 13:45","891","0"
"09.01.2022 13:45 - 09.01.2022 14:00","892","0"
"09.01.2022 14:00 - 09.01.2022 14:15","1022","0"
"09.01.2022 14:15 - 09.01.2022 14:30","1023","0"
"09.01.2022 14:30 - 09.01.2022 14:45","1024","0"
"09.01.2022 14:45 - 09.01.2022 15:00","1024","0"
"09.01.2022 15:00 - 09.01.2022 15:15","1023","0"
"09.01.2022 15:15 - 09.01.2022 15:30","1023","0"
"09.01.2022 15:30 - 09.01.2022 15:45","1024","0"
"09.01.2022 15:45 - 09.01.2022 16:00","1024","0"
"09.01.2022 16:00 - 09.01.2022 16:15","1024","0"
"09.01.2022 16:15 - 09.01.2022 16:30","1023","0"
"09.01.2022 16:30 - 09.01.2022 16:45","1024","0"
"09.01.2022 16:45 - 09.01.2022 17:00","1024","0"
"09.01.2022 17:00 - 09.01.2022 17:15","1044","0"
"09.01.2022 17:15 - 09.01.2022 17:30","1044","0"
"09.01.2022 17:30 - 09.01.2022 17:45","1045","0"
"09.01.2022 17:45 - 09.01.2022 18:00","1044","0"
"09.01.2022 18:00 - 09.01.2022 18:15","1045","0"
"09.01.2022 18:15 - 09.01.2022 18:30","1044","0"
"09.01.2022 18:30 - 09.01.2022 18:45","1044","0"
"09.01.2022 18:45 - 09.01.2022 19:00","1044","0"
"09.01.2022 19:00 - 09.01.2022 19:15","1045","0"
"09.01.2022 19:15 - 09.01.2022 19:30","1044","0"
"09.01.2022 19:30 - 09.01.2022 19:45","1045","0"
"09.01.2022 19:45 - 09.01.2022 20:00","1042","0"
"09.01.2022 20:00 - 09.01.2022 20:15","885","0"
"09.01.2022 20:15 - 09.01.2022 20:30","883","0"
"09.01.2022 20:30 - 09.01.2022 20:45","883","0"
"09.01.2022 20:45 - 09.01.2022 21:00","872","0"
"09.01.2022 21:00 - 09.01.2022 21:15","523","0"
"09.01.2022 21:15 - 09.01.2022 21:30","512","0"
"09.01.2022 21:30 - 09.01.2022 21:45","512","0"
"09.01.2022 21:45 - 09.01.2022 22:00","516","0"
"09.01.2022 22:00 - 09.01.2022 22:15","740","0"
"09.01.2022 22:15 - 09.01.2022 22:30","744","0"
"09.01.2022 22:30 - 09.01.2022 22:45","744","0"
"09.01.2022 22:45 - 09.01.2022 23:00","747","0"
"09.01.2022 23:00 - 09.01.2022 23:15","949","0"
"09.01.2022 23:15 - 09.01.2022 23:30","952","0"
"09.01.2022 23:30 - 09.01.2022 23:45","952","0"
"09.01.2022 23:45 - 10.01.2022 00:00","938","0"
"10.01.2022 00:00 - 10.01.2022 00:15","551","0"
"10.01.2022 00:15 - 10.01.2022 00:30","538","0"
"10.01.2022 00:30 - 10.01.2022 00:45","537","0"
"10.01.2022 00:45 - 10.01.2022 01:00","539","0"
"10.01.2022 01:00 - 10.01.2022 01:15","661","0"
"10.01.2022 01:15 - 10.01.2022 01:30","662","0"
"10.01.2022 01:30 - 10.01.2022 01:45","662","0"
"10.01.2022 01:45 - 10.01.2022 02:00","662","0"
"10.01.2022 02:00 - 10.01.2022 02:15","598","0"
"10.01.2022 02:15 - 10.01.2022 02:30","598","0"
"10.01.2022 02:30 - 10.01.2022 02:45","598","0"
"10.01.2022 02:45 - 10.01.2022 03:00","598","0"
"10.01.2022 03:00 - 10.01.2022 03:15","542","0"
"10.01.2022 03:15 - 10.01.2022 03:30","542","0"
"10.01.2022 03:30 - 10.01.2022 03:45","542","0"
"10.01.2022 03:45 - 10.01.2022 04:00","527","0"
"10.01.2022 04:00 - 10.01.2022 04:15","138","0"
"10.01.2022 04:15 - 10.01.2022 04:30","124","0"
"10.01.2022 04:30 - 10.01.2022 04:45","124","0"
"10.01.2022 04:45 - 10.01.2022 05:00","116","0"
"10.01.2022 05:00 - 10.01.2022 05:15","0","193"
"10.01.2022 05:15 - 10.01.2022 05:30","0","201"
"10.01.2022 05:30 - 10.01.2022 05:45","0","201"
"10.01.2022 05:45 - 10.01.2022 06:00","0","208"
"10.01.2022 06:00 - 10.01.2022 06:15","0","479"
"10.01.2022 06:15 - 10.01.2022 06:30","0","484"
"10.01.2022 06:30 - 10.01.2022 06:45","0","484"
"10.01.2022 06:45 - 10.01.2022 07:00","0","490"
"10.01.2022 07:00 - 10.01.2022 07:15","0","741"
"10.01.2022 07:15 - 10.01.2022 07:30","0","746"
"10.01.2022 07:30 - 10.01.2022 07:45","0","746"
"10.01.2022 07:45 - 10.01.2022 08:00","0","739"
"10.01.2022 08:00 - 10.01.2022 08:15","0","478"
"10.01.2022 08:15 - 10.01.2022 08:30","0","473"
"10.01.2022 08:30 - 10.01.2022 08:45","0","473"
"10.01.2022 08:45 - 10.01.2022 09:00","0","437"
"10.01.2022 09:00 - 10.01.2022 09:15","146","0"
"10.01.2022 09:15 - 10.01.2022 09:30","181","0"
"10.01.2022 09:30 - 10.01.2022 09:45","181","0"
"10.01.2022 09:45 - 10.01.2022 10:00","181","0"
"10.01.2022 10:00 - 10.01.2022 10:15","166","0"
"10.01.2022 10:15 - 10.01.2022 10:30","166","0"
"10.01.2022 10:30 - 10.01.2022 10:45","166","0"
"10.01.2022 10:45 - 10.01.2022 11:00","167","0"
"10.01.2022 11:00 - 10.01.2022 11:15","235","0"
"10.01.2022 11:15 - 10.01.2022 11:30","235","0"
"10.01.2022 11:30 - 10.01.2022 11:45","235","0"
"10.01.2022 11:45 - 10.01.2022 12:00","225","0"
"10.01.2022 12:00 - 10.01.2022 12:15","0","101"
"10.01.2022 12:15 - 10.01.2022 12:30","0","110"
"10.01.2022 12:30 - 10.01.2022 12:45","0","110"
"10.01.2022 12:45 - 10.01.2022 13:00","0","108"
"10.01.2022 13:00 - 10.01.2022 13:15","47","0"
"10.01.2022 13:15 - 10.01.2022 13:30","49","0"
"10.01.2022 13:30 - 10.01.2022 13:45","49","0"
"10.01.2022 13:45 - 10.01.2022 14:00","29","0"
